# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.4749,0.3717,0.0526,0.7041,0.3748,0.0530
0.5824,0.3920,0.0554,0.7041,0.3748,0.0530
0.5906,0.3944,0.0558,0.7102,0.3680,0.0520
0.4039,0.3572,0.0505,0.7102,0.3680,0.0520
0.5420,0.3931,0.0556,0.7262,0.3629,0.0513
0.5371,0.3968,0.0561,0.7262,0.3629,0.0513
0.5067,0.3894,0.0551,0.7262,0.3629,0.0513
0.5385,0.3949,0.0558,0.7262,0.3629,0.0513
0.5600,0.3951,0.0559,0.7388,0.3604,0.0510
0.5497,0.3902,0.0552,0.7388,0.3604,0.0510
0.5450,0.4037,0.0571,0.7388,0.3604,0.0510
0.5300,0.3787,0.0536,0.7388,0.3604,0.0510
0.5712,0.3943,0.0558,0.7388,0.3604,0.0510
0.5420,0.3808,0.0538,0.7388,0.3604,0.0510
0.5273,0.3861,0.0546,0.7388,0.3604,0.0510
0.5469,0.3981,0.0563,0.7388,0.3604,0.0510
0.5460,0.3907,0.0553,0.7388,0.3604,0.0510
0.5326,0.3838,0.0543,0.7399,0.3606,0.0510
0.5463,0.3943,0.0558,0.7399,0.3606,0.0510
0.5171,0.3945,0.0558,0.7399,0.3606,0.0510
0.4700,0.3616,0.0511,0.7399,0.3606,0.0510
0.5598,0.3857,0.0545,0.7399,0.3606,0.0510
0.5714,0.3946,0.0558,0.7399,0.3606,0.0510
0.5235,0.3927,0.0555,0.7399,0.3606,0.0510
0.5326,0.3980,0.0563,0.7399,0.3606,0.0510
0.5072,0.3818,0.0540,0.7399,0.3606,0.0510
0.5204,0.3852,0.0545,0.7399,0.3606,0.0510
0.5147,0.3846,0.0544,0.7399,0.3606,0.0510
0.5177,0.3844,0.0544,0.7399,0.3606,0.0510
0.5393,0.3844,0.0544,0.7399,0.3606,0.0510
0.5642,0.3908,0.0553,0.7399,0.3606,0.0510
0.5544,0.3978,0.0563,0.7399,0.3606,0.0510
0.4986,0.3915,0.0554,0.7399,0.3606,0.0510
0.5395,0.3956,0.0559,0.7399,0.3606,0.0510
0.5408,0.3912,0.0553,0.7399,0.3606,0.0510
0.5462,0.3927,0.0555,0.7399,0.3606,0.0510
0.5132,0.3865,0.0547,0.7399,0.3606,0.0510
0.4974,0.3851,0.0545,0.7399,0.3606,0.0510
0.5529,0.3955,0.0559,0.7399,0.3606,0.0510
0.5160,0.3875,0.0548,0.7399,0.3606,0.0510
0.5265,0.3811,0.0539,0.7492,0.3524,0.0498
0.5602,0.4044,0.0572,0.7492,0.3524,0.0498
0.4805,0.3558,0.0503,0.7492,0.3524,0.0498
0.5216,0.3777,0.0534,0.7492,0.3524,0.0498
0.4458,0.3662,0.0518,0.7523,0.3483,0.0493
0.5501,0.3798,0.0537,0.7527,0.3478,0.0492
0.5909,0.3909,0.0553,0.7532,0.3480,0.0492
0.5541,0.3843,0.0544,0.7562,0.3442,0.0487
0.5500,0.3885,0.0549,0.7562,0.3442,0.0487
0.5449,0.3935,0.0556,0.7562,0.3442,0.0487
0.5629,0.3988,0.0564,0.7562,0.3442,0.0487
0.4912,0.3763,0.0532,0.7562,0.3442,0.0487
0.4905,0.3703,0.0524,0.7562,0.3442,0.0487
0.5839,0.3898,0.0551,0.7562,0.3442,0.0487
0.5026,0.3906,0.0552,0.7562,0.3442,0.0487
0.5509,0.3843,0.0543,0.7562,0.3442,0.0487
0.5277,0.3983,0.0563,0.7562,0.3442,0.0487
0.5289,0.3746,0.0530,0.7608,0.3446,0.0487
0.4758,0.3750,0.0530,0.7608,0.3446,0.0487
0.5338,0.3857,0.0545,0.7613,0.3440,0.0487
0.4985,0.3797,0.0537,0.7619,0.3434,0.0486
0.4975,0.3787,0.0536,0.7619,0.3434,0.0486
0.5074,0.3864,0.0546,0.7619,0.3434,0.0486
0.5134,0.3776,0.0534,0.7619,0.3434,0.0486
0.4755,0.3762,0.0532,0.7619,0.3434,0.0486
0.5768,0.3824,0.0541,0.7619,0.3434,0.0486
0.5615,0.3782,0.0535,0.7619,0.3434,0.0486
0.4760,0.3691,0.0522,0.7619,0.3434,0.0486
0.5694,0.3909,0.0553,0.7619,0.3434,0.0486
0.5637,0.3896,0.0551,0.7619,0.3434,0.0486
0.4976,0.3724,0.0527,0.7619,0.3434,0.0486
0.5624,0.3939,0.0557,0.7619,0.3434,0.0486
0.4970,0.3842,0.0543,0.7619,0.3434,0.0486
0.5361,0.3861,0.0546,0.7621,0.3435,0.0486
0.5461,0.3903,0.0552,0.7641,0.3417,0.0483
0.5061,0.3871,0.0547,0.7641,0.3417,0.0483
0.5537,0.3984,0.0563,0.7641,0.3417,0.0483
0.5155,0.3818,0.0540,0.7641,0.3417,0.0483
0.5063,0.3896,0.0551,0.7641,0.3417,0.0483
0.5062,0.3871,0.0547,0.7641,0.3417,0.0483
0.4615,0.3741,0.0529,0.7641,0.3417,0.0483
0.5142,0.3846,0.0544,0.7641,0.3417,0.0483
0.5660,0.3872,0.0548,0.7641,0.3417,0.0483
0.5263,0.3871,0.0547,0.7641,0.3417,0.0483
0.5078,0.3884,0.0549,0.7641,0.3417,0.0483
0.5653,0.3759,0.0532,0.7644,0.3419,0.0483
0.5225,0.3924,0.0555,0.7644,0.3419,0.0483
0.5658,0.4022,0.0569,0.7644,0.3419,0.0483
0.4955,0.3766,0.0533,0.7644,0.3419,0.0483
0.5192,0.3929,0.0556,0.7644,0.3419,0.0483
0.5539,0.3983,0.0563,0.7644,0.3419,0.0483
0.4644,0.3527,0.0499,0.7644,0.3419,0.0483
0.5201,0.3838,0.0543,0.7644,0.3419,0.0483
0.5208,0.3813,0.0539,0.7644,0.3419,0.0483
0.5300,0.3848,0.0544,0.7644,0.3419,0.0483
0.5120,0.3849,0.0544,0.7644,0.3419,0.0483
0.5826,0.3948,0.0558,0.7654,0.3421,0.0484
0.5657,0.3919,0.0554,0.7654,0.3421,0.0484
0.5597,0.4028,0.0570,0.7654,0.3421,0.0484
0.4800,0.3764,0.0532,0.7654,0.3421,0.0484
0.5671,0.3879,0.0549,0.7674,0.3432,0.0485
0.5385,0.3834,0.0542,0.7674,0.3432,0.0485
0.5096,0.3719,0.0526,0.7674,0.3432,0.0485
0.5517,0.3689,0.0522,0.7674,0.3432,0.0485
0.5293,0.3906,0.0552,0.7674,0.3432,0.0485
0.5336,0.3829,0.0541,0.7674,0.3432,0.0485
0.5668,0.3923,0.0555,0.7674,0.3432,0.0485
0.4548,0.3538,0.0500,0.7674,0.3432,0.0485
0.5768,0.3942,0.0557,0.7674,0.3432,0.0485
0.4812,0.3721,0.0526,0.7674,0.3432,0.0485
0.5569,0.3949,0.0559,0.7674,0.3432,0.0485
0.5684,0.3993,0.0565,0.7687,0.3440,0.0486
0.5198,0.3847,0.0544,0.7687,0.3440,0.0486
0.5268,0.3964,0.0561,0.7687,0.3440,0.0486
0.5666,0.4027,0.0569,0.7687,0.3440,0.0486
0.5335,0.3988,0.0564,0.7687,0.3440,0.0486
0.5071,0.3890,0.0550,0.7687,0.3440,0.0486
0.5100,0.3773,0.0534,0.7688,0.3440,0.0487
0.5473,0.3888,0.0550,0.7688,0.3440,0.0487
0.4946,0.3840,0.0543,0.7688,0.3440,0.0487
0.6046,0.3921,0.0555,0.7688,0.3440,0.0487
0.6126,0.3991,0.0564,0.7688,0.3440,0.0487
0.5288,0.3882,0.0549,0.7688,0.3440,0.0487
0.5362,0.3894,0.0551,0.7688,0.3440,0.0487
0.5339,0.3919,0.0554,0.7688,0.3440,0.0487
0.5816,0.3862,0.0546,0.7748,0.3366,0.0476
0.5474,0.3906,0.0552,0.7849,0.3358,0.0475
0.5720,0.3948,0.0558,0.7849,0.3358,0.0475
0.5182,0.3810,0.0539,0.7849,0.3358,0.0475
0.5246,0.3796,0.0537,0.7899,0.3296,0.0466
0.5744,0.3868,0.0547,0.7899,0.3296,0.0466
0.5266,0.3917,0.0554,0.7899,0.3296,0.0466
0.4938,0.3699,0.0523,0.7899,0.3296,0.0466
0.6042,0.3978,0.0563,0.7899,0.3296,0.0466
0.4669,0.3584,0.0507,0.7899,0.3296,0.0466
0.5336,0.3994,0.0565,0.7899,0.3296,0.0466
0.5737,0.3975,0.0562,0.7899,0.3296,0.0466
0.6306,0.3910,0.0553,0.7899,0.3295,0.0466
0.5275,0.3746,0.0530,0.7899,0.3295,0.0466
0.6117,0.3830,0.0542,0.7899,0.3295,0.0466
0.5628,0.3863,0.0546,0.7899,0.3295,0.0466
0.5422,0.3910,0.0553,0.7899,0.3295,0.0466
0.5076,0.3792,0.0536,0.7899,0.3295,0.0466
0.5491,0.3999,0.0566,0.7899,0.3295,0.0466
0.5428,0.3900,0.0551,0.7899,0.3295,0.0466
0.5129,0.3868,0.0547,0.7899,0.3295,0.0466
0.5791,0.3958,0.0560,0.7899,0.3295,0.0466
0.5976,0.3859,0.0546,0.7899,0.3295,0.0466
0.5593,0.3981,0.0563,0.7899,0.3295,0.0466
0.5593,0.3914,0.0553,0.7899,0.3295,0.0466
0.5002,0.3913,0.0553,0.7899,0.3295,0.0466
0.5077,0.3898,0.0551,0.7899,0.3295,0.0466
0.6003,0.4022,0.0569,0.7899,0.3295,0.0466
0.5616,0.3871,0.0547,0.7899,0.3295,0.0466
0.5060,0.3899,0.0551,0.7899,0.3295,0.0466
0.5272,0.3851,0.0545,0.7899,0.3295,0.0466
0.5369,0.3848,0.0544,0.7899,0.3295,0.0466
0.5367,0.3798,0.0537,0.7899,0.3295,0.0466
0.5801,0.3928,0.0556,0.7899,0.3295,0.0466
0.5254,0.3915,0.0554,0.7899,0.3295,0.0466
0.6062,0.4045,0.0572,0.7899,0.3295,0.0466
0.5458,0.3901,0.0552,0.7899,0.3295,0.0466
0.5802,0.3997,0.0565,0.7899,0.3295,0.0466
0.5016,0.3729,0.0527,0.7899,0.3295,0.0466
0.5806,0.4000,0.0566,0.7899,0.3295,0.0466
0.5536,0.3821,0.0540,0.7899,0.3295,0.0466
0.5658,0.3910,0.0553,0.7899,0.3295,0.0466
0.5472,0.3821,0.0540,0.7899,0.3295,0.0466
0.5563,0.3798,0.0537,0.7899,0.3295,0.0466
0.5567,0.3865,0.0547,0.7899,0.3295,0.0466
0.4778,0.3703,0.0524,0.7899,0.3295,0.0466
0.5357,0.3890,0.0550,0.7899,0.3295,0.0466
0.5804,0.3927,0.0555,0.7899,0.3295,0.0466
0.5025,0.3800,0.0537,0.7899,0.3295,0.0466
0.5733,0.3865,0.0547,0.7899,0.3295,0.0466
0.5399,0.3757,0.0531,0.7899,0.3295,0.0466
0.5297,0.3932,0.0556,0.7899,0.3295,0.0466
0.4884,0.3848,0.0544,0.7899,0.3295,0.0466
0.5381,0.3938,0.0557,0.7899,0.3295,0.0466
0.5471,0.3965,0.0561,0.7899,0.3295,0.0466
0.5210,0.3841,0.0543,0.7899,0.3295,0.0466
0.5678,0.3876,0.0548,0.7899,0.3295,0.0466
0.4942,0.3746,0.0530,0.7899,0.3295,0.0466
0.4751,0.3668,0.0519,0.7899,0.3295,0.0466
0.5279,0.4020,0.0569,0.7899,0.3295,0.0466
0.5262,0.3855,0.0545,0.7899,0.3295,0.0466
0.5348,0.3796,0.0537,0.7899,0.3295,0.0466
0.5423,0.3941,0.0557,0.7899,0.3295,0.0466
0.5995,0.3876,0.0548,0.7899,0.3295,0.0466
0.5531,0.3938,0.0557,0.7899,0.3295,0.0466
0.5563,0.3993,0.0565,0.7899,0.3295,0.0466
0.5693,0.3846,0.0544,0.7899,0.3295,0.0466
0.4890,0.3762,0.0532,0.7899,0.3295,0.0466
0.5229,0.3911,0.0553,0.7899,0.3295,0.0466
0.4550,0.3637,0.0514,0.7899,0.3295,0.0466
0.5371,0.3910,0.0553,0.7899,0.3295,0.0466
0.4835,0.3827,0.0541,0.7899,0.3295,0.0466
0.5136,0.3805,0.0538,0.7899,0.3295,0.0466
0.4793,0.3572,0.0505,0.7899,0.3295,0.0466
0.5574,0.3896,0.0551,0.7899,0.3295,0.0466
0.5368,0.3789,0.0536,0.7899,0.3295,0.0466
0.5349,0.3750,0.0530,0.7899,0.3295,0.0466
0.5532,0.3918,0.0554,0.7899,0.3295,0.0466
0.5533,0.3797,0.0537,0.7899,0.3295,0.0466
0.5312,0.3870,0.0547,0.7899,0.3295,0.0466
0.5253,0.3900,0.0552,0.7899,0.3295,0.0466
0.5368,0.3903,0.0552,0.7899,0.3295,0.0466
0.5682,0.3921,0.0555,0.7899,0.3295,0.0466
0.5579,0.3875,0.0548,0.7899,0.3295,0.0466
0.5068,0.3769,0.0533,0.7899,0.3295,0.0466
0.4986,0.3849,0.0544,0.7899,0.3295,0.0466
0.5529,0.3801,0.0538,0.7899,0.3295,0.0466
0.4795,0.3778,0.0534,0.7899,0.3295,0.0466
0.5308,0.3688,0.0522,0.7899,0.3295,0.0466
0.4978,0.3945,0.0558,0.7899,0.3295,0.0466
0.5562,0.3811,0.0539,0.7899,0.3295,0.0466
0.5033,0.3684,0.0521,0.7899,0.3295,0.0466
0.5008,0.3790,0.0536,0.7899,0.3295,0.0466
0.5509,0.3891,0.0550,0.7899,0.3295,0.0466
0.5527,0.3932,0.0556,0.7899,0.3295,0.0466
0.5245,0.3850,0.0544,0.7899,0.3295,0.0466
0.4924,0.3839,0.0543,0.7899,0.3295,0.0466
0.5070,0.3770,0.0533,0.7899,0.3295,0.0466
0.5191,0.3777,0.0534,0.7899,0.3295,0.0466
0.5482,0.4012,0.0567,0.7899,0.3295,0.0466
0.4776,0.3581,0.0506,0.7899,0.3295,0.0466
0.5066,0.3876,0.0548,0.7899,0.3295,0.0466
0.5528,0.3860,0.0546,0.7899,0.3295,0.0466
0.5197,0.3894,0.0551,0.7899,0.3295,0.0466
0.5538,0.3866,0.0547,0.7899,0.3295,0.0466
0.5247,0.3915,0.0554,0.7899,0.3295,0.0466
0.5013,0.3794,0.0537,0.7899,0.3295,0.0466
0.5720,0.3876,0.0548,0.7899,0.3295,0.0466
0.4403,0.3689,0.0522,0.7899,0.3295,0.0466
0.4859,0.3701,0.0523,0.7899,0.3295,0.0466
0.4831,0.3776,0.0534,0.7899,0.3295,0.0466
0.5394,0.3909,0.0553,0.7899,0.3295,0.0466
0.5841,0.3940,0.0557,0.7899,0.3295,0.0466
0.5969,0.3960,0.0560,0.7899,0.3295,0.0466
0.5331,0.3882,0.0549,0.7899,0.3295,0.0466
0.5495,0.3824,0.0541,0.7899,0.3295,0.0466
0.5291,0.3902,0.0552,0.7899,0.3295,0.0466
0.5275,0.3825,0.0541,0.7899,0.3295,0.0466
0.5477,0.3904,0.0552,0.7899,0.3295,0.0466
0.5107,0.3875,0.0548,0.7899,0.3295,0.0466
0.5420,0.3926,0.0555,0.7899,0.3295,0.0466
0.5417,0.3964,0.0561,0.7899,0.3295,0.0466
0.4958,0.3887,0.0550,0.7899,0.3295,0.0466
0.4880,0.3653,0.0517,0.7899,0.3295,0.0466
0.5438,0.3926,0.0555,0.7899,0.3295,0.0466
0.5312,0.4004,0.0566,0.7899,0.3295,0.0466
0.5362,0.3819,0.0540,0.7899,0.3295,0.0466
0.4428,0.3673,0.0519,0.7899,0.3295,0.0466
0.5341,0.3795,0.0537,0.7899,0.3295,0.0466
0.5158,0.3895,0.0551,0.7899,0.3295,0.0466
0.5397,0.3890,0.0550,0.7899,0.3295,0.0466
0.5482,0.3962,0.0560,0.7899,0.3295,0.0466
0.4555,0.3770,0.0533,0.7899,0.3295,0.0466
0.4361,0.3662,0.0518,0.7899,0.3295,0.0466
0.4772,0.3789,0.0536,0.7899,0.3295,0.0466
0.4923,0.3810,0.0539,0.7899,0.3295,0.0466
0.5777,0.3943,0.0558,0.7899,0.3295,0.0466
0.5289,0.3984,0.0563,0.7899,0.3295,0.0466
0.4808,0.3753,0.0531,0.7899,0.3295,0.0466
0.5359,0.3978,0.0563,0.7899,0.3295,0.0466
0.5285,0.3926,0.0555,0.7899,0.3295,0.0466
0.5152,0.3860,0.0546,0.7899,0.3295,0.0466
0.5280,0.3847,0.0544,0.7899,0.3295,0.0466
0.4612,0.3625,0.0513,0.7899,0.3295,0.0466
0.5452,0.3793,0.0536,0.7899,0.3295,0.0466
0.5608,0.3928,0.0556,0.7899,0.3295,0.0466
0.5177,0.3870,0.0547,0.7899,0.3295,0.0466
0.5407,0.3955,0.0559,0.7899,0.3295,0.0466
0.5194,0.3978,0.0563,0.7899,0.3295,0.0466
0.4523,0.3696,0.0523,0.7899,0.3295,0.0466
0.4570,0.3808,0.0539,0.7899,0.3295,0.0466
0.4434,0.3683,0.0521,0.7899,0.3295,0.0466
0.4723,0.3724,0.0527,0.7899,0.3295,0.0466
0.4627,0.3673,0.0519,0.7899,0.3295,0.0466
0.4624,0.3744,0.0529,0.7899,0.3295,0.0466
0.5049,0.3920,0.0554,0.7899,0.3295,0.0466
0.5054,0.3851,0.0545,0.7899,0.3295,0.0466
0.5266,0.3882,0.0549,0.7899,0.3295,0.0466
0.4800,0.3556,0.0503,0.7899,0.3295,0.0466
0.5583,0.3886,0.0550,0.7904,0.3298,0.0466
0.5506,0.3896,0.0551,0.7904,0.3298,0.0466
0.5037,0.3846,0.0544,0.7904,0.3298,0.0466
0.4776,0.3802,0.0538,0.7904,0.3298,0.0466
0.4924,0.3717,0.0526,0.7904,0.3298,0.0466
0.4723,0.3823,0.0541,0.7904,0.3298,0.0466
0.5326,0.3893,0.0551,0.7904,0.3298,0.0466
0.5033,0.3751,0.0530,0.7904,0.3298,0.0466
0.5620,0.3874,0.0548,0.7904,0.3298,0.0466
0.4594,0.3735,0.0528,0.7904,0.3298,0.0466
0.5219,0.3874,0.0548,0.7904,0.3298,0.0466
0.4553,0.3739,0.0529,0.7904,0.3298,0.0466
0.4868,0.3761,0.0532,0.7904,0.3298,0.0466
0.5573,0.3901,0.0552,0.7904,0.3298,0.0466
0.4729,0.3840,0.0543,0.7904,0.3298,0.0466
0.4727,0.3681,0.0521,0.7904,0.3298,0.0466
0.5262,0.3840,0.0543,0.7904,0.3298,0.0466
0.4751,0.3831,0.0542,0.7904,0.3298,0.0466
0.4621,0.3705,0.0524,0.7904,0.3298,0.0466
0.4639,0.3674,0.0520,0.7904,0.3298,0.0466
0.5528,0.4001,0.0566,0.7904,0.3298,0.0466
0.5028,0.3855,0.0545,0.7904,0.3298,0.0466
0.4331,0.3576,0.0506,0.7904,0.3298,0.0466
0.4845,0.3801,0.0538,0.7904,0.3298,0.0466
0.4982,0.3872,0.0548,0.7904,0.3298,0.0466
0.4985,0.3819,0.0540,0.7904,0.3298,0.0466
0.4970,0.3776,0.0534,0.7904,0.3298,0.0466
0.5524,0.3794,0.0537,0.7904,0.3298,0.0466
0.5403,0.3897,0.0551,0.7904,0.3298,0.0466
0.5292,0.3916,0.0554,0.7904,0.3298,0.0466
0.5921,0.3918,0.0554,0.7904,0.3298,0.0466
0.4830,0.3801,0.0538,0.7904,0.3298,0.0466
0.5400,0.3826,0.0541,0.7904,0.3298,0.0466
0.4674,0.3787,0.0536,0.7904,0.3298,0.0466
0.5352,0.3906,0.0552,0.7904,0.3298,0.0466
0.5597,0.3868,0.0547,0.7904,0.3298,0.0466
0.4834,0.3834,0.0542,0.7904,0.3298,0.0466
0.5105,0.3839,0.0543,0.7904,0.3298,0.0466
0.4871,0.3650,0.0516,0.7904,0.3298,0.0466
0.5319,0.3992,0.0565,0.7904,0.3298,0.0466
0.4601,0.3707,0.0524,0.7904,0.3298,0.0466
0.4841,0.3751,0.0531,0.7904,0.3298,0.0466
0.5644,0.3988,0.0564,0.7904,0.3298,0.0466
0.5742,0.3962,0.0560,0.7904,0.3298,0.0466
0.4496,0.3682,0.0521,0.7904,0.3298,0.0466
0.5529,0.3884,0.0549,0.7904,0.3298,0.0466
0.5147,0.3841,0.0543,0.7904,0.3298,0.0466
0.5198,0.3915,0.0554,0.7904,0.3298,0.0466
0.4896,0.3670,0.0519,0.7904,0.3298,0.0466
0.4787,0.3726,0.0527,0.7904,0.3298,0.0466
0.5193,0.3910,0.0553,0.7904,0.3298,0.0466
0.4707,0.3759,0.0532,0.7904,0.3298,0.0466
0.5690,0.3932,0.0556,0.7904,0.3298,0.0466
0.5125,0.3856,0.0545,0.7904,0.3298,0.0466
0.5314,0.3713,0.0525,0.7904,0.3298,0.0466
0.4970,0.3945,0.0558,0.7904,0.3298,0.0466
0.5085,0.3846,0.0544,0.7904,0.3298,0.0466
0.4741,0.3581,0.0506,0.7904,0.3298,0.0466
0.4977,0.3665,0.0518,0.7904,0.3298,0.0466
0.4909,0.3868,0.0547,0.7904,0.3298,0.0466
0.4047,0.3292,0.0466,0.7904,0.3298,0.0466
0.4801,0.3674,0.0520,0.7904,0.3298,0.0466
0.4667,0.3765,0.0532,0.7904,0.3298,0.0466
0.5116,0.3849,0.0544,0.7904,0.3298,0.0466
0.5178,0.3812,0.0539,0.7904,0.3298,0.0466
0.5171,0.3760,0.0532,0.7904,0.3298,0.0466
0.4791,0.3806,0.0538,0.7904,0.3298,0.0466
0.4476,0.3641,0.0515,0.7904,0.3298,0.0466
0.4509,0.3760,0.0532,0.7904,0.3298,0.0466
0.4945,0.3778,0.0534,0.7904,0.3298,0.0466
0.4302,0.3369,0.0476,0.7904,0.3298,0.0466
0.4763,0.3672,0.0519,0.7904,0.3298,0.0466
0.5190,0.3801,0.0538,0.7904,0.3298,0.0466
0.5642,0.3937,0.0557,0.7904,0.3298,0.0466
0.4987,0.3812,0.0539,0.7904,0.3298,0.0466
0.5295,0.3756,0.0531,0.7904,0.3298,0.0466
0.5340,0.3817,0.0540,0.7904,0.3298,0.0466
0.5308,0.3893,0.0551,0.7904,0.3298,0.0466
0.5222,0.3754,0.0531,0.7904,0.3298,0.0466
0.5183,0.3750,0.0530,0.7904,0.3298,0.0466
0.4725,0.3621,0.0512,0.7904,0.3298,0.0466
0.4347,0.3709,0.0525,0.7904,0.3298,0.0466
0.4833,0.3855,0.0545,0.7904,0.3298,0.0466
0.4770,0.3796,0.0537,0.7904,0.3298,0.0466
0.4902,0.3817,0.0540,0.7904,0.3298,0.0466
0.4832,0.3779,0.0534,0.7904,0.3298,0.0466
0.4460,0.3583,0.0507,0.7904,0.3298,0.0466
0.4954,0.3865,0.0547,0.7904,0.3298,0.0466
0.5111,0.3856,0.0545,0.7904,0.3298,0.0466
0.4283,0.3614,0.0511,0.7904,0.3298,0.0466
0.4675,0.3663,0.0518,0.7904,0.3298,0.0466
0.4803,0.3719,0.0526,0.7904,0.3298,0.0466
0.4616,0.3636,0.0514,0.7904,0.3298,0.0466
0.4800,0.3651,0.0516,0.7904,0.3298,0.0466
0.5318,0.3880,0.0549,0.7904,0.3298,0.0466
0.5021,0.3772,0.0533,0.7904,0.3298,0.0466
0.4987,0.3948,0.0558,0.7904,0.3298,0.0466
0.4910,0.3674,0.0520,0.7904,0.3298,0.0466
0.4771,0.3809,0.0539,0.7904,0.3298,0.0466
0.4795,0.3740,0.0529,0.7904,0.3298,0.0466
0.4718,0.3605,0.0510,0.7904,0.3298,0.0466
0.4733,0.3666,0.0518,0.7904,0.3298,0.0466
0.4883,0.3807,0.0538,0.7904,0.3298,0.0466
0.4937,0.3777,0.0534,0.7904,0.3298,0.0466
0.5031,0.3855,0.0545,0.7904,0.3298,0.0466
0.5400,0.3780,0.0535,0.7904,0.3298,0.0466
0.4367,0.3559,0.0503,0.7904,0.3298,0.0466
0.4954,0.3863,0.0546,0.7904,0.3298,0.0466
0.4692,0.3781,0.0535,0.7904,0.3298,0.0466
0.5145,0.3802,0.0538,0.7904,0.3298,0.0466
0.5212,0.3823,0.0541,0.7904,0.3298,0.0466
0.4112,0.3470,0.0491,0.7904,0.3298,0.0466
0.4368,0.3592,0.0508,0.7904,0.3298,0.0466
0.4756,0.3697,0.0523,0.7904,0.3298,0.0466
0.3900,0.3275,0.0463,0.7904,0.3298,0.0466
0.4323,0.3422,0.0484,0.7904,0.3298,0.0466
0.4431,0.3559,0.0503,0.7904,0.3298,0.0466
0.5546,0.3898,0.0551,0.7904,0.3298,0.0466
0.4750,0.3576,0.0506,0.7904,0.3298,0.0466
0.4498,0.3694,0.0522,0.7904,0.3298,0.0466
0.4620,0.3689,0.0522,0.7904,0.3298,0.0466
0.4398,0.3569,0.0505,0.7904,0.3298,0.0466
0.4833,0.3570,0.0505,0.7904,0.3298,0.0466
0.5046,0.3616,0.0511,0.7904,0.3298,0.0466
0.4748,0.3669,0.0519,0.7904,0.3298,0.0466
0.4539,0.3701,0.0523,0.7904,0.3298,0.0466
0.4784,0.3558,0.0503,0.7904,0.3298,0.0466
0.4555,0.3758,0.0531,0.7904,0.3298,0.0466
0.4678,0.3583,0.0507,0.7904,0.3298,0.0466
0.4754,0.3651,0.0516,0.7904,0.3298,0.0466
0.4480,0.3569,0.0505,0.7904,0.3298,0.0466
0.4740,0.3762,0.0532,0.7904,0.3298,0.0466
0.4026,0.3521,0.0498,0.7904,0.3298,0.0466
0.4613,0.3651,0.0516,0.7904,0.3298,0.0466
0.4051,0.3359,0.0475,0.7904,0.3298,0.0466
0.4394,0.3631,0.0514,0.7904,0.3298,0.0466
0.4271,0.3631,0.0513,0.7904,0.3298,0.0466
0.4235,0.3574,0.0505,0.7904,0.3298,0.0466
