# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.4990,0.3931,0.0556,0.8633,0.2710,0.0383
0.5030,0.4015,0.0568,0.8633,0.2710,0.0383
0.5429,0.3755,0.0531,0.8633,0.2710,0.0383
0.5001,0.4041,0.0572,0.8633,0.2710,0.0383
0.5064,0.3742,0.0529,0.8633,0.2710,0.0383
0.5863,0.4058,0.0574,0.8633,0.2710,0.0383
0.5485,0.4078,0.0577,0.8633,0.2710,0.0383
0.5313,0.3881,0.0549,0.8633,0.2710,0.0383
0.4512,0.3434,0.0486,0.8633,0.2710,0.0383
0.4783,0.3791,0.0536,0.8633,0.2710,0.0383
0.6183,0.3877,0.0548,0.8633,0.2710,0.0383
0.4948,0.3733,0.0528,0.8633,0.2710,0.0383
0.5474,0.3880,0.0549,0.8633,0.2710,0.0383
0.4750,0.3651,0.0516,0.8633,0.2710,0.0383
0.5755,0.3891,0.0550,0.8662,0.2679,0.0379
0.5286,0.3850,0.0545,0.8662,0.2679,0.0379
0.6069,0.4137,0.0585,0.8662,0.2679,0.0379
0.5299,0.4112,0.0582,0.8662,0.2679,0.0379
0.5214,0.3806,0.0538,0.8662,0.2679,0.0379
0.5666,0.4210,0.0595,0.8662,0.2679,0.0379
0.5179,0.4056,0.0574,0.8662,0.2679,0.0379
0.5426,0.3968,0.0561,0.8662,0.2679,0.0379
0.4546,0.3802,0.0538,0.8662,0.2679,0.0379
0.5916,0.3902,0.0552,0.8662,0.2679,0.0379
0.5184,0.4049,0.0573,0.8662,0.2679,0.0379
0.5182,0.3938,0.0557,0.8662,0.2679,0.0379
0.4731,0.3783,0.0535,0.8662,0.2679,0.0379
0.4916,0.3763,0.0532,0.8662,0.2679,0.0379
0.5613,0.4046,0.0572,0.8662,0.2679,0.0379
0.5366,0.3754,0.0531,0.8662,0.2679,0.0379
0.4268,0.3614,0.0511,0.8662,0.2679,0.0379
0.5139,0.3972,0.0562,0.8662,0.2679,0.0379
0.5053,0.3933,0.0556,0.8662,0.2679,0.0379
0.4599,0.3713,0.0525,0.8662,0.2679,0.0379
0.4705,0.3696,0.0523,0.8662,0.2679,0.0379
0.5512,0.4117,0.0582,0.8674,0.2678,0.0379
0.4785,0.3778,0.0534,0.8674,0.2678,0.0379
0.5117,0.3877,0.0548,0.8674,0.2678,0.0379
0.4988,0.3882,0.0549,0.8674,0.2678,0.0379
0.5083,0.3803,0.0538,0.8674,0.2678,0.0379
0.5875,0.4011,0.0567,0.8674,0.2678,0.0379
0.4863,0.3781,0.0535,0.8690,0.2673,0.0378
0.4997,0.3899,0.0551,0.8690,0.2673,0.0378
0.6147,0.3925,0.0555,0.8690,0.2673,0.0378
0.5474,0.3972,0.0562,0.8690,0.2673,0.0378
0.5376,0.3959,0.0560,0.8690,0.2673,0.0378
0.5420,0.3995,0.0565,0.8690,0.2673,0.0378
0.5342,0.4026,0.0569,0.8690,0.2673,0.0378
0.4992,0.3906,0.0552,0.8690,0.2673,0.0378
0.6143,0.3912,0.0553,0.8710,0.2660,0.0376
0.4421,0.3622,0.0512,0.8710,0.2660,0.0376
0.5729,0.3770,0.0533,0.8710,0.2660,0.0376
0.5463,0.3704,0.0524,0.8710,0.2660,0.0376
0.4586,0.3613,0.0511,0.8710,0.2660,0.0376
0.5085,0.3943,0.0558,0.8710,0.2660,0.0376
0.5113,0.3854,0.0545,0.8710,0.2660,0.0376
0.5172,0.4183,0.0592,0.8710,0.2660,0.0376
0.4943,0.3911,0.0553,0.8710,0.2660,0.0376
0.5077,0.3757,0.0531,0.8710,0.2660,0.0376
0.5504,0.3797,0.0537,0.8710,0.2660,0.0376
0.5183,0.3711,0.0525,0.8710,0.2660,0.0376
0.4515,0.3698,0.0523,0.8710,0.2660,0.0376
0.4911,0.3889,0.0550,0.8710,0.2660,0.0376
0.4666,0.3871,0.0547,0.8710,0.2660,0.0376
0.4998,0.3760,0.0532,0.8710,0.2660,0.0376
0.5030,0.3700,0.0523,0.8710,0.2660,0.0376
0.5187,0.3846,0.0544,0.8710,0.2660,0.0376
0.5436,0.4063,0.0575,0.8710,0.2660,0.0376
0.5386,0.3823,0.0541,0.8710,0.2660,0.0376
0.4504,0.3730,0.0528,0.8710,0.2660,0.0376
0.5085,0.3546,0.0501,0.8731,0.2654,0.0375
0.5453,0.3920,0.0554,0.8731,0.2654,0.0375
0.4648,0.3687,0.0521,0.8731,0.2654,0.0375
0.4622,0.3805,0.0538,0.8731,0.2654,0.0375
0.5236,0.4127,0.0584,0.8731,0.2654,0.0375
0.4961,0.3969,0.0561,0.8731,0.2654,0.0375
0.5278,0.3875,0.0548,0.8731,0.2654,0.0375
0.4379,0.3735,0.0528,0.8731,0.2654,0.0375
0.4961,0.4082,0.0577,0.8731,0.2654,0.0375
0.5217,0.3890,0.0550,0.8731,0.2654,0.0375
0.4882,0.3621,0.0512,0.8731,0.2654,0.0375
0.5988,0.4218,0.0597,0.8731,0.2654,0.0375
0.5732,0.4089,0.0578,0.8731,0.2654,0.0375
0.4789,0.3706,0.0524,0.8731,0.2654,0.0375
0.5054,0.3600,0.0509,0.8731,0.2654,0.0375
0.5150,0.3877,0.0548,0.8745,0.2658,0.0376
0.4944,0.3784,0.0535,0.8745,0.2658,0.0376
0.5859,0.4065,0.0575,0.8745,0.2658,0.0376
0.4265,0.3574,0.0505,0.8745,0.2658,0.0376
0.4966,0.4025,0.0569,0.8745,0.2658,0.0376
0.4601,0.3604,0.0510,0.8745,0.2658,0.0376
0.4858,0.4185,0.0592,0.8745,0.2658,0.0376
0.4965,0.4007,0.0567,0.8745,0.2658,0.0376
0.5623,0.3952,0.0559,0.8745,0.2658,0.0376
0.5404,0.4001,0.0566,0.8745,0.2658,0.0376
0.5148,0.3929,0.0556,0.8745,0.2658,0.0376
0.4469,0.3606,0.0510,0.8745,0.2658,0.0376
0.4267,0.3554,0.0503,0.8745,0.2658,0.0376
0.5378,0.3976,0.0562,0.8745,0.2658,0.0376
0.4765,0.3903,0.0552,0.8745,0.2658,0.0376
0.5927,0.4146,0.0586,0.8745,0.2658,0.0376
0.4902,0.3853,0.0545,0.8745,0.2658,0.0376
0.4733,0.3757,0.0531,0.8745,0.2658,0.0376
0.4123,0.3620,0.0512,0.8745,0.2658,0.0376
0.4983,0.3954,0.0559,0.8745,0.2658,0.0376
0.4947,0.3984,0.0563,0.8745,0.2658,0.0376
0.5061,0.3867,0.0547,0.8745,0.2658,0.0376
0.4963,0.3707,0.0524,0.8745,0.2658,0.0376
0.4924,0.3953,0.0559,0.8745,0.2658,0.0376
0.4208,0.3462,0.0490,0.8745,0.2658,0.0376
0.4733,0.3423,0.0484,0.8745,0.2658,0.0376
0.5508,0.4028,0.0570,0.8745,0.2658,0.0376
0.4670,0.3644,0.0515,0.8745,0.2658,0.0376
0.4617,0.3664,0.0518,0.8745,0.2658,0.0376
0.4642,0.3609,0.0510,0.8745,0.2658,0.0376
0.5016,0.3881,0.0549,0.8745,0.2658,0.0376
0.4758,0.3926,0.0555,0.8745,0.2658,0.0376
0.5028,0.3733,0.0528,0.8895,0.2509,0.0355
0.4436,0.3818,0.0540,0.8895,0.2509,0.0355
0.4618,0.3789,0.0536,0.8895,0.2509,0.0355
0.5045,0.3833,0.0542,0.8895,0.2509,0.0355
0.4908,0.3832,0.0542,0.8895,0.2509,0.0355
0.5181,0.3809,0.0539,0.8895,0.2509,0.0355
0.5611,0.4124,0.0583,0.8895,0.2509,0.0355
0.5142,0.3831,0.0542,0.8895,0.2509,0.0355
0.5598,0.4036,0.0571,0.8895,0.2509,0.0355
0.5834,0.4092,0.0579,0.8895,0.2509,0.0355
0.4696,0.3869,0.0547,0.8895,0.2509,0.0355
0.5503,0.3984,0.0563,0.8895,0.2509,0.0355
0.5021,0.3862,0.0546,0.8895,0.2509,0.0355
0.5179,0.3949,0.0558,0.8895,0.2509,0.0355
0.4842,0.3768,0.0533,0.8895,0.2509,0.0355
0.4956,0.3962,0.0560,0.8895,0.2509,0.0355
0.4147,0.3157,0.0446,0.8895,0.2509,0.0355
0.3987,0.3428,0.0485,0.8895,0.2509,0.0355
0.4503,0.3820,0.0540,0.8895,0.2509,0.0355
0.4921,0.3800,0.0537,0.8895,0.2509,0.0355
0.4445,0.3394,0.0480,0.8895,0.2509,0.0355
0.5500,0.4108,0.0581,0.8895,0.2509,0.0355
0.5030,0.3676,0.0520,0.8895,0.2509,0.0355
0.5242,0.3919,0.0554,0.8895,0.2509,0.0355
0.4504,0.3837,0.0543,0.8895,0.2509,0.0355
0.4559,0.3737,0.0528,0.8895,0.2509,0.0355
0.5551,0.4054,0.0573,0.8895,0.2509,0.0355
0.4671,0.3821,0.0540,0.8895,0.2509,0.0355
0.4927,0.4108,0.0581,0.8895,0.2509,0.0355
0.5297,0.3877,0.0548,0.8895,0.2509,0.0355
0.4956,0.3934,0.0556,0.8895,0.2509,0.0355
0.4998,0.3857,0.0546,0.8895,0.2509,0.0355
0.5259,0.3841,0.0543,0.8895,0.2509,0.0355
0.5133,0.3990,0.0564,0.8895,0.2509,0.0355
0.4027,0.3576,0.0506,0.8895,0.2509,0.0355
0.5144,0.3745,0.0530,0.8895,0.2509,0.0355
0.4332,0.3655,0.0517,0.8895,0.2509,0.0355
0.5413,0.3988,0.0564,0.8897,0.2509,0.0355
0.4960,0.3950,0.0559,0.8897,0.2509,0.0355
0.5975,0.4061,0.0574,0.8897,0.2509,0.0355
0.5799,0.4051,0.0573,0.8897,0.2509,0.0355
0.3612,0.3071,0.0434,0.8897,0.2509,0.0355
0.5104,0.4044,0.0572,0.8897,0.2509,0.0355
0.4658,0.3709,0.0524,0.8897,0.2509,0.0355
0.4871,0.3710,0.0525,0.8897,0.2509,0.0355
0.5512,0.4068,0.0575,0.8897,0.2509,0.0355
0.4990,0.3811,0.0539,0.8897,0.2509,0.0355
0.5412,0.3956,0.0560,0.8897,0.2509,0.0355
0.4506,0.3675,0.0520,0.8897,0.2509,0.0355
0.4717,0.3785,0.0535,0.8897,0.2509,0.0355
0.4485,0.3676,0.0520,0.8897,0.2509,0.0355
0.4902,0.3919,0.0554,0.8897,0.2509,0.0355
0.5885,0.3973,0.0562,0.8901,0.2508,0.0355
0.4026,0.3766,0.0533,0.8901,0.2508,0.0355
0.4824,0.3867,0.0547,0.8901,0.2508,0.0355
0.4934,0.3687,0.0521,0.8901,0.2508,0.0355
0.4835,0.3869,0.0547,0.8901,0.2508,0.0355
0.4815,0.3797,0.0537,0.8901,0.2508,0.0355
0.4539,0.3725,0.0527,0.8901,0.2508,0.0355
0.4086,0.3236,0.0458,0.8901,0.2508,0.0355
0.5376,0.4060,0.0574,0.8901,0.2508,0.0355
0.4899,0.3395,0.0480,0.8901,0.2508,0.0355
0.4948,0.3858,0.0546,0.8901,0.2508,0.0355
0.5159,0.3824,0.0541,0.8901,0.2508,0.0355
0.4440,0.3511,0.0497,0.8901,0.2508,0.0355
0.5429,0.3821,0.0540,0.8901,0.2508,0.0355
0.4785,0.3898,0.0551,0.8901,0.2508,0.0355
0.5004,0.3621,0.0512,0.8901,0.2508,0.0355
0.4824,0.3824,0.0541,0.8901,0.2508,0.0355
0.4945,0.3957,0.0560,0.8901,0.2508,0.0355
0.4862,0.3728,0.0527,0.8901,0.2508,0.0355
0.4799,0.3714,0.0525,0.8901,0.2508,0.0355
0.5190,0.4025,0.0569,0.8901,0.2508,0.0355
0.4751,0.3903,0.0552,0.8901,0.2508,0.0355
0.5776,0.4088,0.0578,0.8901,0.2508,0.0355
0.5054,0.3558,0.0503,0.8901,0.2508,0.0355
0.4186,0.3379,0.0478,0.8901,0.2508,0.0355
0.4725,0.3799,0.0537,0.8901,0.2508,0.0355
0.4990,0.3801,0.0537,0.8901,0.2508,0.0355
0.5249,0.3899,0.0551,0.8901,0.2508,0.0355
0.5066,0.3831,0.0542,0.8901,0.2508,0.0355
0.5683,0.3945,0.0558,0.8901,0.2508,0.0355
0.5484,0.4049,0.0573,0.8901,0.2508,0.0355
0.4925,0.3858,0.0546,0.8901,0.2508,0.0355
0.4484,0.3827,0.0541,0.8901,0.2508,0.0355
0.4958,0.3921,0.0555,0.8901,0.2508,0.0355
0.4791,0.3820,0.0540,0.8901,0.2508,0.0355
0.5454,0.4043,0.0572,0.8901,0.2508,0.0355
0.4188,0.3484,0.0493,0.8901,0.2508,0.0355
0.4659,0.3657,0.0517,0.8901,0.2508,0.0355
0.4913,0.3917,0.0554,0.8901,0.2508,0.0355
0.5607,0.3683,0.0521,0.8901,0.2508,0.0355
0.4681,0.3616,0.0511,0.8901,0.2508,0.0355
0.5413,0.3945,0.0558,0.8901,0.2508,0.0355
0.4681,0.3614,0.0511,0.8901,0.2508,0.0355
0.5403,0.4179,0.0591,0.8901,0.2508,0.0355
0.4130,0.3793,0.0536,0.8901,0.2508,0.0355
0.4938,0.3551,0.0502,0.8901,0.2508,0.0355
0.4865,0.3813,0.0539,0.8901,0.2508,0.0355
0.5155,0.4009,0.0567,0.8901,0.2508,0.0355
0.4800,0.4006,0.0567,0.8901,0.2508,0.0355
0.4510,0.3797,0.0537,0.8903,0.2508,0.0355
0.5136,0.3849,0.0544,0.8903,0.2508,0.0355
0.5123,0.3953,0.0559,0.8910,0.2508,0.0355
0.4437,0.3505,0.0496,0.8910,0.2508,0.0355
0.5516,0.3965,0.0561,0.8910,0.2508,0.0355
0.4867,0.3710,0.0525,0.8910,0.2508,0.0355
0.4589,0.3883,0.0549,0.8910,0.2508,0.0355
0.5107,0.3961,0.0560,0.8910,0.2508,0.0355
0.4520,0.3657,0.0517,0.8910,0.2508,0.0355
0.4042,0.3500,0.0495,0.8910,0.2508,0.0355
0.4447,0.3559,0.0503,0.8910,0.2508,0.0355
0.5168,0.4018,0.0568,0.8910,0.2508,0.0355
0.4497,0.3723,0.0526,0.8910,0.2508,0.0355
0.4245,0.3497,0.0495,0.8910,0.2508,0.0355
0.4631,0.3954,0.0559,0.8910,0.2508,0.0355
0.4684,0.3737,0.0529,0.8910,0.2508,0.0355
0.4714,0.3569,0.0505,0.8910,0.2508,0.0355
0.4660,0.3765,0.0533,0.8911,0.2508,0.0355
0.5327,0.3859,0.0546,0.8911,0.2508,0.0355
0.5813,0.4130,0.0584,0.8911,0.2508,0.0355
0.4912,0.3791,0.0536,0.8911,0.2508,0.0355
0.4994,0.3995,0.0565,0.8911,0.2508,0.0355
0.4712,0.3642,0.0515,0.8911,0.2508,0.0355
0.5181,0.3809,0.0539,0.8911,0.2508,0.0355
0.5050,0.3742,0.0529,0.8911,0.2508,0.0355
0.4355,0.3777,0.0534,0.8911,0.2508,0.0355
0.4842,0.3983,0.0563,0.8911,0.2508,0.0355
0.4956,0.3828,0.0541,0.8911,0.2508,0.0355
0.5220,0.3841,0.0543,0.8911,0.2508,0.0355
0.5303,0.4074,0.0576,0.8911,0.2508,0.0355
0.5178,0.3849,0.0544,0.8911,0.2508,0.0355
0.4858,0.3854,0.0545,0.8911,0.2508,0.0355
0.4537,0.3500,0.0495,0.8911,0.2508,0.0355
0.4594,0.3688,0.0522,0.8911,0.2508,0.0355
0.5117,0.3913,0.0553,0.8911,0.2508,0.0355
0.4698,0.3744,0.0530,0.8911,0.2508,0.0355
0.4808,0.3838,0.0543,0.8911,0.2508,0.0355
0.5179,0.3904,0.0552,0.8911,0.2508,0.0355
0.5559,0.3865,0.0547,0.8911,0.2508,0.0355
0.4712,0.3789,0.0536,0.8911,0.2508,0.0355
0.5794,0.4032,0.0570,0.8911,0.2508,0.0355
0.4840,0.3741,0.0529,0.8911,0.2508,0.0355
0.4733,0.3730,0.0527,0.8911,0.2508,0.0355
0.4979,0.3872,0.0548,0.8911,0.2508,0.0355
0.4425,0.3655,0.0517,0.8911,0.2508,0.0355
0.4928,0.3879,0.0549,0.8911,0.2508,0.0355
0.5309,0.3822,0.0541,0.8911,0.2508,0.0355
0.4663,0.3707,0.0524,0.8911,0.2508,0.0355
0.5376,0.3623,0.0512,0.8911,0.2508,0.0355
0.4056,0.3367,0.0476,0.8911,0.2508,0.0355
0.4761,0.3723,0.0526,0.8911,0.2508,0.0355
0.4046,0.3356,0.0475,0.8911,0.2508,0.0355
0.4579,0.3718,0.0526,0.8911,0.2508,0.0355
0.5182,0.4041,0.0572,0.8911,0.2508,0.0355
0.5355,0.3866,0.0547,0.8911,0.2508,0.0355
0.4843,0.3880,0.0549,0.8911,0.2508,0.0355
0.4879,0.3975,0.0562,0.8911,0.2508,0.0355
0.4856,0.3738,0.0529,0.8911,0.2508,0.0355
0.5192,0.3828,0.0541,0.8911,0.2508,0.0355
0.5008,0.3691,0.0522,0.8911,0.2508,0.0355
0.4841,0.3829,0.0542,0.8915,0.2509,0.0355
0.5095,0.3885,0.0549,0.8915,0.2509,0.0355
0.5402,0.4043,0.0572,0.8915,0.2509,0.0355
0.4768,0.3944,0.0558,0.8915,0.2509,0.0355
0.4775,0.3982,0.0563,0.8915,0.2509,0.0355
0.4902,0.3987,0.0564,0.8915,0.2509,0.0355
0.4851,0.3803,0.0538,0.8915,0.2509,0.0355
0.4878,0.3663,0.0518,0.8915,0.2509,0.0355
0.4874,0.4028,0.0570,0.8915,0.2509,0.0355
0.4387,0.3569,0.0505,0.8915,0.2509,0.0355
0.3941,0.3420,0.0484,0.8915,0.2509,0.0355
0.5567,0.3947,0.0558,0.8915,0.2509,0.0355
0.4134,0.3730,0.0527,0.8915,0.2509,0.0355
0.4580,0.3752,0.0531,0.8915,0.2509,0.0355
0.4790,0.3807,0.0538,0.8915,0.2509,0.0355
0.4659,0.3762,0.0532,0.8915,0.2509,0.0355
0.5015,0.3927,0.0555,0.8915,0.2509,0.0355
0.4350,0.3486,0.0493,0.8915,0.2509,0.0355
0.5272,0.4098,0.0580,0.8915,0.2509,0.0355
0.4559,0.3707,0.0524,0.8915,0.2509,0.0355
0.4739,0.3829,0.0541,0.8915,0.2509,0.0355
0.5067,0.3954,0.0559,0.8915,0.2509,0.0355
0.4793,0.4092,0.0579,0.8915,0.2509,0.0355
0.4931,0.3625,0.0513,0.8915,0.2509,0.0355
0.4932,0.3966,0.0561,0.8915,0.2509,0.0355
0.4927,0.3790,0.0536,0.8915,0.2509,0.0355
0.4843,0.3887,0.0550,0.8915,0.2509,0.0355
0.5361,0.4141,0.0586,0.8915,0.2509,0.0355
0.5304,0.3843,0.0543,0.8915,0.2509,0.0355
0.5045,0.3877,0.0548,0.8915,0.2509,0.0355
0.5401,0.4019,0.0568,0.8915,0.2509,0.0355
0.5108,0.3832,0.0542,0.8915,0.2509,0.0355
0.5003,0.3952,0.0559,0.8915,0.2509,0.0355
0.4733,0.3806,0.0538,0.8915,0.2509,0.0355
0.4327,0.3802,0.0538,0.8915,0.2509,0.0355
0.5303,0.3826,0.0541,0.8915,0.2509,0.0355
0.4557,0.3765,0.0532,0.8915,0.2509,0.0355
0.5431,0.3841,0.0543,0.8915,0.2509,0.0355
0.4322,0.3616,0.0511,0.8915,0.2509,0.0355
0.4894,0.3799,0.0537,0.8915,0.2509,0.0355
0.5006,0.3853,0.0545,0.8915,0.2509,0.0355
0.4746,0.3905,0.0552,0.8915,0.2509,0.0355
0.5194,0.3920,0.0554,0.8915,0.2509,0.0355
0.5115,0.3798,0.0537,0.8915,0.2509,0.0355
0.5049,0.3811,0.0539,0.8915,0.2509,0.0355
0.5154,0.3754,0.0531,0.8915,0.2509,0.0355
0.4213,0.3668,0.0519,0.8915,0.2509,0.0355
0.5210,0.3904,0.0552,0.8915,0.2509,0.0355
0.4904,0.3741,0.0529,0.8915,0.2509,0.0355
0.4533,0.3443,0.0487,0.8915,0.2509,0.0355
0.4901,0.4008,0.0567,0.8915,0.2509,0.0355
0.5206,0.3856,0.0545,0.8915,0.2509,0.0355
0.5083,0.4054,0.0573,0.8915,0.2509,0.0355
0.5037,0.3973,0.0562,0.8915,0.2509,0.0355
0.5304,0.3996,0.0565,0.8915,0.2509,0.0355
0.4512,0.3655,0.0517,0.8915,0.2509,0.0355
0.5291,0.3803,0.0538,0.8915,0.2509,0.0355
0.4309,0.3728,0.0527,0.8915,0.2509,0.0355
0.5440,0.3884,0.0549,0.8915,0.2509,0.0355
0.4510,0.3720,0.0526,0.8915,0.2509,0.0355
0.4234,0.3782,0.0535,0.8915,0.2509,0.0355
0.4467,0.3668,0.0519,0.8915,0.2509,0.0355
0.5169,0.3949,0.0558,0.8915,0.2509,0.0355
0.4937,0.3836,0.0542,0.8915,0.2509,0.0355
0.3958,0.3402,0.0481,0.8915,0.2509,0.0355
0.4067,0.3577,0.0506,0.8915,0.2509,0.0355
0.4443,0.3517,0.0497,0.8915,0.2509,0.0355
0.4883,0.3964,0.0561,0.8915,0.2509,0.0355
0.5283,0.3849,0.0544,0.8915,0.2509,0.0355
0.4002,0.3540,0.0501,0.8915,0.2509,0.0355
0.4850,0.3891,0.0550,0.8915,0.2509,0.0355
0.4467,0.3634,0.0514,0.8915,0.2509,0.0355
0.4581,0.4047,0.0572,0.8915,0.2509,0.0355
0.4649,0.3670,0.0519,0.8915,0.2509,0.0355
0.4787,0.3841,0.0543,0.8915,0.2509,0.0355
0.5273,0.3851,0.0545,0.8915,0.2509,0.0355
0.4226,0.3712,0.0525,0.8915,0.2509,0.0355
0.4845,0.3720,0.0526,0.8915,0.2509,0.0355
0.5219,0.3748,0.0530,0.8915,0.2509,0.0355
0.5383,0.3747,0.0530,0.8915,0.2509,0.0355
0.4175,0.3542,0.0501,0.8915,0.2509,0.0355
0.5097,0.3961,0.0560,0.8915,0.2509,0.0355
0.4420,0.3829,0.0541,0.8915,0.2509,0.0355
0.4554,0.3808,0.0539,0.8915,0.2509,0.0355
0.4795,0.4050,0.0573,0.8915,0.2509,0.0355
0.5556,0.3977,0.0562,0.8915,0.2509,0.0355
0.5021,0.3850,0.0544,0.8915,0.2509,0.0355
0.5105,0.3932,0.0556,0.8915,0.2509,0.0355
0.4532,0.3861,0.0546,0.8915,0.2509,0.0355
0.4617,0.3712,0.0525,0.8915,0.2509,0.0355
0.4494,0.3823,0.0541,0.8915,0.2509,0.0355
0.4956,0.4054,0.0573,0.8915,0.2509,0.0355
0.4637,0.3797,0.0537,0.8915,0.2509,0.0355
0.3793,0.3402,0.0481,0.8915,0.2509,0.0355
0.4905,0.3890,0.0550,0.8915,0.2509,0.0355
0.5167,0.3901,0.0552,0.8915,0.2509,0.0355
0.5194,0.3829,0.0542,0.8915,0.2509,0.0355
0.4738,0.3871,0.0547,0.8915,0.2509,0.0355
0.5792,0.4226,0.0598,0.8915,0.2509,0.0355
0.4490,0.3637,0.0514,0.8915,0.2509,0.0355
0.5425,0.4030,0.0570,0.8915,0.2509,0.0355
0.4554,0.3867,0.0547,0.8915,0.2509,0.0355
0.5228,0.3916,0.0554,0.8915,0.2509,0.0355
0.4364,0.3556,0.0503,0.8915,0.2509,0.0355
0.4582,0.3942,0.0557,0.8915,0.2509,0.0355
0.5138,0.3794,0.0537,0.8915,0.2509,0.0355
0.4164,0.3669,0.0519,0.8915,0.2509,0.0355
0.4742,0.3818,0.0540,0.8915,0.2509,0.0355
0.5305,0.3845,0.0544,0.8915,0.2509,0.0355
0.4931,0.3843,0.0543,0.8915,0.2509,0.0355
0.5084,0.3881,0.0549,0.8915,0.2509,0.0355
0.4424,0.3694,0.0522,0.8915,0.2509,0.0355
0.5081,0.3890,0.0550,0.8915,0.2509,0.0355
0.5642,0.4083,0.0577,0.8915,0.2509,0.0355
0.5172,0.3754,0.0531,0.8915,0.2509,0.0355
0.4615,0.3781,0.0535,0.8915,0.2509,0.0355
0.4773,0.3766,0.0533,0.8915,0.2509,0.0355
0.4217,0.3490,0.0494,0.8915,0.2509,0.0355
0.4812,0.3879,0.0549,0.8915,0.2509,0.0355
0.4676,0.3802,0.0538,0.8915,0.2509,0.0355
