# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.1472,0.2039,0.0288,0.3755,0.2559,0.0362
0.1265,0.2119,0.0300,0.3755,0.2559,0.0362
0.0889,0.0974,0.0138,0.3755,0.2559,0.0362
0.1529,0.2232,0.0316,0.3755,0.2559,0.0362
0.1711,0.2637,0.0373,0.3755,0.2559,0.0362
0.1351,0.2183,0.0309,0.3755,0.2559,0.0362
0.1507,0.2363,0.0334,0.3755,0.2559,0.0362
0.1499,0.2371,0.0335,0.3755,0.2559,0.0362
0.1080,0.1191,0.0168,0.3755,0.2559,0.0362
0.1512,0.2170,0.0307,0.3755,0.2559,0.0362
0.1136,0.1621,0.0229,0.3755,0.2559,0.0362
0.1316,0.2115,0.0299,0.3755,0.2559,0.0362
0.1237,0.2048,0.0290,0.3755,0.2559,0.0362
0.1097,0.1635,0.0231,0.3755,0.2559,0.0362
0.1281,0.2043,0.0289,0.3755,0.2559,0.0362
0.1380,0.2050,0.0290,0.3755,0.2559,0.0362
0.1600,0.2309,0.0327,0.3755,0.2559,0.0362
0.1126,0.1647,0.0233,0.3755,0.2559,0.0362
0.1542,0.2023,0.0286,0.3755,0.2559,0.0362
0.1647,0.2144,0.0303,0.3755,0.2559,0.0362
0.1311,0.1587,0.0224,0.3755,0.2559,0.0362
0.1399,0.2426,0.0343,0.3755,0.2559,0.0362
0.1549,0.2000,0.0283,0.3755,0.2559,0.0362
0.1345,0.2041,0.0289,0.3755,0.2559,0.0362
0.1471,0.2184,0.0309,0.3755,0.2559,0.0362
0.1695,0.2315,0.0327,0.3755,0.2559,0.0362
0.1315,0.1624,0.0230,0.3757,0.2558,0.0362
0.1268,0.1748,0.0247,0.3757,0.2558,0.0362
0.1279,0.2109,0.0298,0.3757,0.2558,0.0362
0.1398,0.2024,0.0286,0.3757,0.2558,0.0362
0.1111,0.1684,0.0238,0.3757,0.2558,0.0362
0.1465,0.2172,0.0307,0.3757,0.2558,0.0362
0.1146,0.2064,0.0292,0.3757,0.2558,0.0362
0.1350,0.2036,0.0288,0.3757,0.2558,0.0362
0.1610,0.2349,0.0332,0.3757,0.2558,0.0362
0.1358,0.2038,0.0288,0.3757,0.2558,0.0362
0.1130,0.1631,0.0231,0.3757,0.2558,0.0362
0.1392,0.2361,0.0334,0.3757,0.2558,0.0362
0.1518,0.2147,0.0304,0.3757,0.2558,0.0362
0.1257,0.1690,0.0239,0.3757,0.2558,0.0362
0.1589,0.2457,0.0347,0.3757,0.2558,0.0362
0.1681,0.2624,0.0371,0.3757,0.2558,0.0362
0.1462,0.2369,0.0335,0.3757,0.2558,0.0362
0.1081,0.1635,0.0231,0.3757,0.2558,0.0362
0.1257,0.2034,0.0288,0.3757,0.2558,0.0362
0.1467,0.2385,0.0337,0.3760,0.2556,0.0361
0.1130,0.1326,0.0188,0.3760,0.2556,0.0361
0.1295,0.1814,0.0257,0.3760,0.2556,0.0361
0.1494,0.2355,0.0333,0.3760,0.2556,0.0361
0.1541,0.2123,0.0300,0.3760,0.2556,0.0361
0.1461,0.2349,0.0332,0.3760,0.2556,0.0361
0.1591,0.2523,0.0357,0.3760,0.2556,0.0361
0.1453,0.1890,0.0267,0.3760,0.2556,0.0361
0.1139,0.1817,0.0257,0.3760,0.2556,0.0361
0.1552,0.2355,0.0333,0.3760,0.2556,0.0361
0.1517,0.2364,0.0334,0.3760,0.2556,0.0361
0.1468,0.2100,0.0297,0.3760,0.2556,0.0361
0.1486,0.2351,0.0333,0.3760,0.2556,0.0361
0.1400,0.2394,0.0339,0.3760,0.2556,0.0361
0.1448,0.2051,0.0290,0.3760,0.2556,0.0361
0.1460,0.2427,0.0343,0.3760,0.2556,0.0361
0.1407,0.2085,0.0295,0.3760,0.2556,0.0361
0.1443,0.2034,0.0288,0.3760,0.2556,0.0361
0.1675,0.2382,0.0337,0.3760,0.2556,0.0361
0.1511,0.2325,0.0329,0.3760,0.2556,0.0361
0.1302,0.1603,0.0227,0.3760,0.2556,0.0361
0.1087,0.1108,0.0157,0.3760,0.2556,0.0361
0.1524,0.2335,0.0330,0.3760,0.2556,0.0361
0.1683,0.2355,0.0333,0.3760,0.2556,0.0361
0.1633,0.2633,0.0372,0.3760,0.2556,0.0361
0.1447,0.2067,0.0292,0.3760,0.2556,0.0361
0.1546,0.2099,0.0297,0.3760,0.2556,0.0361
0.1819,0.2329,0.0329,0.3760,0.2556,0.0361
0.1452,0.1676,0.0237,0.3910,0.2694,0.0381
0.1696,0.2199,0.0311,0.3925,0.2717,0.0384
0.1416,0.2074,0.0293,0.3925,0.2717,0.0384
0.1349,0.2083,0.0295,0.3925,0.2717,0.0384
0.1287,0.2029,0.0287,0.3925,0.2717,0.0384
0.1355,0.2010,0.0284,0.3925,0.2717,0.0384
0.1403,0.2009,0.0284,0.3925,0.2717,0.0384
0.1376,0.1978,0.0280,0.3955,0.2717,0.0384
0.1340,0.2033,0.0287,0.3955,0.2717,0.0384
0.1608,0.2436,0.0345,0.3955,0.2717,0.0384
0.1306,0.2002,0.0283,0.3955,0.2717,0.0384
0.1425,0.2035,0.0288,0.3955,0.2717,0.0384
0.1223,0.1583,0.0224,0.3955,0.2717,0.0384
0.1455,0.1764,0.0249,0.3955,0.2717,0.0384
0.1410,0.2013,0.0285,0.3955,0.2717,0.0384
0.1743,0.2300,0.0325,0.3955,0.2717,0.0384
0.1671,0.2374,0.0336,0.3955,0.2717,0.0384
0.1133,0.1588,0.0225,0.3955,0.2717,0.0384
0.1074,0.1646,0.0233,0.3955,0.2717,0.0384
0.1220,0.1601,0.0226,0.3955,0.2717,0.0384
0.1367,0.1679,0.0237,0.3955,0.2717,0.0384
0.1385,0.2012,0.0285,0.3955,0.2717,0.0384
0.1457,0.2003,0.0283,0.3955,0.2717,0.0384
0.1680,0.2614,0.0370,0.4105,0.2837,0.0401
0.1481,0.1986,0.0281,0.4105,0.2837,0.0401
0.1426,0.1706,0.0241,0.4105,0.2837,0.0401
0.1299,0.1679,0.0238,0.4105,0.2837,0.0401
0.1707,0.2342,0.0331,0.4105,0.2837,0.0401
0.1877,0.2680,0.0379,0.4105,0.2837,0.0401
0.1568,0.2032,0.0287,0.4105,0.2837,0.0401
0.1491,0.2351,0.0332,0.4105,0.2837,0.0401
0.1276,0.1647,0.0233,0.4109,0.2835,0.0401
0.1651,0.2383,0.0337,0.4109,0.2835,0.0401
0.1517,0.2489,0.0352,0.4109,0.2835,0.0401
0.2010,0.2656,0.0376,0.4134,0.2826,0.0400
0.1544,0.2182,0.0309,0.4161,0.2816,0.0398
0.1816,0.2871,0.0406,0.4161,0.2816,0.0398
0.1386,0.1616,0.0229,0.4161,0.2816,0.0398
0.1202,0.1686,0.0238,0.4161,0.2816,0.0398
0.1590,0.2319,0.0328,0.4161,0.2816,0.0398
0.1338,0.2018,0.0285,0.4162,0.2816,0.0398
0.1250,0.2031,0.0287,0.4162,0.2816,0.0398
0.1447,0.2079,0.0294,0.4162,0.2816,0.0398
0.1634,0.2181,0.0308,0.4162,0.2816,0.0398
0.1268,0.2368,0.0335,0.4162,0.2816,0.0398
0.1305,0.1595,0.0226,0.4162,0.2816,0.0398
0.1284,0.1632,0.0231,0.4162,0.2816,0.0398
0.1504,0.2423,0.0343,0.4162,0.2816,0.0398
0.1558,0.2436,0.0345,0.4162,0.2816,0.0398
0.1752,0.2620,0.0370,0.4162,0.2816,0.0398
0.1422,0.2007,0.0284,0.4162,0.2816,0.0398
0.1605,0.2321,0.0328,0.4162,0.2816,0.0398
0.1321,0.1163,0.0165,0.4162,0.2816,0.0398
0.1635,0.2557,0.0362,0.4162,0.2816,0.0398
0.1190,0.1586,0.0224,0.4164,0.2815,0.0398
0.1818,0.2322,0.0328,0.4314,0.2920,0.0413
0.0982,0.1114,0.0158,0.4314,0.2920,0.0413
0.1711,0.2423,0.0343,0.4339,0.2920,0.0413
0.1265,0.2036,0.0288,0.4339,0.2920,0.0413
0.1784,0.2615,0.0370,0.4339,0.2920,0.0413
0.1528,0.2381,0.0337,0.4339,0.2920,0.0413
0.0839,0.1062,0.0150,0.4339,0.2920,0.0413
0.1628,0.2338,0.0331,0.4339,0.2920,0.0413
0.1497,0.2354,0.0333,0.4339,0.2920,0.0413
0.1704,0.2311,0.0327,0.4339,0.2920,0.0413
0.1585,0.2644,0.0374,0.4339,0.2920,0.0413
0.1382,0.2008,0.0284,0.4339,0.2920,0.0413
0.1951,0.2946,0.0417,0.4339,0.2920,0.0413
0.1695,0.2215,0.0313,0.4339,0.2920,0.0413
0.1827,0.2652,0.0375,0.4339,0.2920,0.0413
0.1277,0.2046,0.0289,0.4339,0.2920,0.0413
0.1370,0.1684,0.0238,0.4339,0.2920,0.0413
0.1387,0.2097,0.0297,0.4339,0.2920,0.0413
0.1473,0.2085,0.0295,0.4339,0.2920,0.0413
0.1339,0.2061,0.0291,0.4339,0.2920,0.0413
0.1506,0.2361,0.0334,0.4348,0.2916,0.0412
0.1716,0.2667,0.0377,0.4348,0.2916,0.0412
0.1311,0.1783,0.0252,0.4353,0.2913,0.0412
0.1536,0.2093,0.0296,0.4353,0.2913,0.0412
0.1735,0.2437,0.0345,0.4353,0.2913,0.0412
0.1481,0.2357,0.0333,0.4353,0.2913,0.0412
0.1652,0.2620,0.0371,0.4353,0.2913,0.0412
0.1411,0.1574,0.0223,0.4353,0.2913,0.0412
0.1582,0.2135,0.0302,0.4353,0.2913,0.0412
0.1650,0.2009,0.0284,0.4353,0.2913,0.0412
0.1572,0.2342,0.0331,0.4353,0.2913,0.0412
0.1883,0.2743,0.0388,0.4353,0.2913,0.0412
0.1263,0.1022,0.0145,0.4353,0.2913,0.0412
0.1517,0.2250,0.0318,0.4353,0.2913,0.0412
0.1567,0.2323,0.0329,0.4353,0.2913,0.0412
0.1464,0.1972,0.0279,0.4353,0.2913,0.0412
0.1339,0.2173,0.0307,0.4353,0.2913,0.0412
0.1582,0.2080,0.0294,0.4353,0.2913,0.0412
0.1539,0.2332,0.0330,0.4353,0.2913,0.0412
0.1391,0.1943,0.0275,0.4353,0.2913,0.0412
0.1553,0.2054,0.0291,0.4353,0.2913,0.0412
0.1418,0.2006,0.0284,0.4353,0.2913,0.0412
0.1347,0.2009,0.0284,0.4353,0.2913,0.0412
0.1629,0.2390,0.0338,0.4353,0.2913,0.0412
0.1875,0.2327,0.0329,0.4353,0.2913,0.0412
0.1608,0.2336,0.0330,0.4353,0.2913,0.0412
0.1081,0.1227,0.0174,0.4353,0.2913,0.0412
0.1211,0.2016,0.0285,0.4353,0.2913,0.0412
0.1364,0.1749,0.0247,0.4353,0.2913,0.0412
0.1256,0.1356,0.0192,0.4353,0.2913,0.0412
0.1477,0.1626,0.0230,0.4353,0.2913,0.0412
0.1504,0.2243,0.0317,0.4353,0.2913,0.0412
0.1514,0.2399,0.0339,0.4353,0.2913,0.0412
0.1618,0.2234,0.0316,0.4381,0.2946,0.0417
0.1851,0.2460,0.0348,0.4381,0.2946,0.0417
0.1510,0.1627,0.0230,0.4393,0.2945,0.0416
0.1198,0.2024,0.0286,0.4393,0.2945,0.0416
0.1305,0.1583,0.0224,0.4393,0.2945,0.0416
0.1646,0.2294,0.0324,0.4393,0.2945,0.0416
0.1642,0.2076,0.0294,0.4393,0.2945,0.0416
0.1391,0.2041,0.0289,0.4393,0.2945,0.0416
0.1585,0.1952,0.0276,0.4393,0.2945,0.0416
0.1776,0.2271,0.0321,0.4393,0.2945,0.0416
0.1293,0.1593,0.0225,0.4393,0.2945,0.0416
0.1827,0.2473,0.0350,0.4393,0.2945,0.0416
0.1647,0.1981,0.0280,0.4393,0.2945,0.0416
0.1919,0.2601,0.0368,0.4543,0.3034,0.0429
0.1313,0.1164,0.0165,0.4543,0.3034,0.0429
0.1710,0.2380,0.0337,0.4593,0.3031,0.0429
0.1873,0.2614,0.0370,0.4593,0.3031,0.0429
0.1426,0.1586,0.0224,0.4593,0.3031,0.0429
0.1677,0.2622,0.0371,0.4593,0.3031,0.0429
0.1648,0.1922,0.0272,0.4593,0.3031,0.0429
0.1615,0.2390,0.0338,0.4593,0.3031,0.0429
0.1489,0.2059,0.0291,0.4593,0.3031,0.0429
0.1459,0.1482,0.0210,0.4593,0.3031,0.0429
0.1378,0.2010,0.0284,0.4593,0.3031,0.0429
0.1073,0.0947,0.0134,0.4593,0.3031,0.0429
0.1587,0.2350,0.0332,0.4593,0.3031,0.0429
0.1688,0.2374,0.0336,0.4593,0.3031,0.0429
0.1504,0.2041,0.0289,0.4593,0.3031,0.0429
0.1283,0.1601,0.0226,0.4593,0.3031,0.0429
0.1469,0.2040,0.0289,0.4593,0.3031,0.0429
0.1709,0.2440,0.0345,0.4593,0.3031,0.0429
0.1477,0.1983,0.0280,0.4593,0.3031,0.0429
0.1784,0.2604,0.0368,0.4593,0.3031,0.0429
0.1203,0.1309,0.0185,0.4593,0.3031,0.0429
0.1569,0.1965,0.0278,0.4593,0.3031,0.0429
0.1638,0.2389,0.0338,0.4593,0.3031,0.0429
0.1500,0.2150,0.0304,0.4593,0.3031,0.0429
0.1391,0.2004,0.0283,0.4593,0.3031,0.0429
0.1739,0.2400,0.0339,0.4594,0.3030,0.0429
0.1453,0.2057,0.0291,0.4594,0.3030,0.0429
0.1119,0.1616,0.0229,0.4617,0.3021,0.0427
0.1501,0.2008,0.0284,0.4617,0.3021,0.0427
