# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.4290,0.3569,0.0505,0.7770,0.3464,0.0490
0.3246,0.2976,0.0421,0.7770,0.3464,0.0490
0.3191,0.2719,0.0384,0.7770,0.3464,0.0490
0.3970,0.3441,0.0487,0.7770,0.3464,0.0490
0.3750,0.3274,0.0463,0.7770,0.3464,0.0490
0.3326,0.2767,0.0391,0.7770,0.3464,0.0490
0.4237,0.3514,0.0497,0.7770,0.3464,0.0490
0.3799,0.3323,0.0470,0.7770,0.3464,0.0490
0.4166,0.3548,0.0502,0.7771,0.3464,0.0490
0.3656,0.3107,0.0439,0.7771,0.3464,0.0490
0.3071,0.2824,0.0399,0.7771,0.3464,0.0490
0.4133,0.3604,0.0510,0.7771,0.3464,0.0490
0.3802,0.3273,0.0463,0.7771,0.3464,0.0490
0.3691,0.3244,0.0459,0.7771,0.3464,0.0490
0.4034,0.3572,0.0505,0.7771,0.3464,0.0490
0.3932,0.3436,0.0486,0.7771,0.3464,0.0490
0.3520,0.2990,0.0423,0.7771,0.3464,0.0490
0.3437,0.3200,0.0453,0.7771,0.3464,0.0490
0.3095,0.2711,0.0383,0.7771,0.3464,0.0490
0.3370,0.3126,0.0442,0.7771,0.3464,0.0490
0.3392,0.3130,0.0443,0.7771,0.3464,0.0490
0.3959,0.3281,0.0464,0.7771,0.3464,0.0490
0.3781,0.3246,0.0459,0.7771,0.3464,0.0490
0.3745,0.3294,0.0466,0.7771,0.3464,0.0490
0.3895,0.3307,0.0468,0.7771,0.3464,0.0490
0.2736,0.2158,0.0305,0.7771,0.3464,0.0490
0.3934,0.3224,0.0456,0.7771,0.3464,0.0490
0.2913,0.2671,0.0378,0.7771,0.3464,0.0490
0.3606,0.3123,0.0442,0.7771,0.3464,0.0490
0.3898,0.3426,0.0485,0.7771,0.3464,0.0490
0.3826,0.3248,0.0459,0.7771,0.3464,0.0490
0.3724,0.3189,0.0451,0.7771,0.3464,0.0490
0.3662,0.3244,0.0459,0.7771,0.3464,0.0490
0.3032,0.2851,0.0403,0.7771,0.3464,0.0490
0.4150,0.3601,0.0509,0.7771,0.3464,0.0490
0.3166,0.2831,0.0400,0.7771,0.3464,0.0490
0.2877,0.2356,0.0333,0.7771,0.3464,0.0490
0.3427,0.3091,0.0437,0.7771,0.3464,0.0490
0.3850,0.3119,0.0441,0.7771,0.3464,0.0490
0.4303,0.3605,0.0510,0.7771,0.3464,0.0490
0.4084,0.3573,0.0505,0.7771,0.3464,0.0490
0.2887,0.2477,0.0350,0.7771,0.3464,0.0490
0.3656,0.3106,0.0439,0.7771,0.3464,0.0490
0.3699,0.3057,0.0432,0.7771,0.3464,0.0490
0.3209,0.2771,0.0392,0.7771,0.3464,0.0490
0.3957,0.3542,0.0501,0.7771,0.3464,0.0490
0.3748,0.3376,0.0477,0.7771,0.3464,0.0490
0.3142,0.2791,0.0395,0.7771,0.3464,0.0490
0.3291,0.2848,0.0403,0.7771,0.3464,0.0490
0.3288,0.2621,0.0371,0.7771,0.3464,0.0490
0.3362,0.3015,0.0426,0.7771,0.3464,0.0490
0.3540,0.3138,0.0444,0.7771,0.3464,0.0490
0.3438,0.3146,0.0445,0.7771,0.3464,0.0490
0.3579,0.3221,0.0455,0.7771,0.3464,0.0490
0.3182,0.2854,0.0404,0.7771,0.3464,0.0490
0.3121,0.2548,0.0360,0.7771,0.3464,0.0490
0.3929,0.3028,0.0428,0.7775,0.3464,0.0490
0.3339,0.3013,0.0426,0.7775,0.3464,0.0490
0.3864,0.3189,0.0451,0.7779,0.3466,0.0490
0.3385,0.3045,0.0431,0.7779,0.3466,0.0490
0.3646,0.3050,0.0431,0.7779,0.3466,0.0490
0.3322,0.2909,0.0411,0.7779,0.3466,0.0490
0.2914,0.2670,0.0378,0.7779,0.3466,0.0490
0.3637,0.3187,0.0451,0.7779,0.3466,0.0490
0.3739,0.3175,0.0449,0.7779,0.3466,0.0490
0.3083,0.2752,0.0389,0.7779,0.3466,0.0490
0.3434,0.3070,0.0434,0.7779,0.3466,0.0490
0.3384,0.3005,0.0425,0.7779,0.3466,0.0490
0.3731,0.3329,0.0471,0.7779,0.3466,0.0490
0.3383,0.3046,0.0431,0.7779,0.3466,0.0490
0.2553,0.2092,0.0296,0.7779,0.3466,0.0490
0.3688,0.3146,0.0445,0.7779,0.3466,0.0490
0.3178,0.2817,0.0398,0.7779,0.3466,0.0490
0.3323,0.2930,0.0414,0.7779,0.3466,0.0490
0.3091,0.2781,0.0393,0.7779,0.3466,0.0490
0.3038,0.2775,0.0392,0.7779,0.3466,0.0490
0.3601,0.3182,0.0450,0.7779,0.3466,0.0490
0.3508,0.2978,0.0421,0.7779,0.3466,0.0490
0.4273,0.3638,0.0514,0.7779,0.3466,0.0490
0.3567,0.3321,0.0470,0.7779,0.3466,0.0490
0.4277,0.3422,0.0484,0.7779,0.3466,0.0490
0.2894,0.2636,0.0373,0.7779,0.3466,0.0490
0.3287,0.3028,0.0428,0.7779,0.3466,0.0490
0.2614,0.2186,0.0309,0.7779,0.3466,0.0490
0.3679,0.3264,0.0462,0.7779,0.3466,0.0490
0.3244,0.2866,0.0405,0.7779,0.3466,0.0490
0.3236,0.2808,0.0397,0.7779,0.3466,0.0490
0.3282,0.2879,0.0407,0.7779,0.3466,0.0490
0.2470,0.1814,0.0256,0.7779,0.3466,0.0490
0.3120,0.2911,0.0412,0.7779,0.3466,0.0490
0.3505,0.3048,0.0431,0.7779,0.3466,0.0490
0.3508,0.3115,0.0441,0.7779,0.3466,0.0490
0.3488,0.3133,0.0443,0.7779,0.3466,0.0490
0.3345,0.2874,0.0406,0.7779,0.3466,0.0490
0.2889,0.2392,0.0338,0.7779,0.3466,0.0490
0.2918,0.2572,0.0364,0.7779,0.3466,0.0490
0.3769,0.3362,0.0475,0.7779,0.3466,0.0490
0.2488,0.1793,0.0254,0.7779,0.3466,0.0490
0.3315,0.2948,0.0417,0.7779,0.3466,0.0490
0.2810,0.2663,0.0377,0.7779,0.3466,0.0490
0.3301,0.2902,0.0410,0.7779,0.3466,0.0490
0.3395,0.2982,0.0422,0.7779,0.3466,0.0490
0.3308,0.2937,0.0415,0.7779,0.3466,0.0490
0.3564,0.3083,0.0436,0.7779,0.3466,0.0490
0.3799,0.3169,0.0448,0.7779,0.3466,0.0490
0.3738,0.3349,0.0474,0.7779,0.3466,0.0490
0.3839,0.3471,0.0491,0.7779,0.3466,0.0490
0.4146,0.3293,0.0466,0.7779,0.3466,0.0490
0.3968,0.3287,0.0465,0.7779,0.3466,0.0490
0.3216,0.2861,0.0405,0.7779,0.3466,0.0490
0.3180,0.2926,0.0414,0.7779,0.3466,0.0490
0.3796,0.3299,0.0467,0.7779,0.3466,0.0490
0.3724,0.3312,0.0468,0.7779,0.3466,0.0490
0.3205,0.3009,0.0426,0.7779,0.3466,0.0490
0.3940,0.3321,0.0470,0.7779,0.3466,0.0490
0.3277,0.3000,0.0424,0.7779,0.3466,0.0490
0.3487,0.2913,0.0412,0.7779,0.3466,0.0490
0.3113,0.2429,0.0344,0.7779,0.3466,0.0490
0.3489,0.3099,0.0438,0.7779,0.3466,0.0490
0.3605,0.3243,0.0459,0.7779,0.3466,0.0490
0.3749,0.3334,0.0472,0.7779,0.3466,0.0490
0.3429,0.2913,0.0412,0.7779,0.3466,0.0490
0.3032,0.2747,0.0388,0.7779,0.3466,0.0490
0.2926,0.2501,0.0354,0.7779,0.3466,0.0490
0.3199,0.2922,0.0413,0.7779,0.3466,0.0490
0.3945,0.3361,0.0475,0.7779,0.3466,0.0490
0.3552,0.3064,0.0433,0.7779,0.3466,0.0490
0.3079,0.2596,0.0367,0.7779,0.3466,0.0490
0.3224,0.2601,0.0368,0.7779,0.3466,0.0490
0.2982,0.2463,0.0348,0.7779,0.3466,0.0490
0.3205,0.2460,0.0348,0.7779,0.3466,0.0490
0.2988,0.2547,0.0360,0.7779,0.3466,0.0490
0.2445,0.2026,0.0287,0.7779,0.3466,0.0490
0.3710,0.3066,0.0434,0.7784,0.3463,0.0490
0.4013,0.3361,0.0475,0.7784,0.3463,0.0490
0.3600,0.2897,0.0410,0.7784,0.3463,0.0490
0.3245,0.2963,0.0419,0.7784,0.3463,0.0490
0.3049,0.2419,0.0342,0.7784,0.3463,0.0490
0.3593,0.3100,0.0438,0.7831,0.3444,0.0487
0.2964,0.2617,0.0370,0.7831,0.3444,0.0487
0.3377,0.2865,0.0405,0.7831,0.3444,0.0487
0.3555,0.3086,0.0436,0.7831,0.3444,0.0487
0.3669,0.3173,0.0449,0.7831,0.3444,0.0487
0.3494,0.3015,0.0426,0.7831,0.3444,0.0487
0.3629,0.3189,0.0451,0.7831,0.3444,0.0487
0.3226,0.2481,0.0351,0.7831,0.3444,0.0487
0.3642,0.3228,0.0457,0.7831,0.3444,0.0487
0.3628,0.2951,0.0417,0.7831,0.3444,0.0487
0.4203,0.3500,0.0495,0.7831,0.3444,0.0487
0.3466,0.2918,0.0413,0.7831,0.3444,0.0487
0.3124,0.2705,0.0383,0.7831,0.3444,0.0487
0.3733,0.3281,0.0464,0.7831,0.3444,0.0487
0.3265,0.2810,0.0397,0.7831,0.3444,0.0487
0.3503,0.3187,0.0451,0.7831,0.3444,0.0487
0.3619,0.3235,0.0457,0.7831,0.3444,0.0487
0.3941,0.3369,0.0476,0.7831,0.3444,0.0487
0.3151,0.2637,0.0373,0.7831,0.3444,0.0487
0.3590,0.3158,0.0447,0.7831,0.3444,0.0487
0.3632,0.3053,0.0432,0.7831,0.3444,0.0487
0.3510,0.3087,0.0437,0.7831,0.3444,0.0487
0.3560,0.3089,0.0437,0.7831,0.3444,0.0487
0.3252,0.2636,0.0373,0.7831,0.3444,0.0487
0.4151,0.3538,0.0500,0.7831,0.3444,0.0487
0.3510,0.3107,0.0439,0.7831,0.3444,0.0487
0.3325,0.3071,0.0434,0.7831,0.3444,0.0487
0.2851,0.2545,0.0360,0.7831,0.3444,0.0487
0.2697,0.2040,0.0288,0.7831,0.3444,0.0487
0.3336,0.2686,0.0380,0.7831,0.3444,0.0487
0.3289,0.2884,0.0408,0.7831,0.3444,0.0487
0.3746,0.3253,0.0460,0.7831,0.3444,0.0487
0.3961,0.3398,0.0480,0.7831,0.3444,0.0487
0.3441,0.3096,0.0438,0.7831,0.3444,0.0487
0.3392,0.3021,0.0427,0.7831,0.3444,0.0487
0.3765,0.3227,0.0456,0.7831,0.3444,0.0487
0.3534,0.3106,0.0439,0.7831,0.3444,0.0487
0.3229,0.2831,0.0400,0.7891,0.3367,0.0476
0.3475,0.3130,0.0443,0.7891,0.3367,0.0476
0.2954,0.2493,0.0353,0.7891,0.3367,0.0476
0.3260,0.2986,0.0422,0.7891,0.3367,0.0476
0.3250,0.2828,0.0400,0.7891,0.3367,0.0476
0.3386,0.2972,0.0420,0.7891,0.3367,0.0476
0.3426,0.3013,0.0426,0.7891,0.3367,0.0476
0.3547,0.2979,0.0421,0.7891,0.3367,0.0476
0.3548,0.3084,0.0436,0.7891,0.3367,0.0476
0.4025,0.3439,0.0486,0.7891,0.3367,0.0476
0.3331,0.2868,0.0406,0.7891,0.3367,0.0476
0.3978,0.3386,0.0479,0.7891,0.3367,0.0476
0.3078,0.2632,0.0372,0.7891,0.3367,0.0476
0.3333,0.2990,0.0423,0.7891,0.3367,0.0476
0.3795,0.3232,0.0457,0.7891,0.3367,0.0476
0.3952,0.3323,0.0470,0.7891,0.3367,0.0476
0.3894,0.3373,0.0477,0.7891,0.3367,0.0476
0.3428,0.2738,0.0387,0.7891,0.3367,0.0476
0.3082,0.2633,0.0372,0.7891,0.3367,0.0476
0.3335,0.2772,0.0392,0.7891,0.3367,0.0476
0.3828,0.3196,0.0452,0.7891,0.3367,0.0476
0.3180,0.2743,0.0388,0.7891,0.3367,0.0476
0.3723,0.3115,0.0441,0.7891,0.3367,0.0476
0.3088,0.2607,0.0369,0.7891,0.3367,0.0476
0.3086,0.2562,0.0362,0.7891,0.3367,0.0476
0.3436,0.2979,0.0421,0.7891,0.3367,0.0476
0.3438,0.2902,0.0410,0.7891,0.3367,0.0476
0.3452,0.3073,0.0435,0.7891,0.3367,0.0476
0.3238,0.2823,0.0399,0.7891,0.3367,0.0476
0.3378,0.2902,0.0410,0.7891,0.3367,0.0476
0.3805,0.3178,0.0449,0.7891,0.3367,0.0476
0.3569,0.3142,0.0444,0.7891,0.3367,0.0476
0.3925,0.3377,0.0478,0.7891,0.3367,0.0476
0.3730,0.3234,0.0457,0.7891,0.3367,0.0476
0.3111,0.2772,0.0392,0.7891,0.3367,0.0476
0.3872,0.3322,0.0470,0.7891,0.3367,0.0476
0.3492,0.3120,0.0441,0.7891,0.3367,0.0476
0.2827,0.2387,0.0338,0.7891,0.3367,0.0476
0.3155,0.2638,0.0373,0.7891,0.3367,0.0476
0.3121,0.2614,0.0370,0.7891,0.3367,0.0476
0.2981,0.2677,0.0379,0.7891,0.3367,0.0476
0.3242,0.2883,0.0408,0.7891,0.3367,0.0476
0.3496,0.2938,0.0415,0.7891,0.3367,0.0476
0.3743,0.3088,0.0437,0.7891,0.3367,0.0476
0.3241,0.2850,0.0403,0.7891,0.3367,0.0476
0.2661,0.2216,0.0313,0.7891,0.3367,0.0476
0.3960,0.3419,0.0484,0.7891,0.3367,0.0476
0.3670,0.3274,0.0463,0.7891,0.3367,0.0476
0.2970,0.2453,0.0347,0.7891,0.3367,0.0476
0.3235,0.2928,0.0414,0.7891,0.3367,0.0476
0.3251,0.2662,0.0376,0.7891,0.3367,0.0476
0.4117,0.3502,0.0495,0.7891,0.3367,0.0476
0.3452,0.3183,0.0450,0.7891,0.3367,0.0476
0.3622,0.3198,0.0452,0.7891,0.3367,0.0476
0.3463,0.3041,0.0430,0.7891,0.3367,0.0476
0.3177,0.2806,0.0397,0.7891,0.3367,0.0476
0.3313,0.2981,0.0422,0.7891,0.3367,0.0476
0.3415,0.2974,0.0421,0.7891,0.3367,0.0476
0.3739,0.3333,0.0471,0.7891,0.3367,0.0476
0.3508,0.2984,0.0422,0.7891,0.3367,0.0476
0.3726,0.3008,0.0425,0.7891,0.3367,0.0476
0.3802,0.3246,0.0459,0.7891,0.3367,0.0476
0.3362,0.3088,0.0437,0.7891,0.3367,0.0476
0.3224,0.2907,0.0411,0.7891,0.3367,0.0476
0.3266,0.2848,0.0403,0.7891,0.3367,0.0476
0.3371,0.2922,0.0413,0.7891,0.3367,0.0476
0.3206,0.2640,0.0373,0.7891,0.3367,0.0476
0.3423,0.2957,0.0418,0.7891,0.3367,0.0476
0.3638,0.3111,0.0440,0.7891,0.3367,0.0476
0.3182,0.2813,0.0398,0.7891,0.3367,0.0476
0.3639,0.3159,0.0447,0.7891,0.3367,0.0476
0.3138,0.2876,0.0407,0.7891,0.3367,0.0476
0.3664,0.3218,0.0455,0.7891,0.3367,0.0476
0.3808,0.3280,0.0464,0.7891,0.3367,0.0476
0.3896,0.3316,0.0469,0.7891,0.3367,0.0476
0.4082,0.3401,0.0481,0.7891,0.3367,0.0476
0.3756,0.3180,0.0450,0.7891,0.3367,0.0476
