# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.2226,0.2337,0.0330,0.3346,0.2918,0.0413
0.1992,0.1586,0.0224,0.3346,0.2918,0.0413
0.2326,0.2284,0.0323,0.3346,0.2918,0.0413
0.2473,0.2475,0.0350,0.3346,0.2918,0.0413
0.2128,0.2048,0.0290,0.3346,0.2918,0.0413
0.2108,0.1743,0.0247,0.3358,0.2909,0.0411
0.2169,0.2000,0.0283,0.3358,0.2909,0.0411
0.2067,0.1971,0.0279,0.3358,0.2909,0.0411
0.2060,0.1752,0.0248,0.3358,0.2909,0.0411
0.2296,0.2344,0.0332,0.3384,0.2964,0.0419
0.1931,0.1718,0.0243,0.3384,0.2964,0.0419
0.2259,0.2249,0.0318,0.3384,0.2964,0.0419
0.2094,0.2052,0.0290,0.3484,0.3098,0.0438
0.2196,0.2018,0.0285,0.3484,0.3098,0.0438
0.2034,0.1529,0.0216,0.3484,0.3098,0.0438
0.2225,0.2035,0.0288,0.3484,0.3098,0.0438
0.2115,0.2047,0.0290,0.3484,0.3098,0.0438
0.2255,0.2332,0.0330,0.3484,0.3098,0.0438
0.2156,0.2039,0.0288,0.3484,0.3098,0.0438
0.2083,0.1823,0.0258,0.3544,0.3098,0.0438
0.2251,0.2014,0.0285,0.3563,0.3090,0.0437
0.2007,0.1684,0.0238,0.3563,0.3090,0.0437
0.2055,0.1960,0.0277,0.3563,0.3090,0.0437
0.2117,0.2042,0.0289,0.3563,0.3090,0.0437
0.2163,0.2055,0.0291,0.3572,0.3085,0.0436
0.2048,0.1744,0.0247,0.3572,0.3085,0.0436
0.2173,0.2034,0.0288,0.3572,0.3085,0.0436
0.2302,0.2318,0.0328,0.3572,0.3085,0.0436
0.1951,0.1345,0.0190,0.3572,0.3085,0.0436
0.2101,0.1945,0.0275,0.3572,0.3085,0.0436
0.2120,0.1731,0.0245,0.3572,0.3085,0.0436
0.2153,0.2089,0.0295,0.3572,0.3085,0.0436
0.2335,0.2297,0.0325,0.3572,0.3085,0.0436
0.2261,0.2328,0.0329,0.3572,0.3085,0.0436
0.2033,0.1760,0.0249,0.3572,0.3085,0.0436
0.1799,0.1354,0.0191,0.3572,0.3085,0.0436
0.2097,0.2066,0.0292,0.3572,0.3085,0.0436
0.2419,0.2355,0.0333,0.3668,0.3199,0.0452
0.2434,0.2205,0.0312,0.3668,0.3199,0.0452
0.1961,0.1703,0.0241,0.3826,0.3311,0.0468
0.1901,0.1228,0.0174,0.3826,0.3311,0.0468
0.1986,0.1687,0.0239,0.3826,0.3311,0.0468
0.2017,0.1701,0.0241,0.3826,0.3311,0.0468
0.2370,0.2298,0.0325,0.3826,0.3311,0.0468
0.2265,0.2125,0.0300,0.3826,0.3311,0.0468
0.2031,0.1779,0.0252,0.3826,0.3311,0.0468
0.2139,0.2093,0.0296,0.3836,0.3314,0.0469
0.1999,0.1760,0.0249,0.3836,0.3314,0.0469
0.2338,0.2325,0.0329,0.3836,0.3314,0.0469
0.2242,0.2157,0.0305,0.3836,0.3314,0.0469
0.2127,0.2090,0.0296,0.3836,0.3314,0.0469
0.2003,0.1777,0.0251,0.3836,0.3314,0.0469
0.2289,0.1911,0.0270,0.3836,0.3314,0.0469
0.2378,0.2207,0.0312,0.3872,0.3305,0.0467
0.2439,0.2453,0.0347,0.3872,0.3305,0.0467
0.2230,0.1983,0.0280,0.3872,0.3305,0.0467
0.2146,0.2087,0.0295,0.3872,0.3305,0.0467
0.2021,0.1737,0.0246,0.3872,0.3305,0.0467
0.2044,0.1716,0.0243,0.3872,0.3305,0.0467
0.2096,0.1754,0.0248,0.3872,0.3305,0.0467
0.2177,0.2034,0.0288,0.3872,0.3305,0.0467
0.2372,0.2335,0.0330,0.3894,0.3294,0.0466
0.2141,0.1869,0.0264,0.3894,0.3294,0.0466
0.2201,0.2028,0.0287,0.3894,0.3294,0.0466
0.1820,0.1423,0.0201,0.3894,0.3294,0.0466
0.2069,0.1691,0.0239,0.3894,0.3294,0.0466
0.2023,0.1591,0.0225,0.3894,0.3294,0.0466
0.2079,0.2054,0.0290,0.3894,0.3294,0.0466
0.2358,0.2309,0.0327,0.3894,0.3294,0.0466
0.2353,0.2206,0.0312,0.3894,0.3294,0.0466
0.2246,0.2223,0.0314,0.3894,0.3294,0.0466
0.1973,0.1806,0.0255,0.3894,0.3294,0.0466
0.2170,0.2041,0.0289,0.3894,0.3294,0.0466
0.2176,0.1979,0.0280,0.3894,0.3294,0.0466
0.2190,0.2033,0.0288,0.3894,0.3294,0.0466
0.2310,0.2365,0.0334,0.3894,0.3294,0.0466
0.2291,0.2226,0.0315,0.3894,0.3294,0.0466
0.2272,0.2077,0.0294,0.3894,0.3294,0.0466
0.2149,0.2054,0.0290,0.3894,0.3294,0.0466
0.2495,0.2451,0.0347,0.3894,0.3294,0.0466
0.2126,0.1839,0.0260,0.3894,0.3294,0.0466
0.2057,0.2059,0.0291,0.3894,0.3294,0.0466
0.2192,0.2049,0.0290,0.3894,0.3294,0.0466
0.2264,0.2111,0.0298,0.3894,0.3294,0.0466
0.2005,0.1732,0.0245,0.3894,0.3294,0.0466
0.2320,0.2046,0.0289,0.3894,0.3294,0.0466
0.2017,0.1703,0.0241,0.3894,0.3294,0.0466
0.2410,0.2341,0.0331,0.3894,0.3294,0.0466
0.2469,0.2332,0.0330,0.3954,0.3286,0.0465
0.2391,0.2298,0.0325,0.3954,0.3286,0.0465
0.2073,0.1686,0.0238,0.3954,0.3286,0.0465
0.2298,0.2210,0.0312,0.3954,0.3286,0.0465
0.2178,0.1963,0.0278,0.3954,0.3286,0.0465
0.2297,0.2078,0.0294,0.3954,0.3286,0.0465
0.2137,0.2070,0.0293,0.3954,0.3286,0.0465
0.2490,0.2302,0.0326,0.3954,0.3286,0.0465
0.2245,0.2072,0.0293,0.3954,0.3286,0.0465
0.2234,0.2049,0.0290,0.3954,0.3286,0.0465
0.2353,0.2033,0.0287,0.3959,0.3284,0.0464
0.2166,0.2038,0.0288,0.3959,0.3284,0.0464
0.2102,0.1757,0.0248,0.3959,0.3284,0.0464
0.2340,0.2207,0.0312,0.3959,0.3284,0.0464
0.2443,0.2242,0.0317,0.3959,0.3284,0.0464
0.1976,0.1697,0.0240,0.3959,0.3284,0.0464
0.2056,0.1763,0.0249,0.3959,0.3284,0.0464
0.2138,0.2059,0.0291,0.3959,0.3284,0.0464
0.1953,0.1322,0.0187,0.3979,0.3269,0.0462
0.2505,0.2444,0.0346,0.3979,0.3269,0.0462
0.2328,0.2160,0.0305,0.4071,0.3301,0.0467
0.2075,0.1683,0.0238,0.4071,0.3301,0.0467
0.2304,0.2331,0.0330,0.4071,0.3301,0.0467
0.2335,0.2158,0.0305,0.4342,0.3405,0.0482
0.2660,0.2624,0.0371,0.4342,0.3405,0.0482
0.2293,0.2097,0.0297,0.4342,0.3405,0.0482
0.2531,0.2439,0.0345,0.4342,0.3405,0.0482
0.2150,0.1763,0.0249,0.4342,0.3405,0.0482
0.2490,0.2455,0.0347,0.4342,0.3405,0.0482
0.2047,0.1571,0.0222,0.4350,0.3401,0.0481
0.2151,0.1849,0.0261,0.4350,0.3401,0.0481
0.2267,0.1901,0.0269,0.4350,0.3401,0.0481
0.2432,0.2329,0.0329,0.4350,0.3401,0.0481
0.2499,0.2310,0.0327,0.4350,0.3401,0.0481
0.2554,0.2526,0.0357,0.4375,0.3429,0.0485
0.2508,0.2411,0.0341,0.4375,0.3429,0.0485
0.2121,0.1839,0.0260,0.4375,0.3429,0.0485
0.2177,0.1856,0.0262,0.4375,0.3429,0.0485
0.2097,0.1740,0.0246,0.4375,0.3429,0.0485
0.2216,0.1764,0.0249,0.4375,0.3429,0.0485
0.2179,0.2087,0.0295,0.4375,0.3429,0.0485
0.2448,0.2307,0.0326,0.4375,0.3429,0.0485
0.2186,0.1894,0.0268,0.4375,0.3429,0.0485
0.2268,0.1903,0.0269,0.4375,0.3429,0.0485
0.2242,0.1796,0.0254,0.4375,0.3429,0.0485
0.2268,0.1787,0.0253,0.4375,0.3429,0.0485
0.2033,0.1749,0.0247,0.4375,0.3429,0.0485
0.2759,0.2736,0.0387,0.4375,0.3429,0.0485
0.2116,0.2045,0.0289,0.4375,0.3429,0.0485
0.2383,0.2284,0.0323,0.4375,0.3429,0.0485
0.2131,0.1734,0.0245,0.4375,0.3429,0.0485
0.2501,0.2344,0.0332,0.4375,0.3429,0.0485
0.2359,0.2200,0.0311,0.4375,0.3429,0.0485
0.2289,0.2013,0.0285,0.4375,0.3429,0.0485
0.2076,0.1676,0.0237,0.4375,0.3429,0.0485
0.2251,0.2064,0.0292,0.4375,0.3429,0.0485
0.2264,0.1899,0.0269,0.4375,0.3429,0.0485
0.2055,0.1737,0.0246,0.4375,0.3429,0.0485
0.2321,0.2321,0.0328,0.4375,0.3429,0.0485
0.2303,0.2077,0.0294,0.4375,0.3429,0.0485
0.2506,0.2397,0.0339,0.4375,0.3429,0.0485
0.2160,0.1870,0.0264,0.4375,0.3429,0.0485
0.2416,0.2421,0.0342,0.4375,0.3429,0.0485
0.2409,0.2466,0.0349,0.4375,0.3429,0.0485
0.2081,0.1691,0.0239,0.4375,0.3429,0.0485
0.2245,0.2021,0.0286,0.4375,0.3429,0.0485
0.2124,0.2053,0.0290,0.4375,0.3429,0.0485
0.2212,0.2053,0.0290,0.4375,0.3429,0.0485
0.2109,0.1848,0.0261,0.4375,0.3429,0.0485
0.2343,0.2195,0.0310,0.4375,0.3429,0.0485
0.2324,0.2147,0.0304,0.4375,0.3429,0.0485
0.2231,0.2041,0.0289,0.4375,0.3429,0.0485
0.2547,0.2432,0.0344,0.4375,0.3429,0.0485
0.2244,0.1873,0.0265,0.4375,0.3429,0.0485
0.2099,0.1559,0.0220,0.4375,0.3429,0.0485
0.2535,0.2336,0.0330,0.4375,0.3429,0.0485
0.2163,0.1707,0.0241,0.4375,0.3429,0.0485
0.2233,0.2058,0.0291,0.4375,0.3429,0.0485
0.2196,0.1783,0.0252,0.4375,0.3429,0.0485
0.2111,0.1798,0.0254,0.4375,0.3429,0.0485
0.2244,0.2014,0.0285,0.4375,0.3429,0.0485
0.2351,0.2306,0.0326,0.4375,0.3429,0.0485
0.2392,0.2300,0.0325,0.4375,0.3429,0.0485
0.2241,0.2110,0.0298,0.4375,0.3429,0.0485
0.2235,0.2009,0.0284,0.4375,0.3429,0.0485
0.2513,0.2431,0.0344,0.4375,0.3429,0.0485
0.2349,0.2277,0.0322,0.4375,0.3429,0.0485
0.2259,0.2069,0.0293,0.4375,0.3429,0.0485
0.2381,0.2281,0.0323,0.4375,0.3429,0.0485
0.2620,0.2552,0.0361,0.4375,0.3429,0.0485
0.2470,0.2356,0.0333,0.4375,0.3429,0.0485
0.2156,0.1889,0.0267,0.4375,0.3429,0.0485
0.2333,0.2248,0.0318,0.4375,0.3429,0.0485
0.2313,0.2076,0.0294,0.4375,0.3429,0.0485
0.2362,0.2196,0.0310,0.4375,0.3429,0.0485
0.2281,0.2049,0.0290,0.4375,0.3429,0.0485
0.2263,0.2071,0.0293,0.4375,0.3429,0.0485
0.2338,0.2056,0.0291,0.4375,0.3429,0.0485
0.2012,0.1519,0.0215,0.4375,0.3429,0.0485
0.1938,0.1341,0.0190,0.4375,0.3429,0.0485
0.2535,0.2381,0.0337,0.4375,0.3429,0.0485
0.2425,0.2337,0.0331,0.4375,0.3429,0.0485
0.2453,0.2282,0.0323,0.4375,0.3429,0.0485
0.2339,0.2202,0.0311,0.4375,0.3429,0.0485
0.2299,0.2157,0.0305,0.4375,0.3429,0.0485
0.2171,0.1806,0.0255,0.4375,0.3429,0.0485
0.2280,0.2195,0.0310,0.4375,0.3429,0.0485
0.2164,0.2062,0.0292,0.4375,0.3429,0.0485
0.1945,0.1332,0.0188,0.4375,0.3429,0.0485
0.2327,0.2150,0.0304,0.4375,0.3429,0.0485
0.2193,0.1750,0.0247,0.4375,0.3429,0.0485
0.2118,0.1759,0.0249,0.4375,0.3429,0.0485
0.2851,0.2755,0.0390,0.4375,0.3429,0.0485
0.2129,0.1790,0.0253,0.4375,0.3429,0.0485
0.2455,0.2420,0.0342,0.4375,0.3429,0.0485
0.1873,0.1334,0.0189,0.4375,0.3429,0.0485
0.2350,0.2190,0.0310,0.4375,0.3429,0.0485
0.2051,0.1676,0.0237,0.4375,0.3429,0.0485
0.2043,0.1727,0.0244,0.4375,0.3429,0.0485
0.2145,0.2070,0.0293,0.4375,0.3429,0.0485
0.2399,0.2403,0.0340,0.4375,0.3429,0.0485
0.2421,0.2271,0.0321,0.4375,0.3429,0.0485
0.2327,0.2320,0.0328,0.4375,0.3429,0.0485
0.2206,0.2011,0.0284,0.4375,0.3429,0.0485
0.2477,0.2394,0.0339,0.4375,0.3429,0.0485
0.2429,0.2295,0.0325,0.4375,0.3429,0.0485
0.2101,0.1724,0.0244,0.4375,0.3429,0.0485
0.2649,0.2473,0.0350,0.4375,0.3429,0.0485
0.2287,0.1988,0.0281,0.4375,0.3429,0.0485
0.2312,0.2148,0.0304,0.4375,0.3429,0.0485
0.2244,0.2024,0.0286,0.4375,0.3429,0.0485
0.2339,0.2216,0.0313,0.4375,0.3429,0.0485
0.2220,0.1840,0.0260,0.4375,0.3429,0.0485
0.2229,0.1868,0.0264,0.4375,0.3429,0.0485
0.2416,0.2428,0.0343,0.4375,0.3429,0.0485
0.2591,0.2453,0.0347,0.4375,0.3429,0.0485
0.2232,0.2020,0.0286,0.4375,0.3429,0.0485
0.2098,0.1922,0.0272,0.4375,0.3429,0.0485
0.2363,0.2186,0.0309,0.4375,0.3429,0.0485
0.2108,0.1627,0.0230,0.4397,0.3452,0.0488
0.2285,0.2159,0.0305,0.4397,0.3452,0.0488
0.2012,0.1718,0.0243,0.4397,0.3452,0.0488
0.2205,0.2054,0.0290,0.4397,0.3452,0.0488
0.2322,0.1935,0.0274,0.4397,0.3452,0.0488
0.2208,0.2027,0.0287,0.4397,0.3452,0.0488
0.2348,0.2207,0.0312,0.4397,0.3452,0.0488
0.2205,0.2013,0.0285,0.4397,0.3452,0.0488
0.2453,0.2314,0.0327,0.4397,0.3452,0.0488
0.2333,0.2045,0.0289,0.4397,0.3452,0.0488
0.2604,0.2554,0.0361,0.4397,0.3452,0.0488
0.2191,0.1886,0.0267,0.4397,0.3452,0.0488
0.2147,0.2053,0.0290,0.4397,0.3452,0.0488
0.2363,0.2305,0.0326,0.4397,0.3452,0.0488
0.2341,0.2094,0.0296,0.4397,0.3452,0.0488
0.2170,0.2035,0.0288,0.4397,0.3452,0.0488
0.2163,0.1804,0.0255,0.4397,0.3452,0.0488
0.2513,0.2460,0.0348,0.4397,0.3452,0.0488
0.1967,0.1358,0.0192,0.4397,0.3452,0.0488
0.2190,0.1982,0.0280,0.4397,0.3452,0.0488
0.1898,0.1284,0.0182,0.4397,0.3452,0.0488
0.2450,0.2494,0.0353,0.4397,0.3452,0.0488
0.1718,0.0590,0.0083,0.4397,0.3452,0.0488
0.2248,0.1965,0.0278,0.4397,0.3452,0.0488
0.2216,0.2071,0.0293,0.4397,0.3452,0.0488
0.2544,0.2362,0.0334,0.4416,0.3452,0.0488
0.2189,0.2044,0.0289,0.4416,0.3452,0.0488
0.2677,0.2570,0.0363,0.4416,0.3452,0.0488
0.2066,0.1588,0.0225,0.4416,0.3452,0.0488
0.2274,0.2182,0.0309,0.4416,0.3452,0.0488
0.2331,0.2053,0.0290,0.4416,0.3452,0.0488
0.2604,0.2538,0.0359,0.4416,0.3452,0.0488
0.2485,0.2512,0.0355,0.4416,0.3452,0.0488
0.2297,0.2330,0.0330,0.4416,0.3452,0.0488
0.2279,0.2164,0.0306,0.4416,0.3452,0.0488
0.2123,0.1749,0.0247,0.4416,0.3452,0.0488
0.2225,0.2173,0.0307,0.4416,0.3452,0.0488
0.2088,0.1753,0.0248,0.4416,0.3452,0.0488
0.2012,0.1707,0.0241,0.4416,0.3452,0.0488
0.2318,0.2218,0.0314,0.4416,0.3452,0.0488
0.1969,0.1392,0.0197,0.4416,0.3452,0.0488
0.2381,0.2279,0.0322,0.4416,0.3452,0.0488
0.2453,0.2340,0.0331,0.4416,0.3452,0.0488
0.2345,0.2067,0.0292,0.4416,0.3452,0.0488
0.1899,0.1230,0.0174,0.4416,0.3452,0.0488
0.2251,0.1783,0.0252,0.4416,0.3452,0.0488
0.2358,0.2144,0.0303,0.4416,0.3452,0.0488
0.2443,0.2365,0.0334,0.4416,0.3452,0.0488
0.2231,0.2034,0.0288,0.4416,0.3452,0.0488
0.2248,0.1745,0.0247,0.4416,0.3452,0.0488
0.2492,0.2329,0.0329,0.4416,0.3452,0.0488
0.2155,0.2059,0.0291,0.4433,0.3442,0.0487
0.2327,0.2209,0.0312,0.4433,0.3442,0.0487
0.2384,0.2244,0.0317,0.4433,0.3442,0.0487
0.2205,0.2049,0.0290,0.4433,0.3442,0.0487
0.2271,0.2174,0.0307,0.4433,0.3442,0.0487
0.2444,0.2342,0.0331,0.4433,0.3442,0.0487
0.2063,0.1551,0.0219,0.4433,0.3442,0.0487
0.2243,0.2065,0.0292,0.4433,0.3442,0.0487
0.2144,0.2051,0.0290,0.4433,0.3442,0.0487
0.2440,0.2086,0.0295,0.4433,0.3442,0.0487
0.2308,0.2327,0.0329,0.4433,0.3442,0.0487
0.2153,0.1857,0.0263,0.4433,0.3442,0.0487
0.1904,0.1423,0.0201,0.4433,0.3442,0.0487
0.2231,0.2120,0.0300,0.4433,0.3442,0.0487
0.2133,0.1834,0.0259,0.4433,0.3442,0.0487
0.2048,0.1685,0.0238,0.4433,0.3442,0.0487
0.1942,0.1313,0.0186,0.4433,0.3442,0.0487
0.2427,0.2282,0.0323,0.4433,0.3442,0.0487
0.2106,0.1677,0.0237,0.4433,0.3442,0.0487
0.2223,0.1920,0.0272,0.4433,0.3442,0.0487
0.1828,0.1296,0.0183,0.4433,0.3442,0.0487
0.2344,0.2326,0.0329,0.4433,0.3442,0.0487
0.2061,0.1699,0.0240,0.4433,0.3442,0.0487
0.2419,0.2257,0.0319,0.4433,0.3442,0.0487
0.2211,0.2006,0.0284,0.4433,0.3442,0.0487
0.2321,0.2308,0.0326,0.4583,0.3517,0.0497
0.2210,0.2241,0.0317,0.4583,0.3517,0.0497
0.2476,0.2178,0.0308,0.4583,0.3517,0.0497
0.2191,0.2051,0.0290,0.4606,0.3504,0.0495
0.2276,0.2040,0.0288,0.4606,0.3504,0.0495
0.2144,0.1818,0.0257,0.4606,0.3504,0.0495
0.2664,0.2633,0.0372,0.4606,0.3504,0.0495
0.2235,0.2164,0.0306,0.4606,0.3504,0.0495
0.2479,0.2455,0.0347,0.4606,0.3504,0.0495
0.2085,0.1755,0.0248,0.4606,0.3504,0.0495
0.2224,0.2235,0.0316,0.4606,0.3504,0.0495
0.2257,0.2084,0.0295,0.4606,0.3504,0.0495
0.2211,0.2073,0.0293,0.4606,0.3504,0.0495
0.2226,0.2012,0.0285,0.4606,0.3504,0.0495
0.2163,0.2060,0.0291,0.4606,0.3504,0.0495
0.2459,0.2531,0.0358,0.4606,0.3504,0.0495
0.1954,0.1391,0.0197,0.4606,0.3504,0.0495
0.2489,0.2500,0.0354,0.4606,0.3504,0.0495
0.2456,0.2392,0.0338,0.4606,0.3504,0.0495
0.2102,0.2052,0.0290,0.4606,0.3504,0.0495
0.2219,0.2033,0.0288,0.4606,0.3504,0.0495
0.2219,0.2076,0.0294,0.4606,0.3504,0.0495
0.2215,0.2178,0.0308,0.4606,0.3503,0.0495
0.1809,0.1254,0.0177,0.4606,0.3503,0.0495
0.2141,0.2051,0.0290,0.4606,0.3503,0.0495
0.2231,0.1903,0.0269,0.4606,0.3503,0.0495
0.2346,0.2200,0.0311,0.4606,0.3503,0.0495
0.2114,0.1815,0.0257,0.4606,0.3503,0.0495
0.2328,0.2301,0.0325,0.4606,0.3503,0.0495
0.2030,0.1679,0.0237,0.4606,0.3503,0.0495
0.2320,0.2123,0.0300,0.4766,0.3563,0.0504
0.2200,0.1909,0.0270,0.4766,0.3563,0.0504
0.2457,0.2348,0.0332,0.4766,0.3563,0.0504
0.2201,0.2075,0.0293,0.4766,0.3563,0.0504
0.2485,0.2523,0.0357,0.4766,0.3563,0.0504
0.1949,0.1696,0.0240,0.4766,0.3563,0.0504
0.2200,0.2028,0.0287,0.4766,0.3563,0.0504
0.2318,0.2234,0.0316,0.4766,0.3563,0.0504
0.2131,0.1899,0.0269,0.4766,0.3563,0.0504
0.2490,0.2408,0.0340,0.4766,0.3563,0.0504
0.1812,0.1320,0.0187,0.4766,0.3563,0.0504
0.2332,0.2329,0.0329,0.4766,0.3563,0.0504
0.2046,0.2064,0.0292,0.4766,0.3563,0.0504
0.2072,0.1827,0.0258,0.4766,0.3563,0.0504
0.2162,0.2048,0.0290,0.4766,0.3563,0.0504
0.2304,0.2208,0.0312,0.4766,0.3563,0.0504
0.2101,0.2168,0.0307,0.4766,0.3563,0.0504
0.2215,0.2429,0.0343,0.4766,0.3563,0.0504
0.2204,0.2053,0.0290,0.4766,0.3563,0.0504
0.1891,0.1584,0.0224,0.4766,0.3563,0.0504
0.2136,0.2044,0.0289,0.4766,0.3563,0.0504
0.1964,0.1695,0.0240,0.4766,0.3563,0.0504
0.2270,0.2184,0.0309,0.4766,0.3563,0.0504
0.2113,0.1765,0.0250,0.4766,0.3563,0.0504
0.2260,0.2284,0.0323,0.4766,0.3563,0.0504
0.2206,0.2043,0.0289,0.4766,0.3563,0.0504
0.2251,0.1952,0.0276,0.4766,0.3563,0.0504
0.2255,0.2150,0.0304,0.4766,0.3563,0.0504
0.2414,0.2503,0.0354,0.4783,0.3565,0.0504
0.2474,0.2183,0.0309,0.4804,0.3551,0.0502
0.2314,0.2035,0.0288,0.4804,0.3551,0.0502
0.2444,0.2328,0.0329,0.4804,0.3551,0.0502
0.2332,0.2290,0.0324,0.4804,0.3551,0.0502
0.1996,0.1415,0.0200,0.4804,0.3551,0.0502
0.2047,0.1963,0.0278,0.4804,0.3551,0.0502
0.2420,0.2584,0.0365,0.4804,0.3551,0.0502
0.2192,0.2068,0.0292,0.4804,0.3551,0.0502
0.2071,0.1741,0.0246,0.4804,0.3551,0.0502
0.2306,0.2333,0.0330,0.4804,0.3551,0.0502
0.2341,0.1994,0.0282,0.4804,0.3551,0.0502
0.2173,0.1769,0.0250,0.4804,0.3551,0.0502
0.2011,0.1408,0.0199,0.4804,0.3551,0.0502
0.2258,0.2050,0.0290,0.4804,0.3551,0.0502
0.1916,0.1716,0.0243,0.4804,0.3551,0.0502
0.2247,0.2100,0.0297,0.4804,0.3551,0.0502
0.2359,0.2502,0.0354,0.4804,0.3551,0.0502
0.2191,0.2015,0.0285,0.4804,0.3551,0.0502
0.2263,0.2167,0.0306,0.4804,0.3551,0.0502
0.2338,0.2227,0.0315,0.4804,0.3551,0.0502
0.2037,0.2077,0.0294,0.4804,0.3551,0.0502
0.2499,0.2519,0.0356,0.4804,0.3551,0.0502
0.2216,0.2071,0.0293,0.4804,0.3551,0.0502
0.2051,0.1829,0.0259,0.4804,0.3551,0.0502
0.2304,0.2142,0.0303,0.4804,0.3551,0.0502
0.2269,0.2230,0.0315,0.4804,0.3551,0.0502
0.2185,0.2091,0.0296,0.4804,0.3551,0.0502
0.2141,0.1739,0.0246,0.4804,0.3551,0.0502
