# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.1791,0.1827,0.0258,0.3346,0.2852,0.0403
0.1892,0.1941,0.0275,0.3346,0.2852,0.0403
0.1911,0.1829,0.0259,0.3348,0.2850,0.0403
0.1764,0.1750,0.0248,0.3348,0.2850,0.0403
0.1890,0.1998,0.0283,0.3356,0.2865,0.0405
0.1843,0.1912,0.0270,0.3356,0.2865,0.0405
0.1857,0.1904,0.0269,0.3356,0.2865,0.0405
0.1606,0.1281,0.0181,0.3358,0.2863,0.0405
0.1755,0.1679,0.0237,0.3377,0.2860,0.0405
0.1781,0.1778,0.0251,0.3377,0.2860,0.0405
0.1841,0.1740,0.0246,0.3377,0.2860,0.0405
0.1788,0.1917,0.0271,0.3377,0.2860,0.0405
0.1881,0.1899,0.0269,0.3377,0.2860,0.0405
0.1753,0.1829,0.0259,0.3377,0.2860,0.0405
0.1828,0.1929,0.0273,0.3377,0.2860,0.0405
0.1846,0.1811,0.0256,0.3377,0.2860,0.0405
0.1787,0.1733,0.0245,0.3377,0.2860,0.0405
0.2022,0.2219,0.0314,0.3537,0.2999,0.0424
0.1641,0.1381,0.0195,0.3538,0.2999,0.0424
0.1821,0.1493,0.0211,0.3538,0.2999,0.0424
0.1787,0.1748,0.0247,0.3638,0.3126,0.0442
0.1785,0.1734,0.0245,0.3638,0.3126,0.0442
0.2085,0.2108,0.0298,0.3638,0.3126,0.0442
0.1993,0.1893,0.0268,0.3651,0.3118,0.0441
0.1885,0.1976,0.0279,0.3651,0.3118,0.0441
0.1906,0.1882,0.0266,0.3651,0.3118,0.0441
0.1693,0.1268,0.0179,0.3651,0.3118,0.0441
0.2183,0.2224,0.0315,0.3663,0.3113,0.0440
0.1932,0.1955,0.0277,0.3663,0.3113,0.0440
0.1841,0.1792,0.0253,0.3663,0.3113,0.0440
0.1873,0.1968,0.0278,0.3663,0.3113,0.0440
0.1675,0.1373,0.0194,0.3663,0.3113,0.0440
0.1832,0.1408,0.0199,0.3663,0.3113,0.0440
0.1755,0.1750,0.0247,0.3663,0.3113,0.0440
0.1707,0.1517,0.0215,0.3664,0.3112,0.0440
0.1924,0.2095,0.0296,0.3664,0.3112,0.0440
0.1919,0.1896,0.0268,0.3664,0.3112,0.0440
0.1770,0.1736,0.0246,0.3664,0.3112,0.0440
0.1784,0.1738,0.0246,0.3666,0.3111,0.0440
0.1939,0.1793,0.0254,0.3666,0.3111,0.0440
0.1702,0.1744,0.0247,0.3666,0.3111,0.0440
0.1752,0.1748,0.0247,0.3666,0.3111,0.0440
0.1611,0.1289,0.0182,0.3666,0.3111,0.0440
0.1850,0.1726,0.0244,0.3666,0.3111,0.0440
0.1600,0.1316,0.0186,0.3666,0.3111,0.0440
0.1802,0.1819,0.0257,0.3666,0.3111,0.0440
0.1823,0.1734,0.0245,0.3666,0.3111,0.0440
0.1880,0.1896,0.0268,0.3666,0.3111,0.0440
0.1839,0.1793,0.0254,0.3671,0.3107,0.0439
0.1834,0.1690,0.0239,0.3674,0.3111,0.0440
0.1526,0.1034,0.0146,0.3674,0.3111,0.0440
0.1919,0.2101,0.0297,0.3674,0.3111,0.0440
0.1914,0.1893,0.0268,0.3674,0.3111,0.0440
0.1632,0.1363,0.0193,0.3674,0.3111,0.0440
0.1883,0.1858,0.0263,0.3674,0.3111,0.0440
0.1812,0.1730,0.0245,0.3674,0.3111,0.0440
0.1602,0.1289,0.0182,0.3674,0.3111,0.0440
0.1640,0.1274,0.0180,0.3674,0.3111,0.0440
0.1722,0.1749,0.0247,0.3674,0.3111,0.0440
0.1832,0.1726,0.0244,0.3674,0.3111,0.0440
0.1667,0.1321,0.0187,0.3674,0.3111,0.0440
0.2067,0.2280,0.0322,0.3834,0.3224,0.0456
0.1865,0.1795,0.0254,0.3834,0.3224,0.0456
0.1858,0.2109,0.0298,0.3834,0.3224,0.0456
0.1699,0.1305,0.0185,0.3834,0.3224,0.0456
0.1863,0.1822,0.0258,0.3834,0.3224,0.0456
0.1807,0.1732,0.0245,0.3834,0.3224,0.0456
0.2409,0.2518,0.0356,0.3834,0.3224,0.0456
0.1702,0.1315,0.0186,0.3834,0.3224,0.0456
0.1849,0.1572,0.0222,0.3834,0.3224,0.0456
0.1984,0.2137,0.0302,0.3834,0.3224,0.0456
0.1752,0.1747,0.0247,0.3834,0.3224,0.0456
0.2050,0.2125,0.0300,0.3834,0.3224,0.0456
0.1861,0.1730,0.0245,0.3845,0.3217,0.0455
0.2038,0.2217,0.0313,0.3845,0.3217,0.0455
0.1611,0.1289,0.0182,0.3845,0.3217,0.0455
0.2112,0.2173,0.0307,0.3845,0.3217,0.0455
0.2191,0.2324,0.0329,0.3845,0.3217,0.0455
0.1987,0.1945,0.0275,0.3845,0.3217,0.0455
0.2008,0.2125,0.0300,0.3845,0.3217,0.0455
0.1981,0.2072,0.0293,0.3845,0.3217,0.0455
0.2152,0.1972,0.0279,0.3857,0.3211,0.0454
0.1981,0.2067,0.0292,0.3857,0.3211,0.0454
0.1837,0.1774,0.0251,0.3857,0.3211,0.0454
0.1566,0.0575,0.0081,0.3857,0.3211,0.0454
0.2191,0.2414,0.0341,0.3857,0.3211,0.0454
0.1736,0.1509,0.0213,0.3857,0.3211,0.0454
0.2057,0.1792,0.0253,0.3876,0.3211,0.0454
0.2147,0.2487,0.0352,0.3941,0.3300,0.0467
0.2199,0.2226,0.0315,0.3941,0.3300,0.0467
0.1736,0.1743,0.0247,0.3941,0.3300,0.0467
0.2150,0.2424,0.0343,0.3941,0.3300,0.0467
0.2022,0.2069,0.0293,0.3941,0.3300,0.0467
0.1731,0.1147,0.0162,0.3941,0.3300,0.0467
0.1982,0.1876,0.0265,0.3941,0.3300,0.0467
0.1853,0.1751,0.0248,0.3941,0.3300,0.0467
0.1987,0.2165,0.0306,0.3941,0.3300,0.0467
0.2068,0.2301,0.0325,0.3941,0.3300,0.0467
0.2130,0.2154,0.0305,0.3941,0.3300,0.0467
0.1996,0.2227,0.0315,0.3941,0.3300,0.0467
0.1927,0.2088,0.0295,0.3941,0.3300,0.0467
0.2089,0.2143,0.0303,0.3941,0.3300,0.0467
0.1997,0.2129,0.0301,0.3941,0.3300,0.0467
0.1732,0.1747,0.0247,0.3941,0.3300,0.0467
0.2042,0.1894,0.0268,0.3941,0.3300,0.0467
0.1946,0.2076,0.0294,0.3941,0.3300,0.0467
0.1980,0.2077,0.0294,0.3941,0.3300,0.0467
0.1850,0.1794,0.0254,0.3941,0.3300,0.0467
0.1937,0.1939,0.0274,0.3941,0.3300,0.0467
0.1848,0.1731,0.0245,0.3941,0.3300,0.0467
0.1591,0.1282,0.0181,0.3941,0.3300,0.0467
0.1909,0.2091,0.0296,0.3941,0.3300,0.0467
0.1995,0.2076,0.0294,0.3941,0.3300,0.0467
0.2104,0.2199,0.0311,0.3941,0.3300,0.0467
0.2102,0.2258,0.0319,0.3941,0.3300,0.0467
0.1806,0.2027,0.0287,0.3941,0.3300,0.0467
0.1806,0.1367,0.0193,0.3941,0.3300,0.0467
0.1833,0.1910,0.0270,0.3941,0.3300,0.0467
0.1925,0.1895,0.0268,0.3941,0.3300,0.0467
0.2046,0.1966,0.0278,0.3941,0.3300,0.0467
0.1965,0.2072,0.0293,0.3941,0.3300,0.0467
0.1727,0.1347,0.0190,0.3941,0.3300,0.0467
0.1806,0.1737,0.0246,0.3941,0.3300,0.0467
0.2039,0.2119,0.0300,0.3947,0.3296,0.0466
0.1701,0.1263,0.0179,0.3947,0.3296,0.0466
0.1931,0.2086,0.0295,0.3947,0.3296,0.0466
0.1862,0.1729,0.0244,0.3947,0.3296,0.0466
0.1700,0.1298,0.0184,0.3947,0.3296,0.0466
0.2012,0.1968,0.0278,0.3947,0.3296,0.0466
0.1922,0.1973,0.0279,0.3947,0.3296,0.0466
0.1868,0.1783,0.0252,0.3947,0.3296,0.0466
0.1518,0.0930,0.0131,0.3947,0.3296,0.0466
0.1863,0.1902,0.0269,0.3947,0.3296,0.0466
0.2102,0.2108,0.0298,0.3950,0.3294,0.0466
0.1856,0.1718,0.0243,0.3950,0.3294,0.0466
0.1958,0.2075,0.0293,0.3950,0.3294,0.0466
0.1624,0.1516,0.0214,0.3950,0.3294,0.0466
0.2022,0.2215,0.0313,0.3950,0.3294,0.0466
0.1598,0.1288,0.0182,0.3950,0.3294,0.0466
0.1813,0.1814,0.0256,0.3950,0.3294,0.0466
0.1796,0.1728,0.0244,0.3950,0.3294,0.0466
0.1748,0.1807,0.0256,0.3950,0.3294,0.0466
0.2028,0.2073,0.0293,0.3950,0.3294,0.0466
0.1839,0.1800,0.0255,0.3950,0.3294,0.0466
0.2065,0.2122,0.0300,0.3950,0.3294,0.0466
0.1963,0.2106,0.0298,0.3950,0.3294,0.0466
0.1662,0.1276,0.0180,0.3950,0.3294,0.0466
0.1845,0.1715,0.0243,0.3950,0.3294,0.0466
0.1956,0.1965,0.0278,0.3950,0.3294,0.0466
0.1769,0.1734,0.0245,0.3950,0.3294,0.0466
0.1867,0.1618,0.0229,0.3950,0.3294,0.0466
0.1999,0.2087,0.0295,0.3950,0.3294,0.0466
0.2117,0.2223,0.0314,0.3950,0.3294,0.0466
0.1974,0.2067,0.0292,0.3950,0.3294,0.0466
0.1757,0.1346,0.0190,0.3951,0.3293,0.0466
0.2055,0.2098,0.0297,0.3951,0.3293,0.0466
0.1969,0.2010,0.0284,0.3951,0.3293,0.0466
0.2369,0.2638,0.0373,0.4010,0.3326,0.0470
0.1961,0.2071,0.0293,0.4010,0.3326,0.0470
0.2061,0.2381,0.0337,0.4010,0.3326,0.0470
0.2064,0.2214,0.0313,0.4010,0.3326,0.0470
0.2046,0.1922,0.0272,0.4010,0.3326,0.0470
0.1991,0.2137,0.0302,0.4010,0.3326,0.0470
0.1922,0.1961,0.0277,0.4011,0.3326,0.0470
0.1931,0.1890,0.0267,0.4011,0.3326,0.0470
0.1777,0.1468,0.0208,0.4011,0.3326,0.0470
0.2186,0.2402,0.0340,0.4011,0.3326,0.0470
0.1791,0.1743,0.0247,0.4021,0.3322,0.0470
0.1911,0.1999,0.0283,0.4022,0.3324,0.0470
0.1858,0.1889,0.0267,0.4022,0.3324,0.0470
0.2040,0.2119,0.0300,0.4022,0.3324,0.0470
0.2053,0.2327,0.0329,0.4022,0.3324,0.0470
0.1666,0.1376,0.0195,0.4022,0.3324,0.0470
0.1860,0.1720,0.0243,0.4022,0.3324,0.0470
0.1981,0.2067,0.0292,0.4023,0.3323,0.0470
0.2156,0.2373,0.0336,0.4023,0.3323,0.0470
0.2124,0.2256,0.0319,0.4023,0.3323,0.0470
0.2046,0.2102,0.0297,0.4076,0.3312,0.0468
0.1925,0.2084,0.0295,0.4076,0.3312,0.0468
0.1946,0.2073,0.0293,0.4076,0.3312,0.0468
0.1998,0.2146,0.0303,0.4077,0.3311,0.0468
0.2007,0.2127,0.0301,0.4077,0.3311,0.0468
0.2236,0.2305,0.0326,0.4077,0.3311,0.0468
0.1893,0.1876,0.0265,0.4077,0.3311,0.0468
0.2159,0.2353,0.0333,0.4077,0.3311,0.0468
0.1955,0.1924,0.0272,0.4077,0.3311,0.0468
0.2033,0.2121,0.0300,0.4077,0.3311,0.0468
0.1948,0.2073,0.0293,0.4077,0.3311,0.0468
0.1910,0.1579,0.0223,0.4077,0.3311,0.0468
0.1829,0.1716,0.0243,0.4077,0.3311,0.0468
0.2178,0.2392,0.0338,0.4077,0.3311,0.0468
0.1862,0.1846,0.0261,0.4077,0.3311,0.0468
0.1972,0.2073,0.0293,0.4077,0.3311,0.0468
0.2175,0.2230,0.0315,0.4077,0.3311,0.0468
0.2110,0.2383,0.0337,0.4126,0.3337,0.0472
0.1660,0.1401,0.0198,0.4126,0.3337,0.0472
0.1755,0.1729,0.0244,0.4126,0.3337,0.0472
0.1929,0.1931,0.0273,0.4126,0.3337,0.0472
0.1959,0.2076,0.0294,0.4126,0.3337,0.0472
0.1887,0.1724,0.0244,0.4126,0.3337,0.0472
0.1963,0.2080,0.0294,0.4126,0.3337,0.0472
0.1691,0.1746,0.0247,0.4126,0.3337,0.0472
0.1896,0.2089,0.0295,0.4126,0.3337,0.0472
0.1993,0.2030,0.0287,0.4126,0.3337,0.0472
0.1767,0.1342,0.0190,0.4126,0.3337,0.0472
0.1795,0.1810,0.0256,0.4126,0.3337,0.0472
0.1870,0.1746,0.0247,0.4126,0.3337,0.0472
0.1815,0.1764,0.0249,0.4126,0.3337,0.0472
0.2083,0.2080,0.0294,0.4126,0.3337,0.0472
0.1835,0.2107,0.0298,0.4126,0.3337,0.0472
0.1797,0.1724,0.0244,0.4126,0.3337,0.0472
0.1746,0.1813,0.0256,0.4126,0.3337,0.0472
0.1799,0.1798,0.0254,0.4126,0.3337,0.0472
0.1913,0.2092,0.0296,0.4126,0.3337,0.0472
0.1791,0.1817,0.0257,0.4126,0.3337,0.0472
0.1930,0.2086,0.0295,0.4126,0.3337,0.0472
0.1877,0.1729,0.0244,0.4126,0.3337,0.0472
0.1891,0.2091,0.0296,0.4126,0.3337,0.0472
0.1797,0.1755,0.0248,0.4126,0.3337,0.0472
0.2080,0.2313,0.0327,0.4126,0.3337,0.0472
0.1912,0.2091,0.0296,0.4126,0.3337,0.0472
0.1806,0.1441,0.0204,0.4126,0.3337,0.0472
0.2235,0.2332,0.0330,0.4126,0.3337,0.0472
0.2022,0.2089,0.0295,0.4126,0.3337,0.0472
0.1918,0.1836,0.0260,0.4126,0.3337,0.0472
0.1925,0.2086,0.0295,0.4126,0.3337,0.0472
0.1595,0.0710,0.0100,0.4126,0.3337,0.0472
0.1748,0.1619,0.0229,0.4126,0.3337,0.0472
0.2053,0.2217,0.0314,0.4126,0.3337,0.0472
0.1483,0.0699,0.0099,0.4126,0.3337,0.0472
0.1998,0.2140,0.0303,0.4126,0.3337,0.0472
0.2166,0.2468,0.0349,0.4126,0.3337,0.0472
0.1903,0.2092,0.0296,0.4126,0.3337,0.0472
0.2033,0.2196,0.0311,0.4126,0.3337,0.0472
0.1984,0.2103,0.0297,0.4126,0.3337,0.0472
0.1953,0.2078,0.0294,0.4126,0.3337,0.0472
0.1948,0.2080,0.0294,0.4126,0.3337,0.0472
0.2078,0.2197,0.0311,0.4126,0.3337,0.0472
0.1716,0.1755,0.0248,0.4126,0.3337,0.0472
0.1952,0.2088,0.0295,0.4126,0.3337,0.0472
0.2079,0.2115,0.0299,0.4126,0.3337,0.0472
0.1620,0.1282,0.0181,0.4126,0.3337,0.0472
0.1896,0.1785,0.0252,0.4126,0.3337,0.0472
0.1720,0.1747,0.0247,0.4126,0.3337,0.0472
0.2117,0.2130,0.0301,0.4127,0.3337,0.0472
0.1884,0.1832,0.0259,0.4127,0.3337,0.0472
0.1960,0.2081,0.0294,0.4127,0.3337,0.0472
0.1754,0.1750,0.0248,0.4127,0.3337,0.0472
0.1853,0.1780,0.0252,0.4127,0.3337,0.0472
0.2074,0.2283,0.0323,0.4128,0.3337,0.0472
0.1983,0.2316,0.0327,0.4128,0.3337,0.0472
0.1803,0.1728,0.0244,0.4128,0.3337,0.0472
0.1771,0.1735,0.0245,0.4128,0.3337,0.0472
0.1762,0.1684,0.0238,0.4128,0.3337,0.0472
0.1951,0.1825,0.0258,0.4154,0.3329,0.0471
0.2071,0.2072,0.0293,0.4154,0.3329,0.0471
0.1815,0.1729,0.0244,0.4154,0.3329,0.0471
0.1755,0.1344,0.0190,0.4154,0.3329,0.0471
0.2082,0.2281,0.0323,0.4154,0.3329,0.0471
0.1768,0.1740,0.0246,0.4154,0.3329,0.0471
0.1899,0.2108,0.0298,0.4154,0.3329,0.0471
0.1887,0.1828,0.0258,0.4154,0.3329,0.0471
0.1941,0.2079,0.0294,0.4154,0.3329,0.0471
0.1935,0.2080,0.0294,0.4154,0.3329,0.0471
0.2157,0.2250,0.0318,0.4154,0.3329,0.0471
0.1959,0.2109,0.0298,0.4154,0.3329,0.0471
0.1946,0.1851,0.0262,0.4154,0.3329,0.0471
0.1703,0.1381,0.0195,0.4154,0.3329,0.0471
0.1818,0.1729,0.0244,0.4154,0.3329,0.0471
0.2048,0.2277,0.0322,0.4154,0.3329,0.0471
0.1734,0.1764,0.0250,0.4154,0.3329,0.0471
0.1916,0.2077,0.0294,0.4154,0.3329,0.0471
0.1595,0.1328,0.0188,0.4154,0.3329,0.0471
0.2061,0.2121,0.0300,0.4154,0.3329,0.0471
0.1901,0.1978,0.0280,0.4154,0.3329,0.0471
0.1627,0.1274,0.0180,0.4159,0.3326,0.0470
0.2095,0.2165,0.0306,0.4159,0.3326,0.0470
0.1597,0.1304,0.0184,0.4159,0.3326,0.0470
0.2085,0.2153,0.0304,0.4159,0.3326,0.0470
0.1710,0.1752,0.0248,0.4159,0.3326,0.0470
0.2004,0.2057,0.0291,0.4159,0.3326,0.0470
0.2050,0.2111,0.0299,0.4169,0.3321,0.0470
0.1880,0.2095,0.0296,0.4169,0.3321,0.0470
0.1750,0.1809,0.0256,0.4169,0.3321,0.0470
0.1861,0.1783,0.0252,0.4169,0.3321,0.0470
0.1990,0.2153,0.0304,0.4169,0.3321,0.0470
0.2004,0.2106,0.0298,0.4193,0.3315,0.0469
0.1688,0.1280,0.0181,0.4196,0.3313,0.0469
0.2118,0.2183,0.0309,0.4196,0.3313,0.0469
0.1787,0.1728,0.0244,0.4196,0.3313,0.0469
0.1815,0.1765,0.0250,0.4196,0.3313,0.0469
0.1997,0.2094,0.0296,0.4210,0.3305,0.0467
0.1861,0.1828,0.0259,0.4210,0.3305,0.0467
0.1997,0.2067,0.0292,0.4210,0.3305,0.0467
0.2163,0.2201,0.0311,0.4210,0.3305,0.0467
0.1849,0.1795,0.0254,0.4210,0.3305,0.0467
0.1851,0.1768,0.0250,0.4210,0.3305,0.0467
0.1913,0.1764,0.0249,0.4210,0.3305,0.0467
0.1897,0.2093,0.0296,0.4210,0.3305,0.0467
0.1782,0.1801,0.0255,0.4210,0.3305,0.0467
0.2003,0.2260,0.0320,0.4210,0.3305,0.0467
0.1929,0.1699,0.0240,0.4210,0.3305,0.0467
0.1938,0.2116,0.0299,0.4210,0.3305,0.0467
0.2028,0.2109,0.0298,0.4210,0.3305,0.0467
0.2072,0.2063,0.0292,0.4210,0.3305,0.0467
0.2000,0.1957,0.0277,0.4210,0.3305,0.0467
0.2006,0.2142,0.0303,0.4210,0.3305,0.0467
0.2149,0.2499,0.0353,0.4210,0.3305,0.0467
0.1624,0.1465,0.0207,0.4210,0.3305,0.0467
0.2115,0.2154,0.0305,0.4210,0.3305,0.0467
0.2004,0.2037,0.0288,0.4210,0.3305,0.0467
0.1997,0.2191,0.0310,0.4210,0.3305,0.0467
0.1790,0.1735,0.0245,0.4210,0.3305,0.0467
0.1827,0.1718,0.0243,0.4210,0.3305,0.0467
0.1829,0.1738,0.0246,0.4210,0.3305,0.0467
0.2176,0.2398,0.0339,0.4210,0.3305,0.0467
0.1956,0.2088,0.0295,0.4210,0.3305,0.0467
0.1901,0.1792,0.0253,0.4213,0.3308,0.0468
0.1784,0.1744,0.0247,0.4213,0.3308,0.0468
0.1676,0.1348,0.0191,0.4213,0.3308,0.0468
0.1755,0.1288,0.0182,0.4224,0.3302,0.0467
0.1882,0.1742,0.0246,0.4250,0.3294,0.0466
0.1765,0.1737,0.0246,0.4250,0.3294,0.0466
0.2022,0.2127,0.0301,0.4250,0.3294,0.0466
0.1748,0.1737,0.0246,0.4250,0.3294,0.0466
0.1876,0.1742,0.0246,0.4250,0.3294,0.0466
0.1899,0.2088,0.0295,0.4250,0.3294,0.0466
0.1577,0.1280,0.0181,0.4250,0.3294,0.0466
0.1746,0.1738,0.0246,0.4250,0.3294,0.0466
0.1911,0.2087,0.0295,0.4250,0.3294,0.0466
0.1876,0.2099,0.0297,0.4250,0.3294,0.0466
0.1797,0.1502,0.0212,0.4250,0.3294,0.0466
0.1961,0.2088,0.0295,0.4250,0.3294,0.0466
0.1568,0.1281,0.0181,0.4250,0.3294,0.0466
0.1878,0.1763,0.0249,0.4250,0.3294,0.0466
0.1905,0.2149,0.0304,0.4250,0.3294,0.0466
0.1986,0.2088,0.0295,0.4258,0.3306,0.0468
0.1673,0.1748,0.0247,0.4258,0.3306,0.0468
0.2076,0.2097,0.0297,0.4258,0.3306,0.0468
0.1815,0.1798,0.0254,0.4258,0.3306,0.0468
0.1972,0.2007,0.0284,0.4258,0.3306,0.0468
0.1790,0.1727,0.0244,0.4258,0.3306,0.0468
0.1804,0.1723,0.0244,0.4258,0.3306,0.0468
