# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.3199,0.3153,0.0446,0.4784,0.3597,0.0509
0.2987,0.2796,0.0395,0.4784,0.3596,0.0509
0.3093,0.2927,0.0414,0.4789,0.3594,0.0508
0.2916,0.2815,0.0398,0.4789,0.3594,0.0508
0.2852,0.2779,0.0393,0.4789,0.3594,0.0508
0.3316,0.3032,0.0429,0.4912,0.3602,0.0509
0.2943,0.2900,0.0410,0.4912,0.3602,0.0509
0.3200,0.2993,0.0423,0.4912,0.3602,0.0509
0.3067,0.3042,0.0430,0.4912,0.3602,0.0509
0.3464,0.3254,0.0460,0.4912,0.3602,0.0509
0.3160,0.3125,0.0442,0.4912,0.3602,0.0509
0.2913,0.2742,0.0388,0.4912,0.3602,0.0509
0.3116,0.2944,0.0416,0.4912,0.3602,0.0509
0.3196,0.3072,0.0434,0.4917,0.3609,0.0510
0.2986,0.2857,0.0404,0.4917,0.3609,0.0510
0.2898,0.2800,0.0396,0.4917,0.3609,0.0510
0.2941,0.2904,0.0411,0.4917,0.3609,0.0510
0.3153,0.3230,0.0457,0.4917,0.3609,0.0510
0.3323,0.3186,0.0451,0.4917,0.3609,0.0510
0.3462,0.3355,0.0474,0.4917,0.3609,0.0510
0.2928,0.2870,0.0406,0.4917,0.3609,0.0510
0.2790,0.2838,0.0401,0.4917,0.3609,0.0510
0.3270,0.3059,0.0433,0.4917,0.3609,0.0510
0.3387,0.3261,0.0461,0.4917,0.3609,0.0510
0.2673,0.2774,0.0392,0.4917,0.3609,0.0510
0.2416,0.2119,0.0300,0.4917,0.3609,0.0510
0.3607,0.3420,0.0484,0.4923,0.3604,0.0510
0.3288,0.3274,0.0463,0.4923,0.3604,0.0510
0.3411,0.3234,0.0457,0.4933,0.3596,0.0509
0.3514,0.3336,0.0472,0.4939,0.3592,0.0508
0.2884,0.2797,0.0396,0.4939,0.3592,0.0508
0.2777,0.2741,0.0388,0.4939,0.3592,0.0508
0.2785,0.2759,0.0390,0.4939,0.3592,0.0508
0.3258,0.3103,0.0439,0.4939,0.3592,0.0508
0.3282,0.3184,0.0450,0.4939,0.3592,0.0508
0.2857,0.2910,0.0411,0.4939,0.3592,0.0508
0.2826,0.2792,0.0395,0.4939,0.3592,0.0508
0.2860,0.2786,0.0394,0.4939,0.3592,0.0508
0.3039,0.2927,0.0414,0.4939,0.3592,0.0508
0.3034,0.2858,0.0404,0.4939,0.3592,0.0508
0.2975,0.2973,0.0420,0.4939,0.3592,0.0508
0.3507,0.3290,0.0465,0.4939,0.3592,0.0508
0.2844,0.2637,0.0373,0.4939,0.3592,0.0508
0.3211,0.3150,0.0445,0.5099,0.3635,0.0514
0.3247,0.3086,0.0436,0.5099,0.3635,0.0514
0.3253,0.3071,0.0434,0.5099,0.3635,0.0514
0.2301,0.1780,0.0252,0.5113,0.3629,0.0513
0.2867,0.2738,0.0387,0.5143,0.3613,0.0511
0.3019,0.2992,0.0423,0.5143,0.3613,0.0511
0.3225,0.3095,0.0438,0.5143,0.3613,0.0511
0.3120,0.3007,0.0425,0.5143,0.3613,0.0511
0.3249,0.3152,0.0446,0.5155,0.3600,0.0509
0.2929,0.2914,0.0412,0.5163,0.3593,0.0508
0.3186,0.3061,0.0433,0.5163,0.3593,0.0508
0.3161,0.3023,0.0428,0.5163,0.3593,0.0508
0.3346,0.3165,0.0448,0.5163,0.3593,0.0508
0.2720,0.2537,0.0359,0.5163,0.3593,0.0508
0.2939,0.2787,0.0394,0.5163,0.3593,0.0508
0.2884,0.2759,0.0390,0.5193,0.3577,0.0506
0.3340,0.3345,0.0473,0.5193,0.3577,0.0506
0.2811,0.2641,0.0373,0.5193,0.3577,0.0506
0.3111,0.2945,0.0416,0.5193,0.3577,0.0506
0.3064,0.2944,0.0416,0.5193,0.3577,0.0506
0.2910,0.2916,0.0412,0.5193,0.3577,0.0506
0.3371,0.3254,0.0460,0.5193,0.3577,0.0506
0.3324,0.3200,0.0453,0.5227,0.3615,0.0511
0.3242,0.3112,0.0440,0.5227,0.3615,0.0511
0.3101,0.2947,0.0417,0.5227,0.3615,0.0511
0.2835,0.2679,0.0379,0.5227,0.3615,0.0511
0.2974,0.2783,0.0394,0.5227,0.3615,0.0511
0.3069,0.2822,0.0399,0.5227,0.3615,0.0511
0.3296,0.3118,0.0441,0.5227,0.3615,0.0511
0.3347,0.3083,0.0436,0.5227,0.3615,0.0511
0.3116,0.2936,0.0415,0.5227,0.3615,0.0511
0.3019,0.2862,0.0405,0.5227,0.3615,0.0511
0.3349,0.3203,0.0453,0.5231,0.3619,0.0512
0.2889,0.2739,0.0387,0.5231,0.3619,0.0512
0.2938,0.2893,0.0409,0.5231,0.3619,0.0512
0.3356,0.3058,0.0432,0.5231,0.3619,0.0512
0.2957,0.2919,0.0413,0.5231,0.3619,0.0512
0.3313,0.3002,0.0425,0.5291,0.3640,0.0515
0.2980,0.2846,0.0402,0.5291,0.3640,0.0515
0.3130,0.2891,0.0409,0.5415,0.3691,0.0522
0.3362,0.3255,0.0460,0.5415,0.3691,0.0522
0.3116,0.2926,0.0414,0.5415,0.3691,0.0522
0.2595,0.2525,0.0357,0.5415,0.3691,0.0522
0.3307,0.3095,0.0438,0.5415,0.3691,0.0522
0.2930,0.2761,0.0390,0.5415,0.3691,0.0522
0.3241,0.3142,0.0444,0.5415,0.3691,0.0522
0.2825,0.2726,0.0386,0.5415,0.3691,0.0522
0.3173,0.3042,0.0430,0.5415,0.3691,0.0522
0.3299,0.3259,0.0461,0.5415,0.3691,0.0522
0.3177,0.3085,0.0436,0.5415,0.3691,0.0522
0.3270,0.3041,0.0430,0.5575,0.3713,0.0525
0.3037,0.2815,0.0398,0.5575,0.3713,0.0525
0.2978,0.2907,0.0411,0.5575,0.3713,0.0525
0.3348,0.3105,0.0439,0.5575,0.3713,0.0525
0.2575,0.2312,0.0327,0.5576,0.3712,0.0525
0.3418,0.3192,0.0451,0.5576,0.3712,0.0525
0.3051,0.2958,0.0418,0.5576,0.3712,0.0525
0.3261,0.3131,0.0443,0.5623,0.3692,0.0522
0.3597,0.3360,0.0475,0.5639,0.3686,0.0521
0.3145,0.3002,0.0425,0.5639,0.3686,0.0521
0.2877,0.2746,0.0388,0.5639,0.3686,0.0521
0.3140,0.2800,0.0396,0.5639,0.3686,0.0521
0.2659,0.2344,0.0332,0.5639,0.3686,0.0521
0.3052,0.2978,0.0421,0.5639,0.3686,0.0521
0.2951,0.2882,0.0408,0.5639,0.3686,0.0521
0.3314,0.3034,0.0429,0.5639,0.3686,0.0521
0.3644,0.3460,0.0489,0.5639,0.3686,0.0521
0.3093,0.2819,0.0399,0.5639,0.3686,0.0521
0.2715,0.2580,0.0365,0.5639,0.3686,0.0521
0.3125,0.2926,0.0414,0.5639,0.3686,0.0521
0.3383,0.3108,0.0440,0.5660,0.3668,0.0519
0.2842,0.2783,0.0394,0.5660,0.3668,0.0519
0.3250,0.3191,0.0451,0.5660,0.3668,0.0519
0.3370,0.3189,0.0451,0.5660,0.3668,0.0519
0.3230,0.3095,0.0438,0.5660,0.3668,0.0519
0.2937,0.2820,0.0399,0.5677,0.3658,0.0517
0.2514,0.2277,0.0322,0.5677,0.3658,0.0517
0.3005,0.2923,0.0413,0.5704,0.3650,0.0516
0.3085,0.2835,0.0401,0.5705,0.3650,0.0516
0.3514,0.3256,0.0460,0.5705,0.3650,0.0516
0.3165,0.2996,0.0424,0.5705,0.3650,0.0516
0.2731,0.2676,0.0378,0.5705,0.3650,0.0516
0.3279,0.3026,0.0428,0.5705,0.3650,0.0516
0.2950,0.2522,0.0357,0.5705,0.3650,0.0516
0.3062,0.2807,0.0397,0.5705,0.3650,0.0516
0.3255,0.3017,0.0427,0.5705,0.3650,0.0516
0.3134,0.3050,0.0431,0.5705,0.3650,0.0516
0.2983,0.2872,0.0406,0.5705,0.3650,0.0516
0.3322,0.3077,0.0435,0.5705,0.3650,0.0516
0.3060,0.2806,0.0397,0.5705,0.3650,0.0516
0.3103,0.2956,0.0418,0.5705,0.3650,0.0516
0.3122,0.2997,0.0424,0.5705,0.3650,0.0516
0.3196,0.3059,0.0433,0.5705,0.3650,0.0516
0.2967,0.2743,0.0388,0.5705,0.3650,0.0516
0.2845,0.2714,0.0384,0.5705,0.3650,0.0516
0.3097,0.2952,0.0417,0.5705,0.3650,0.0516
0.3108,0.2900,0.0410,0.5708,0.3649,0.0516
0.3112,0.2879,0.0407,0.5708,0.3649,0.0516
0.3062,0.2852,0.0403,0.5708,0.3649,0.0516
0.2750,0.2604,0.0368,0.5708,0.3649,0.0516
0.3484,0.3316,0.0469,0.5708,0.3649,0.0516
0.3323,0.3202,0.0453,0.5708,0.3649,0.0516
0.3250,0.3062,0.0433,0.5708,0.3649,0.0516
0.2994,0.2834,0.0401,0.5708,0.3649,0.0516
0.2660,0.2383,0.0337,0.5708,0.3649,0.0516
0.3159,0.3097,0.0438,0.5708,0.3649,0.0516
0.3068,0.3087,0.0437,0.5708,0.3649,0.0516
0.3338,0.3230,0.0457,0.5708,0.3649,0.0516
0.2701,0.2332,0.0330,0.5708,0.3649,0.0516
0.3345,0.3252,0.0460,0.5708,0.3649,0.0516
0.3016,0.2953,0.0418,0.5708,0.3649,0.0516
0.3143,0.2950,0.0417,0.5708,0.3649,0.0516
0.2527,0.2291,0.0324,0.5708,0.3649,0.0516
0.3127,0.2987,0.0422,0.5708,0.3649,0.0516
0.3173,0.3048,0.0431,0.5708,0.3649,0.0516
0.3167,0.3092,0.0437,0.5708,0.3649,0.0516
0.3093,0.2775,0.0392,0.5708,0.3649,0.0516
0.3126,0.2876,0.0407,0.5708,0.3649,0.0516
0.2959,0.2906,0.0411,0.5708,0.3649,0.0516
0.3319,0.3133,0.0443,0.5708,0.3649,0.0516
0.3328,0.3153,0.0446,0.5733,0.3670,0.0519
0.3232,0.2985,0.0422,0.5745,0.3683,0.0521
0.3189,0.2883,0.0408,0.5745,0.3683,0.0521
0.2959,0.2860,0.0405,0.5745,0.3683,0.0521
0.3284,0.2962,0.0419,0.5745,0.3683,0.0521
0.3512,0.3352,0.0474,0.5745,0.3683,0.0521
0.3319,0.3184,0.0450,0.5745,0.3683,0.0521
0.2842,0.2655,0.0376,0.5745,0.3683,0.0521
0.3192,0.3106,0.0439,0.5745,0.3683,0.0521
0.3206,0.3045,0.0431,0.5745,0.3683,0.0521
0.3204,0.2854,0.0404,0.5745,0.3683,0.0521
0.3132,0.2951,0.0417,0.5745,0.3683,0.0521
0.2676,0.2614,0.0370,0.5745,0.3683,0.0521
0.3245,0.3124,0.0442,0.5745,0.3683,0.0521
0.3032,0.2808,0.0397,0.5745,0.3683,0.0521
0.2934,0.2815,0.0398,0.5745,0.3683,0.0521
0.3259,0.3117,0.0441,0.5745,0.3683,0.0521
0.3207,0.3096,0.0438,0.5745,0.3683,0.0521
0.2537,0.2420,0.0342,0.5745,0.3683,0.0521
0.3070,0.3054,0.0432,0.5745,0.3683,0.0521
0.2988,0.2815,0.0398,0.5781,0.3689,0.0522
0.2625,0.2319,0.0328,0.5781,0.3689,0.0522
0.3259,0.2986,0.0422,0.5781,0.3688,0.0522
0.3308,0.3082,0.0436,0.5781,0.3688,0.0522
0.3186,0.3055,0.0432,0.5781,0.3688,0.0522
0.3297,0.3105,0.0439,0.5781,0.3688,0.0522
0.3119,0.2967,0.0420,0.5784,0.3690,0.0522
0.3268,0.3037,0.0430,0.5784,0.3690,0.0522
0.3243,0.3045,0.0431,0.5784,0.3690,0.0522
0.3107,0.3000,0.0424,0.5796,0.3679,0.0520
0.3009,0.2887,0.0408,0.5796,0.3679,0.0520
0.2978,0.2797,0.0396,0.5796,0.3679,0.0520
0.3118,0.2963,0.0419,0.5796,0.3679,0.0520
0.3107,0.2978,0.0421,0.5796,0.3679,0.0520
0.3071,0.2868,0.0406,0.5796,0.3679,0.0520
0.2862,0.2899,0.0410,0.5796,0.3679,0.0520
0.3066,0.3038,0.0430,0.5796,0.3679,0.0520
0.3032,0.2792,0.0395,0.5796,0.3679,0.0520
0.2680,0.2570,0.0363,0.5796,0.3679,0.0520
0.2905,0.2627,0.0372,0.5796,0.3679,0.0520
0.3164,0.3118,0.0441,0.5796,0.3679,0.0520
0.3187,0.3103,0.0439,0.5796,0.3679,0.0520
0.3226,0.3105,0.0439,0.5796,0.3679,0.0520
0.3452,0.3220,0.0455,0.5796,0.3679,0.0520
0.3152,0.2998,0.0424,0.5796,0.3679,0.0520
0.3067,0.2977,0.0421,0.5796,0.3679,0.0520
0.2977,0.2855,0.0404,0.5956,0.3684,0.0521
0.2793,0.2722,0.0385,0.5956,0.3684,0.0521
0.3155,0.2972,0.0420,0.5956,0.3684,0.0521
0.3242,0.3042,0.0430,0.5956,0.3684,0.0521
0.3395,0.3224,0.0456,0.5956,0.3684,0.0521
0.3180,0.2929,0.0414,0.5956,0.3684,0.0521
0.3205,0.3086,0.0436,0.5956,0.3684,0.0521
0.2714,0.2477,0.0350,0.5956,0.3684,0.0521
0.2941,0.2744,0.0388,0.5956,0.3684,0.0521
0.3262,0.2945,0.0417,0.5956,0.3684,0.0521
0.3237,0.3135,0.0443,0.5956,0.3684,0.0521
0.3238,0.2985,0.0422,0.5956,0.3684,0.0521
0.2989,0.2657,0.0376,0.5956,0.3684,0.0521
0.2982,0.2818,0.0398,0.5956,0.3684,0.0521
0.3282,0.3160,0.0447,0.5956,0.3684,0.0521
0.3204,0.2979,0.0421,0.5956,0.3684,0.0521
0.2895,0.2764,0.0391,0.5956,0.3684,0.0521
0.3000,0.2853,0.0403,0.5956,0.3684,0.0521
0.3103,0.2976,0.0421,0.5956,0.3684,0.0521
0.2875,0.2866,0.0405,0.5956,0.3684,0.0521
0.3133,0.2863,0.0405,0.5956,0.3684,0.0521
0.3012,0.2861,0.0405,0.5956,0.3684,0.0521
0.3161,0.3104,0.0439,0.5956,0.3684,0.0521
0.2962,0.2756,0.0390,0.5956,0.3684,0.0521
0.3026,0.2862,0.0405,0.5956,0.3684,0.0521
0.2859,0.2901,0.0410,0.5956,0.3684,0.0521
0.3310,0.2988,0.0423,0.5996,0.3717,0.0526
0.3091,0.3030,0.0429,0.5996,0.3717,0.0526
0.2726,0.2418,0.0342,0.5996,0.3717,0.0526
0.2888,0.2888,0.0408,0.5996,0.3717,0.0526
0.3072,0.2989,0.0423,0.5996,0.3717,0.0526
0.2984,0.2883,0.0408,0.5996,0.3717,0.0526
0.3143,0.2977,0.0421,0.6016,0.3709,0.0524
0.2942,0.2676,0.0378,0.6016,0.3709,0.0524
0.3219,0.2992,0.0423,0.6016,0.3709,0.0524
0.3025,0.2824,0.0399,0.6016,0.3709,0.0524
0.2825,0.2782,0.0393,0.6016,0.3709,0.0524
0.2914,0.2902,0.0410,0.6016,0.3709,0.0524
0.3400,0.3077,0.0435,0.6016,0.3709,0.0524
0.2992,0.2716,0.0384,0.6016,0.3709,0.0524
0.3441,0.3248,0.0459,0.6016,0.3709,0.0524
0.2838,0.2724,0.0385,0.6016,0.3709,0.0524
0.3003,0.2894,0.0409,0.6016,0.3709,0.0524
0.2999,0.2768,0.0391,0.6016,0.3709,0.0524
0.2654,0.2540,0.0359,0.6016,0.3709,0.0524
0.2776,0.2585,0.0366,0.6016,0.3709,0.0524
0.2555,0.2237,0.0316,0.6016,0.3709,0.0524
0.2692,0.2285,0.0323,0.6016,0.3709,0.0525
0.2807,0.2656,0.0376,0.6016,0.3709,0.0525
0.2801,0.2541,0.0359,0.6016,0.3709,0.0525
0.2633,0.2500,0.0354,0.6016,0.3709,0.0525
0.2972,0.2816,0.0398,0.6016,0.3709,0.0525
0.3000,0.2828,0.0400,0.6016,0.3709,0.0525
0.3288,0.3029,0.0428,0.6016,0.3709,0.0525
0.2836,0.2669,0.0378,0.6016,0.3709,0.0525
0.2683,0.2409,0.0341,0.6016,0.3709,0.0525
0.3044,0.2875,0.0407,0.6016,0.3709,0.0525
0.2884,0.2584,0.0365,0.6016,0.3709,0.0525
0.2503,0.2284,0.0323,0.6016,0.3709,0.0525
0.2864,0.2556,0.0362,0.6017,0.3709,0.0525
0.2608,0.2347,0.0332,0.6017,0.3709,0.0525
0.3159,0.2916,0.0412,0.6017,0.3709,0.0525
0.2926,0.2791,0.0395,0.6022,0.3711,0.0525
0.2817,0.2643,0.0374,0.6038,0.3720,0.0526
0.3069,0.2796,0.0395,0.6038,0.3720,0.0526
0.3367,0.3107,0.0439,0.6038,0.3720,0.0526
0.2813,0.2711,0.0383,0.6038,0.3720,0.0526
0.2958,0.2846,0.0403,0.6038,0.3720,0.0526
0.3042,0.3019,0.0427,0.6038,0.3720,0.0526
0.2304,0.1967,0.0278,0.6038,0.3720,0.0526
0.2899,0.2788,0.0394,0.6038,0.3720,0.0526
0.2939,0.2703,0.0382,0.6038,0.3720,0.0526
0.2900,0.2778,0.0393,0.6038,0.3720,0.0526
0.2929,0.2817,0.0398,0.6038,0.3720,0.0526
0.2720,0.2404,0.0340,0.6038,0.3720,0.0526
0.3315,0.3085,0.0436,0.6038,0.3720,0.0526
0.2700,0.2636,0.0373,0.6038,0.3720,0.0526
0.2750,0.2406,0.0340,0.6038,0.3720,0.0526
0.2805,0.2653,0.0375,0.6038,0.3720,0.0526
0.3507,0.3162,0.0447,0.6038,0.3720,0.0526
0.3180,0.2989,0.0423,0.6038,0.3720,0.0526
0.2957,0.2767,0.0391,0.6038,0.3720,0.0526
0.3128,0.2915,0.0412,0.6048,0.3710,0.0525
0.2582,0.2386,0.0337,0.6048,0.3710,0.0525
0.3020,0.2859,0.0404,0.6048,0.3710,0.0525
0.3035,0.2981,0.0422,0.6048,0.3710,0.0525
0.2663,0.2512,0.0355,0.6048,0.3710,0.0525
0.3089,0.2942,0.0416,0.6048,0.3710,0.0525
0.2662,0.2547,0.0360,0.6048,0.3710,0.0525
0.3041,0.2861,0.0405,0.6048,0.3710,0.0525
0.2998,0.2830,0.0400,0.6048,0.3710,0.0525
0.3258,0.3005,0.0425,0.6048,0.3710,0.0525
0.2526,0.2513,0.0355,0.6048,0.3710,0.0525
0.2779,0.2563,0.0362,0.6048,0.3710,0.0525
0.2991,0.2769,0.0392,0.6048,0.3710,0.0525
0.2953,0.2870,0.0406,0.6048,0.3710,0.0525
0.2772,0.2643,0.0374,0.6048,0.3710,0.0525
0.2679,0.2427,0.0343,0.6048,0.3710,0.0525
0.2837,0.2838,0.0401,0.6048,0.3710,0.0525
0.2940,0.2743,0.0388,0.6048,0.3710,0.0525
0.2957,0.2914,0.0412,0.6048,0.3710,0.0525
0.2779,0.2637,0.0373,0.6048,0.3710,0.0525
0.2654,0.2522,0.0357,0.6048,0.3710,0.0525
0.2458,0.2093,0.0296,0.6048,0.3710,0.0525
0.3098,0.2912,0.0412,0.6048,0.3710,0.0525
0.2756,0.2762,0.0391,0.6048,0.3710,0.0525
0.2961,0.2684,0.0380,0.6048,0.3710,0.0525
0.2919,0.2701,0.0382,0.6048,0.3710,0.0525
0.2977,0.2814,0.0398,0.6048,0.3710,0.0525
0.2883,0.2780,0.0393,0.6048,0.3710,0.0525
0.2721,0.2388,0.0338,0.6048,0.3710,0.0525
0.2892,0.2886,0.0408,0.6048,0.3710,0.0525
0.2974,0.2994,0.0423,0.6048,0.3710,0.0525
0.2808,0.2654,0.0375,0.6048,0.3710,0.0525
0.2937,0.2766,0.0391,0.6048,0.3710,0.0525
0.2617,0.2552,0.0361,0.6048,0.3710,0.0525
0.2997,0.2841,0.0402,0.6048,0.3710,0.0525
0.2959,0.2783,0.0394,0.6048,0.3710,0.0525
0.2722,0.2507,0.0355,0.6048,0.3710,0.0525
0.2838,0.2567,0.0363,0.6048,0.3710,0.0525
0.2919,0.2581,0.0365,0.6048,0.3710,0.0525
0.2799,0.2690,0.0380,0.6048,0.3710,0.0525
0.2568,0.2351,0.0332,0.6048,0.3710,0.0525
0.2775,0.2578,0.0365,0.6048,0.3710,0.0525
0.2535,0.2225,0.0315,0.6048,0.3710,0.0525
0.2851,0.2588,0.0366,0.6048,0.3710,0.0525
0.3017,0.2902,0.0410,0.6048,0.3710,0.0525
0.2553,0.2323,0.0328,0.6048,0.3710,0.0525
0.2832,0.2590,0.0366,0.6048,0.3710,0.0525
0.2532,0.2437,0.0345,0.6048,0.3710,0.0525
0.2915,0.2884,0.0408,0.6048,0.3710,0.0525
0.2759,0.2457,0.0347,0.6048,0.3710,0.0525
0.2861,0.2702,0.0382,0.6048,0.3710,0.0525
0.3403,0.3017,0.0427,0.6048,0.3710,0.0525
0.2783,0.2634,0.0373,0.6048,0.3710,0.0525
0.3138,0.2875,0.0407,0.6055,0.3706,0.0524
0.2742,0.2617,0.0370,0.6055,0.3706,0.0524
0.2826,0.2541,0.0359,0.6055,0.3706,0.0524
0.2469,0.2428,0.0343,0.6055,0.3706,0.0524
0.2970,0.2773,0.0392,0.6060,0.3701,0.0523
0.3276,0.3079,0.0435,0.6060,0.3701,0.0523
0.2654,0.2527,0.0357,0.6060,0.3701,0.0523
0.2731,0.2591,0.0366,0.6060,0.3701,0.0523
0.2797,0.2631,0.0372,0.6060,0.3701,0.0523
0.2941,0.2820,0.0399,0.6060,0.3701,0.0523
0.2302,0.2047,0.0289,0.6060,0.3701,0.0523
0.2785,0.2423,0.0343,0.6060,0.3701,0.0523
0.2351,0.2067,0.0292,0.6060,0.3701,0.0523
0.2662,0.2513,0.0355,0.6060,0.3701,0.0523
0.2848,0.2606,0.0368,0.6060,0.3701,0.0523
0.2825,0.2731,0.0386,0.6060,0.3701,0.0523
0.2780,0.2823,0.0399,0.6060,0.3701,0.0523
0.2799,0.2669,0.0377,0.6060,0.3701,0.0523
0.3242,0.2871,0.0406,0.6060,0.3701,0.0523
0.3065,0.2803,0.0396,0.6065,0.3700,0.0523
0.2850,0.2669,0.0378,0.6065,0.3700,0.0523
0.2806,0.2747,0.0389,0.6065,0.3700,0.0523
0.2702,0.2427,0.0343,0.6065,0.3700,0.0523
0.2828,0.2683,0.0379,0.6065,0.3700,0.0523
0.2904,0.2773,0.0392,0.6065,0.3700,0.0523
0.2683,0.2629,0.0372,0.6065,0.3700,0.0523
0.3040,0.2827,0.0400,0.6065,0.3700,0.0523
0.2746,0.2465,0.0349,0.6065,0.3700,0.0523
0.3133,0.2952,0.0418,0.6065,0.3700,0.0523
0.2722,0.2445,0.0346,0.6065,0.3700,0.0523
0.2897,0.2754,0.0390,0.6065,0.3700,0.0523
0.3293,0.3144,0.0445,0.6065,0.3700,0.0523
0.2680,0.2483,0.0351,0.6065,0.3700,0.0523
0.2717,0.2413,0.0341,0.6065,0.3700,0.0523
0.3324,0.3083,0.0436,0.6065,0.3700,0.0523
0.3141,0.2917,0.0412,0.6065,0.3700,0.0523
0.2961,0.2770,0.0392,0.6065,0.3700,0.0523
0.2558,0.2242,0.0317,0.6065,0.3700,0.0523
0.2724,0.2671,0.0378,0.6065,0.3700,0.0523
0.2373,0.2172,0.0307,0.6065,0.3700,0.0523
0.2920,0.2989,0.0423,0.6065,0.3700,0.0523
0.3059,0.2777,0.0393,0.6065,0.3700,0.0523
0.2743,0.2415,0.0342,0.6065,0.3700,0.0523
0.2504,0.2267,0.0321,0.6065,0.3700,0.0523
