# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.5986,0.3901,0.0552,0.9936,0.0177,0.0025
0.6010,0.3911,0.0553,0.9936,0.0177,0.0025
0.6289,0.3954,0.0559,0.9936,0.0177,0.0025
0.6373,0.3982,0.0563,0.9936,0.0177,0.0025
0.6480,0.3878,0.0548,0.9936,0.0177,0.0025
0.5824,0.3836,0.0542,0.9936,0.0177,0.0025
0.5765,0.3897,0.0551,0.9936,0.0177,0.0025
0.5770,0.3911,0.0553,0.9936,0.0177,0.0025
0.5642,0.3921,0.0555,0.9936,0.0177,0.0025
0.5671,0.3887,0.0550,0.9936,0.0177,0.0025
0.6251,0.3935,0.0556,0.9936,0.0177,0.0025
0.5932,0.3910,0.0553,0.9936,0.0177,0.0025
0.6131,0.3792,0.0536,0.9936,0.0177,0.0025
0.6094,0.3980,0.0563,0.9936,0.0177,0.0025
0.5560,0.3884,0.0549,0.9936,0.0177,0.0025
0.5851,0.3906,0.0552,0.9936,0.0177,0.0025
0.6658,0.3900,0.0552,0.9936,0.0177,0.0025
0.6698,0.3758,0.0532,0.9936,0.0177,0.0025
0.6080,0.3936,0.0557,0.9936,0.0177,0.0025
0.6000,0.3866,0.0547,0.9936,0.0177,0.0025
0.6119,0.4011,0.0567,0.9936,0.0177,0.0025
0.6188,0.3864,0.0546,0.9936,0.0177,0.0025
0.6288,0.4004,0.0566,0.9936,0.0177,0.0025
0.5384,0.3847,0.0544,0.9936,0.0177,0.0025
0.6130,0.3849,0.0544,0.9936,0.0177,0.0025
0.6816,0.3896,0.0551,0.9936,0.0177,0.0025
0.6205,0.3908,0.0553,0.9936,0.0177,0.0025
0.5159,0.3923,0.0555,0.9936,0.0177,0.0025
0.6582,0.3861,0.0546,0.9936,0.0177,0.0025
0.6378,0.3831,0.0542,0.9936,0.0177,0.0025
0.6340,0.3899,0.0551,0.9936,0.0177,0.0025
0.6396,0.3712,0.0525,0.9936,0.0177,0.0025
0.5587,0.3928,0.0556,0.9936,0.0177,0.0025
0.6193,0.3870,0.0547,0.9936,0.0177,0.0025
0.6805,0.3841,0.0543,0.9936,0.0177,0.0025
0.5947,0.4026,0.0569,0.9936,0.0177,0.0025
0.6022,0.3866,0.0547,0.9936,0.0177,0.0025
0.6497,0.3877,0.0548,0.9936,0.0177,0.0025
0.5588,0.3822,0.0541,0.9936,0.0177,0.0025
0.5998,0.3806,0.0538,0.9936,0.0177,0.0025
0.6527,0.3901,0.0552,0.9936,0.0177,0.0025
0.6823,0.3857,0.0545,0.9936,0.0177,0.0025
0.6391,0.3858,0.0546,0.9936,0.0177,0.0025
0.5793,0.3888,0.0550,0.9936,0.0177,0.0025
0.6039,0.3941,0.0557,0.9936,0.0177,0.0025
0.6624,0.3921,0.0554,0.9936,0.0177,0.0025
0.6198,0.3915,0.0554,0.9936,0.0177,0.0025
0.5865,0.3834,0.0542,0.9936,0.0177,0.0025
0.7101,0.3754,0.0531,0.9936,0.0177,0.0025
0.5634,0.4002,0.0566,0.9936,0.0177,0.0025
0.6413,0.3794,0.0537,0.9936,0.0177,0.0025
0.6175,0.3903,0.0552,0.9936,0.0177,0.0025
0.6518,0.3885,0.0549,0.9936,0.0177,0.0025
0.6200,0.3833,0.0542,0.9936,0.0177,0.0025
0.5769,0.4017,0.0568,0.9936,0.0177,0.0025
