# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.6494,0.3215,0.0455,0.8873,0.2483,0.0351
0.6005,0.3194,0.0452,0.8873,0.2483,0.0351
0.6158,0.3278,0.0464,0.8873,0.2483,0.0351
0.6540,0.3262,0.0461,0.8873,0.2483,0.0351
0.5622,0.3083,0.0436,0.8873,0.2483,0.0351
0.5953,0.3164,0.0447,0.8873,0.2483,0.0351
0.6488,0.3207,0.0454,0.8873,0.2483,0.0351
0.5675,0.3137,0.0444,0.8873,0.2483,0.0351
0.6200,0.3267,0.0462,0.8873,0.2483,0.0351
0.6433,0.3317,0.0469,0.8873,0.2483,0.0351
0.6300,0.3305,0.0467,0.8873,0.2483,0.0351
0.6321,0.3258,0.0461,0.8873,0.2483,0.0351
0.5650,0.3150,0.0446,0.8873,0.2483,0.0351
0.6072,0.3205,0.0453,0.8873,0.2483,0.0351
0.5619,0.3210,0.0454,0.8873,0.2483,0.0351
0.6118,0.3093,0.0437,0.8873,0.2483,0.0351
0.6455,0.3339,0.0472,0.8873,0.2483,0.0351
0.5905,0.3263,0.0461,0.8873,0.2483,0.0351
0.5749,0.3215,0.0455,0.8873,0.2483,0.0351
0.6005,0.3296,0.0466,0.8873,0.2483,0.0351
0.5910,0.3143,0.0444,0.8873,0.2483,0.0351
0.5983,0.3299,0.0467,0.8873,0.2483,0.0351
0.5662,0.3166,0.0448,0.8873,0.2483,0.0351
0.6197,0.3264,0.0462,0.8873,0.2483,0.0351
0.6567,0.3340,0.0472,0.8873,0.2483,0.0351
0.6792,0.3305,0.0467,0.8873,0.2483,0.0351
0.6757,0.3258,0.0461,0.8873,0.2483,0.0351
0.6536,0.3357,0.0475,0.8873,0.2483,0.0351
0.6311,0.3394,0.0480,0.9045,0.2356,0.0333
0.6370,0.3282,0.0464,0.9045,0.2356,0.0333
0.5913,0.3229,0.0457,0.9045,0.2356,0.0333
0.6589,0.3289,0.0465,0.9045,0.2356,0.0333
0.6133,0.3205,0.0453,0.9045,0.2356,0.0333
0.7001,0.3284,0.0464,0.9045,0.2356,0.0333
0.6248,0.3238,0.0458,0.9045,0.2356,0.0333
0.6509,0.3354,0.0474,0.9045,0.2356,0.0333
0.6308,0.3259,0.0461,0.9045,0.2356,0.0333
0.6326,0.3328,0.0471,0.9178,0.2213,0.0313
0.5839,0.3281,0.0464,0.9178,0.2213,0.0313
0.5954,0.3215,0.0455,0.9178,0.2213,0.0313
0.6227,0.3293,0.0466,0.9178,0.2213,0.0313
0.5732,0.3234,0.0457,0.9178,0.2213,0.0313
0.6038,0.3157,0.0446,0.9178,0.2213,0.0313
0.6333,0.3399,0.0481,0.9178,0.2213,0.0313
0.6338,0.3213,0.0454,0.9178,0.2213,0.0313
0.5995,0.3277,0.0463,0.9178,0.2213,0.0313
0.6733,0.3296,0.0466,0.9178,0.2213,0.0313
0.6745,0.3318,0.0469,0.9178,0.2213,0.0313
0.5951,0.3236,0.0458,0.9178,0.2213,0.0313
0.5682,0.3060,0.0433,0.9178,0.2213,0.0313
0.6547,0.3242,0.0458,0.9178,0.2213,0.0313
0.6580,0.3241,0.0458,0.9178,0.2213,0.0313
0.7268,0.3168,0.0448,0.9178,0.2213,0.0313
0.6209,0.3204,0.0453,0.9178,0.2213,0.0313
0.5917,0.3214,0.0455,0.9178,0.2213,0.0313
0.5850,0.3156,0.0446,0.9178,0.2213,0.0313
0.6287,0.3299,0.0466,0.9178,0.2213,0.0313
0.6347,0.3302,0.0467,0.9178,0.2213,0.0313
0.6333,0.3135,0.0443,0.9178,0.2213,0.0313
0.6003,0.3153,0.0446,0.9178,0.2213,0.0313
0.6548,0.3180,0.0450,0.9178,0.2213,0.0313
0.5949,0.3192,0.0451,0.9178,0.2213,0.0313
0.5569,0.3189,0.0451,0.9178,0.2213,0.0313
0.5258,0.2877,0.0407,0.9178,0.2213,0.0313
0.7177,0.3241,0.0458,0.9178,0.2213,0.0313
0.6561,0.3365,0.0476,0.9178,0.2213,0.0313
0.5860,0.3015,0.0426,0.9178,0.2213,0.0313
0.6105,0.3231,0.0457,0.9178,0.2213,0.0313
0.6652,0.3223,0.0456,0.9178,0.2213,0.0313
0.5620,0.3161,0.0447,0.9178,0.2213,0.0313
0.6265,0.3335,0.0472,0.9178,0.2213,0.0313
0.6093,0.3279,0.0464,0.9178,0.2213,0.0313
0.5785,0.3185,0.0450,0.9178,0.2213,0.0313
0.5890,0.3031,0.0429,0.9178,0.2213,0.0313
0.6302,0.3310,0.0468,0.9178,0.2213,0.0313
0.7429,0.3181,0.0450,0.9178,0.2213,0.0313
0.6260,0.3117,0.0441,0.9178,0.2213,0.0313
0.6332,0.3280,0.0464,0.9178,0.2213,0.0313
0.6006,0.3232,0.0457,0.9178,0.2213,0.0313
0.6421,0.3251,0.0460,0.9178,0.2213,0.0313
0.6152,0.3234,0.0457,0.9178,0.2213,0.0313
0.6189,0.3216,0.0455,0.9178,0.2213,0.0313
0.6660,0.3266,0.0462,0.9178,0.2213,0.0313
0.6240,0.3247,0.0459,0.9178,0.2213,0.0313
0.5818,0.3098,0.0438,0.9178,0.2213,0.0313
0.5891,0.3287,0.0465,0.9178,0.2213,0.0313
0.6352,0.3166,0.0448,0.9178,0.2213,0.0313
0.6479,0.3268,0.0462,0.9178,0.2213,0.0313
0.6008,0.3218,0.0455,0.9178,0.2213,0.0313
0.6716,0.3311,0.0468,0.9178,0.2213,0.0313
0.5772,0.3142,0.0444,0.9178,0.2213,0.0313
0.5723,0.3127,0.0442,0.9178,0.2213,0.0313
0.6217,0.3145,0.0445,0.9178,0.2213,0.0313
0.6108,0.3199,0.0452,0.9178,0.2213,0.0313
0.6583,0.3206,0.0453,0.9178,0.2213,0.0313
0.6112,0.3278,0.0464,0.9178,0.2213,0.0313
0.6314,0.3311,0.0468,0.9178,0.2213,0.0313
0.6348,0.3202,0.0453,0.9178,0.2213,0.0313
0.5671,0.3144,0.0445,0.9178,0.2213,0.0313
0.6269,0.3156,0.0446,0.9178,0.2213,0.0313
0.6444,0.3315,0.0469,0.9178,0.2213,0.0313
0.6257,0.3201,0.0453,0.9305,0.2050,0.0290
0.6112,0.3253,0.0460,0.9305,0.2050,0.0290
0.5833,0.3167,0.0448,0.9324,0.1988,0.0281
0.5725,0.3067,0.0434,0.9324,0.1988,0.0281
0.6466,0.3265,0.0462,0.9324,0.1988,0.0281
0.6656,0.3306,0.0468,0.9324,0.1988,0.0281
0.5988,0.3186,0.0451,0.9324,0.1988,0.0281
0.5592,0.3115,0.0441,0.9324,0.1988,0.0281
0.6122,0.3238,0.0458,0.9324,0.1988,0.0281
0.6563,0.3322,0.0470,0.9324,0.1988,0.0281
0.6866,0.3306,0.0468,0.9324,0.1988,0.0281
0.6679,0.3348,0.0473,0.9324,0.1988,0.0281
0.6492,0.3302,0.0467,0.9324,0.1988,0.0281
0.5750,0.3238,0.0458,0.9324,0.1988,0.0281
0.5404,0.3121,0.0441,0.9324,0.1988,0.0281
0.6465,0.3271,0.0463,0.9324,0.1988,0.0281
0.5761,0.3307,0.0468,0.9324,0.1988,0.0281
0.5555,0.3215,0.0455,0.9324,0.1988,0.0281
0.5038,0.2796,0.0395,0.9324,0.1988,0.0281
0.5389,0.2996,0.0424,0.9324,0.1988,0.0281
0.6228,0.3164,0.0447,0.9324,0.1988,0.0281
0.5577,0.3113,0.0440,0.9324,0.1988,0.0281
0.6149,0.3204,0.0453,0.9324,0.1988,0.0281
0.5914,0.3191,0.0451,0.9324,0.1988,0.0281
0.6094,0.3325,0.0470,0.9324,0.1988,0.0281
0.5683,0.3002,0.0425,0.9324,0.1988,0.0281
0.6103,0.3219,0.0455,0.9324,0.1988,0.0281
0.5995,0.3233,0.0457,0.9324,0.1988,0.0281
0.6642,0.3284,0.0464,0.9324,0.1988,0.0281
0.5261,0.3009,0.0426,0.9324,0.1988,0.0281
0.6228,0.3166,0.0448,0.9324,0.1988,0.0281
0.5013,0.2986,0.0422,0.9324,0.1988,0.0281
0.6399,0.3250,0.0460,0.9324,0.1988,0.0281
0.5608,0.3051,0.0431,0.9324,0.1988,0.0281
0.6615,0.3202,0.0453,0.9324,0.1988,0.0281
0.6840,0.3112,0.0440,0.9324,0.1988,0.0281
0.6280,0.3283,0.0464,0.9324,0.1988,0.0281
0.6029,0.3316,0.0469,0.9324,0.1988,0.0281
0.5837,0.3208,0.0454,0.9324,0.1988,0.0281
0.6179,0.3204,0.0453,0.9324,0.1988,0.0281
0.5600,0.3090,0.0437,0.9324,0.1988,0.0281
0.6448,0.3284,0.0464,0.9324,0.1988,0.0281
0.6294,0.3306,0.0468,0.9324,0.1988,0.0281
0.6056,0.3269,0.0462,0.9324,0.1988,0.0281
0.7016,0.3171,0.0448,0.9324,0.1988,0.0281
0.5566,0.3100,0.0438,0.9324,0.1988,0.0281
0.6304,0.3201,0.0453,0.9324,0.1988,0.0281
0.5959,0.3192,0.0451,0.9324,0.1988,0.0281
0.5893,0.3257,0.0461,0.9324,0.1988,0.0281
0.5707,0.3209,0.0454,0.9324,0.1988,0.0281
0.6450,0.3252,0.0460,0.9454,0.1794,0.0254
0.6868,0.3289,0.0465,0.9454,0.1794,0.0254
0.6014,0.3140,0.0444,0.9454,0.1794,0.0254
0.6054,0.3125,0.0442,0.9454,0.1794,0.0254
0.5840,0.3167,0.0448,0.9454,0.1794,0.0254
0.6272,0.3306,0.0468,0.9454,0.1794,0.0254
0.5918,0.3168,0.0448,0.9454,0.1794,0.0254
0.6634,0.3251,0.0460,0.9454,0.1794,0.0254
0.6211,0.3073,0.0435,0.9454,0.1794,0.0254
0.6560,0.3284,0.0464,0.9454,0.1794,0.0254
0.5888,0.3140,0.0444,0.9458,0.1795,0.0254
0.5927,0.3105,0.0439,0.9458,0.1795,0.0254
0.6304,0.3142,0.0444,0.9458,0.1795,0.0254
0.6842,0.3231,0.0457,0.9458,0.1795,0.0254
0.6000,0.3143,0.0445,0.9458,0.1795,0.0254
0.6389,0.3233,0.0457,0.9458,0.1795,0.0254
0.6159,0.3347,0.0473,0.9458,0.1795,0.0254
0.6671,0.3171,0.0448,0.9458,0.1795,0.0254
0.5215,0.3025,0.0428,0.9458,0.1795,0.0254
0.5381,0.2977,0.0421,0.9458,0.1795,0.0254
0.6894,0.3288,0.0465,0.9458,0.1795,0.0254
0.5886,0.3267,0.0462,0.9458,0.1795,0.0254
0.6689,0.3326,0.0470,0.9458,0.1795,0.0254
0.5196,0.2955,0.0418,0.9458,0.1795,0.0254
0.6166,0.3148,0.0445,0.9458,0.1795,0.0254
0.6077,0.3108,0.0439,0.9458,0.1795,0.0254
0.7178,0.3117,0.0441,0.9458,0.1795,0.0254
0.6067,0.3196,0.0452,0.9458,0.1795,0.0254
0.6459,0.3265,0.0462,0.9458,0.1795,0.0254
0.6283,0.3227,0.0456,0.9458,0.1795,0.0254
0.6460,0.3251,0.0460,0.9458,0.1795,0.0254
0.6023,0.3254,0.0460,0.9458,0.1795,0.0254
0.5452,0.3139,0.0444,0.9458,0.1795,0.0254
0.5926,0.3228,0.0456,0.9458,0.1795,0.0254
0.5862,0.3124,0.0442,0.9458,0.1795,0.0254
0.6720,0.3278,0.0464,0.9458,0.1795,0.0254
0.6188,0.3286,0.0465,0.9458,0.1795,0.0254
0.6351,0.3278,0.0464,0.9458,0.1795,0.0254
0.5818,0.3074,0.0435,0.9458,0.1795,0.0254
0.5525,0.3123,0.0442,0.9458,0.1795,0.0254
0.5597,0.2992,0.0423,0.9458,0.1795,0.0254
0.6484,0.3333,0.0471,0.9458,0.1795,0.0254
0.6085,0.3179,0.0450,0.9458,0.1795,0.0254
0.6190,0.3330,0.0471,0.9458,0.1795,0.0254
0.6071,0.3187,0.0451,0.9458,0.1795,0.0254
0.6149,0.3266,0.0462,0.9458,0.1795,0.0254
0.5944,0.3152,0.0446,0.9458,0.1795,0.0254
0.5792,0.3055,0.0432,0.9458,0.1795,0.0254
0.6136,0.3176,0.0449,0.9458,0.1795,0.0254
0.5440,0.2938,0.0415,0.9458,0.1795,0.0254
0.6431,0.3281,0.0464,0.9458,0.1795,0.0254
0.6388,0.3234,0.0457,0.9458,0.1795,0.0254
0.6041,0.3076,0.0435,0.9458,0.1795,0.0254
0.6442,0.3192,0.0451,0.9458,0.1795,0.0254
0.6513,0.3250,0.0460,0.9458,0.1795,0.0254
0.5896,0.3253,0.0460,0.9458,0.1795,0.0254
0.4935,0.2688,0.0380,0.9458,0.1795,0.0254
0.6007,0.3210,0.0454,0.9458,0.1795,0.0254
0.5887,0.3066,0.0434,0.9458,0.1795,0.0254
0.5836,0.3126,0.0442,0.9458,0.1795,0.0254
0.6304,0.3341,0.0472,0.9458,0.1795,0.0254
0.6086,0.3202,0.0453,0.9458,0.1795,0.0254
0.5710,0.3140,0.0444,0.9458,0.1795,0.0254
0.5521,0.2990,0.0423,0.9458,0.1795,0.0254
0.6372,0.3309,0.0468,0.9458,0.1795,0.0254
0.5796,0.3209,0.0454,0.9458,0.1795,0.0254
0.6707,0.3186,0.0451,0.9458,0.1795,0.0254
0.6371,0.3160,0.0447,0.9458,0.1795,0.0254
0.5842,0.3275,0.0463,0.9458,0.1795,0.0254
0.6677,0.3198,0.0452,0.9458,0.1795,0.0254
0.5645,0.3061,0.0433,0.9458,0.1795,0.0254
0.5776,0.3101,0.0439,0.9458,0.1795,0.0254
0.6480,0.3241,0.0458,0.9459,0.1796,0.0254
0.6172,0.3181,0.0450,0.9459,0.1796,0.0254
0.5887,0.3145,0.0445,0.9459,0.1796,0.0254
0.5244,0.2826,0.0400,0.9461,0.1796,0.0254
0.5856,0.3165,0.0448,0.9461,0.1796,0.0254
0.5927,0.3301,0.0467,0.9461,0.1796,0.0254
0.6663,0.3218,0.0455,0.9461,0.1796,0.0254
0.5855,0.3109,0.0440,0.9461,0.1796,0.0254
0.6526,0.3267,0.0462,0.9461,0.1796,0.0254
0.6064,0.3308,0.0468,0.9461,0.1796,0.0254
0.5965,0.3116,0.0441,0.9461,0.1796,0.0254
0.5726,0.3158,0.0447,0.9461,0.1796,0.0254
0.5903,0.3109,0.0440,0.9461,0.1796,0.0254
0.5903,0.3073,0.0435,0.9461,0.1796,0.0254
0.6014,0.3043,0.0430,0.9461,0.1796,0.0254
0.5987,0.3208,0.0454,0.9461,0.1796,0.0254
0.5311,0.3009,0.0426,0.9461,0.1796,0.0254
0.6309,0.3184,0.0450,0.9461,0.1796,0.0254
0.6445,0.3289,0.0465,0.9461,0.1796,0.0254
0.6584,0.3285,0.0465,0.9461,0.1796,0.0254
0.5682,0.3094,0.0438,0.9461,0.1796,0.0254
0.5598,0.3174,0.0449,0.9461,0.1796,0.0254
0.6555,0.3286,0.0465,0.9461,0.1796,0.0254
0.6824,0.3195,0.0452,0.9461,0.1796,0.0254
0.5980,0.3222,0.0456,0.9461,0.1796,0.0254
0.5013,0.2788,0.0394,0.9461,0.1796,0.0254
0.5983,0.3053,0.0432,0.9461,0.1796,0.0254
0.6053,0.3103,0.0439,0.9461,0.1796,0.0254
0.6764,0.3257,0.0461,0.9461,0.1796,0.0254
0.5864,0.3180,0.0450,0.9461,0.1796,0.0254
0.5598,0.3102,0.0439,0.9461,0.1796,0.0254
0.5981,0.3318,0.0469,0.9461,0.1796,0.0254
0.5352,0.2973,0.0420,0.9461,0.1796,0.0254
0.6385,0.3284,0.0464,0.9461,0.1796,0.0254
0.5907,0.3246,0.0459,0.9461,0.1796,0.0254
0.5908,0.3075,0.0435,0.9461,0.1796,0.0254
0.6400,0.3143,0.0445,0.9461,0.1796,0.0254
0.6338,0.3220,0.0455,0.9461,0.1796,0.0254
0.5460,0.2969,0.0420,0.9461,0.1796,0.0254
0.6915,0.3245,0.0459,0.9461,0.1796,0.0254
0.7154,0.3172,0.0449,0.9461,0.1796,0.0254
0.6370,0.3210,0.0454,0.9461,0.1796,0.0254
0.5872,0.3080,0.0436,0.9461,0.1796,0.0254
0.5640,0.3017,0.0427,0.9461,0.1796,0.0254
0.5958,0.3237,0.0458,0.9461,0.1796,0.0254
0.5778,0.3122,0.0441,0.9461,0.1796,0.0254
0.6104,0.3183,0.0450,0.9461,0.1796,0.0254
0.5729,0.3138,0.0444,0.9461,0.1796,0.0254
0.5598,0.3004,0.0425,0.9461,0.1796,0.0254
0.6252,0.3357,0.0475,0.9461,0.1796,0.0254
0.7161,0.3244,0.0459,0.9461,0.1796,0.0254
0.6305,0.3196,0.0452,0.9461,0.1796,0.0254
0.6002,0.3255,0.0460,0.9461,0.1796,0.0254
0.5919,0.3291,0.0465,0.9461,0.1796,0.0254
0.5655,0.3075,0.0435,0.9461,0.1796,0.0254
0.6325,0.3219,0.0455,0.9461,0.1796,0.0254
0.6164,0.3211,0.0454,0.9461,0.1796,0.0254
0.6555,0.3214,0.0455,0.9461,0.1796,0.0254
0.5977,0.3179,0.0450,0.9461,0.1796,0.0254
0.6404,0.3253,0.0460,0.9461,0.1796,0.0254
0.6910,0.3338,0.0472,0.9461,0.1796,0.0254
0.6094,0.3242,0.0459,0.9461,0.1796,0.0254
0.5309,0.2998,0.0424,0.9461,0.1796,0.0254
0.5766,0.2992,0.0423,0.9461,0.1796,0.0254
0.5489,0.3077,0.0435,0.9461,0.1796,0.0254
0.6272,0.3233,0.0457,0.9461,0.1796,0.0254
0.6527,0.3293,0.0466,0.9461,0.1796,0.0254
0.6396,0.3162,0.0447,0.9461,0.1796,0.0254
0.6517,0.3173,0.0449,0.9461,0.1796,0.0254
0.6206,0.3358,0.0475,0.9461,0.1796,0.0254
0.5563,0.3080,0.0436,0.9461,0.1796,0.0254
0.5790,0.3110,0.0440,0.9461,0.1796,0.0254
0.5448,0.2942,0.0416,0.9461,0.1796,0.0254
0.5244,0.2947,0.0417,0.9461,0.1796,0.0254
0.6046,0.3242,0.0459,0.9461,0.1796,0.0254
0.5716,0.3136,0.0443,0.9461,0.1796,0.0254
0.6191,0.3148,0.0445,0.9461,0.1796,0.0254
0.6017,0.3256,0.0461,0.9461,0.1796,0.0254
0.6327,0.3210,0.0454,0.9461,0.1796,0.0254
0.5903,0.3139,0.0444,0.9461,0.1796,0.0254
0.5993,0.3289,0.0465,0.9461,0.1796,0.0254
0.6687,0.3315,0.0469,0.9461,0.1796,0.0254
0.5840,0.3071,0.0434,0.9461,0.1796,0.0254
0.5471,0.3016,0.0426,0.9461,0.1796,0.0254
0.5512,0.3130,0.0443,0.9461,0.1796,0.0254
0.6016,0.3217,0.0455,0.9461,0.1796,0.0254
0.6245,0.3154,0.0446,0.9461,0.1796,0.0254
0.5700,0.3160,0.0447,0.9461,0.1796,0.0254
0.6578,0.3365,0.0476,0.9461,0.1796,0.0254
0.5745,0.3156,0.0446,0.9461,0.1796,0.0254
0.6187,0.3181,0.0450,0.9461,0.1796,0.0254
0.5505,0.3155,0.0446,0.9461,0.1796,0.0254
0.5594,0.2964,0.0419,0.9461,0.1796,0.0254
0.6163,0.3267,0.0462,0.9461,0.1796,0.0254
0.5207,0.2936,0.0415,0.9461,0.1796,0.0254
0.6541,0.3310,0.0468,0.9461,0.1796,0.0254
0.6063,0.3166,0.0448,0.9461,0.1796,0.0254
0.6086,0.3212,0.0454,0.9461,0.1796,0.0254
0.6529,0.3193,0.0452,0.9461,0.1796,0.0254
0.5447,0.3071,0.0434,0.9461,0.1796,0.0254
0.5411,0.3013,0.0426,0.9461,0.1796,0.0254
0.5550,0.2997,0.0424,0.9461,0.1796,0.0254
0.6459,0.3218,0.0455,0.9461,0.1796,0.0254
0.6223,0.3143,0.0445,0.9461,0.1796,0.0254
0.6201,0.3211,0.0454,0.9461,0.1796,0.0254
0.5360,0.2949,0.0417,0.9461,0.1796,0.0254
0.6374,0.3187,0.0451,0.9461,0.1796,0.0254
0.6260,0.3215,0.0455,0.9461,0.1796,0.0254
0.6327,0.3225,0.0456,0.9461,0.1796,0.0254
0.5739,0.3006,0.0425,0.9461,0.1796,0.0254
0.6190,0.3173,0.0449,0.9461,0.1796,0.0254
0.6146,0.3210,0.0454,0.9461,0.1796,0.0254
0.6566,0.3218,0.0455,0.9461,0.1796,0.0254
0.6552,0.3241,0.0458,0.9461,0.1796,0.0254
0.6122,0.3170,0.0448,0.9461,0.1796,0.0254
0.6183,0.3233,0.0457,0.9461,0.1796,0.0254
0.6602,0.3185,0.0450,0.9461,0.1796,0.0254
0.5283,0.2953,0.0418,0.9461,0.1796,0.0254
0.6351,0.3345,0.0473,0.9461,0.1796,0.0254
0.6335,0.3283,0.0464,0.9461,0.1796,0.0254
0.5700,0.3034,0.0429,0.9461,0.1796,0.0254
0.6337,0.3189,0.0451,0.9461,0.1796,0.0254
0.6368,0.3288,0.0465,0.9461,0.1796,0.0254
0.6113,0.3069,0.0434,0.9461,0.1796,0.0254
0.5353,0.3082,0.0436,0.9461,0.1796,0.0254
0.6241,0.3199,0.0452,0.9461,0.1796,0.0254
0.6023,0.3155,0.0446,0.9461,0.1796,0.0254
0.5839,0.3227,0.0456,0.9461,0.1796,0.0254
0.6009,0.3217,0.0455,0.9461,0.1796,0.0254
0.6092,0.3185,0.0450,0.9461,0.1796,0.0254
0.6164,0.3265,0.0462,0.9461,0.1796,0.0254
0.5974,0.3104,0.0439,0.9461,0.1796,0.0254
0.6303,0.3323,0.0470,0.9461,0.1796,0.0254
0.5702,0.3064,0.0433,0.9461,0.1796,0.0254
0.6736,0.3177,0.0449,0.9461,0.1796,0.0254
0.5723,0.3092,0.0437,0.9461,0.1796,0.0254
0.5538,0.3075,0.0435,0.9461,0.1796,0.0254
0.5893,0.3156,0.0446,0.9461,0.1796,0.0254
0.6283,0.3172,0.0449,0.9461,0.1796,0.0254
0.5703,0.3210,0.0454,0.9461,0.1796,0.0254
0.5414,0.3026,0.0428,0.9461,0.1796,0.0254
0.6121,0.3129,0.0443,0.9461,0.1796,0.0254
0.5999,0.3262,0.0461,0.9461,0.1796,0.0254
0.5819,0.3054,0.0432,0.9461,0.1796,0.0254
0.5691,0.3076,0.0435,0.9461,0.1796,0.0254
0.5794,0.3071,0.0434,0.9461,0.1796,0.0254
0.5896,0.3153,0.0446,0.9461,0.1796,0.0254
0.6433,0.3193,0.0452,0.9461,0.1796,0.0254
0.5934,0.3175,0.0449,0.9461,0.1796,0.0254
0.6238,0.3168,0.0448,0.9461,0.1796,0.0254
0.6147,0.3308,0.0468,0.9461,0.1796,0.0254
0.5530,0.3063,0.0433,0.9461,0.1796,0.0254
0.6259,0.3286,0.0465,0.9461,0.1796,0.0254
0.6702,0.3221,0.0455,0.9461,0.1796,0.0254
0.5387,0.2954,0.0418,0.9461,0.1796,0.0254
0.6031,0.3196,0.0452,0.9461,0.1796,0.0254
0.5888,0.3170,0.0448,0.9461,0.1796,0.0254
0.5928,0.3137,0.0444,0.9461,0.1796,0.0254
0.6023,0.3121,0.0441,0.9461,0.1796,0.0254
0.6674,0.3256,0.0460,0.9461,0.1796,0.0254
0.6709,0.3330,0.0471,0.9461,0.1796,0.0254
0.5872,0.3171,0.0448,0.9461,0.1796,0.0254
0.6079,0.3245,0.0459,0.9461,0.1796,0.0254
0.5532,0.3111,0.0440,0.9461,0.1796,0.0254
0.6688,0.3164,0.0447,0.9461,0.1796,0.0254
0.5743,0.3168,0.0448,0.9461,0.1796,0.0254
0.5690,0.3170,0.0448,0.9461,0.1796,0.0254
0.5705,0.3032,0.0429,0.9461,0.1796,0.0254
0.5552,0.3051,0.0431,0.9461,0.1796,0.0254
0.6747,0.3139,0.0444,0.9461,0.1796,0.0254
0.5587,0.3084,0.0436,0.9461,0.1796,0.0254
0.5869,0.3010,0.0426,0.9461,0.1796,0.0254
0.5912,0.3204,0.0453,0.9461,0.1796,0.0254
0.5755,0.3075,0.0435,0.9461,0.1796,0.0254
0.6022,0.3315,0.0469,0.9461,0.1796,0.0254
0.7063,0.3098,0.0438,0.9461,0.1796,0.0254
0.5736,0.3120,0.0441,0.9461,0.1796,0.0254
0.6132,0.3309,0.0468,0.9461,0.1796,0.0254
0.5851,0.3176,0.0449,0.9461,0.1796,0.0254
0.5941,0.3249,0.0460,0.9461,0.1796,0.0254
0.6177,0.3076,0.0435,0.9461,0.1796,0.0254
0.6893,0.3261,0.0461,0.9461,0.1796,0.0254
0.6350,0.3259,0.0461,0.9461,0.1796,0.0254
0.5973,0.3157,0.0447,0.9461,0.1796,0.0254
