# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.3017,0.3793,0.0536,0.6704,0.3639,0.0515
0.3899,0.4059,0.0574,0.6704,0.3639,0.0515
0.3388,0.4033,0.0570,0.6704,0.3639,0.0515
0.4147,0.4211,0.0595,0.6704,0.3639,0.0515
0.3887,0.4289,0.0607,0.6704,0.3639,0.0515
0.3263,0.3935,0.0556,0.6704,0.3639,0.0515
0.3157,0.3698,0.0523,0.6704,0.3639,0.0515
0.3567,0.4034,0.0570,0.6704,0.3639,0.0515
0.3261,0.3744,0.0530,0.6704,0.3639,0.0515
0.4171,0.4464,0.0631,0.6726,0.3643,0.0515
0.3694,0.3985,0.0564,0.6726,0.3643,0.0515
0.3047,0.3655,0.0517,0.6726,0.3643,0.0515
0.3760,0.4073,0.0576,0.6726,0.3643,0.0515
0.3350,0.3747,0.0530,0.6726,0.3643,0.0515
0.3489,0.4003,0.0566,0.6726,0.3643,0.0515
0.3299,0.3719,0.0526,0.6726,0.3643,0.0515
0.3722,0.4027,0.0570,0.6726,0.3643,0.0515
0.3041,0.3809,0.0539,0.6726,0.3643,0.0515
0.3334,0.3856,0.0545,0.6747,0.3658,0.0517
0.3166,0.3796,0.0537,0.6747,0.3658,0.0517
0.3908,0.4237,0.0599,0.6747,0.3658,0.0517
0.3268,0.3905,0.0552,0.6747,0.3658,0.0517
0.3619,0.3964,0.0561,0.6747,0.3658,0.0517
0.3512,0.3955,0.0559,0.6747,0.3658,0.0517
0.3594,0.3893,0.0551,0.6747,0.3658,0.0517
0.3561,0.3815,0.0539,0.6747,0.3658,0.0517
0.3975,0.3846,0.0544,0.6750,0.3655,0.0517
0.3509,0.3854,0.0545,0.6750,0.3655,0.0517
0.3041,0.3516,0.0497,0.6750,0.3655,0.0517
0.2788,0.3476,0.0492,0.6750,0.3655,0.0517
0.2980,0.3657,0.0517,0.6750,0.3655,0.0517
0.2964,0.3417,0.0483,0.6750,0.3655,0.0517
0.3610,0.3759,0.0532,0.6750,0.3655,0.0517
0.3596,0.3801,0.0537,0.6750,0.3655,0.0517
0.3741,0.4204,0.0595,0.6750,0.3655,0.0517
0.3565,0.3803,0.0538,0.6900,0.3631,0.0513
0.3752,0.3984,0.0563,0.6900,0.3631,0.0513
0.3324,0.4069,0.0575,0.6915,0.3614,0.0511
0.3894,0.4067,0.0575,0.6915,0.3614,0.0511
0.3641,0.4116,0.0582,0.6922,0.3605,0.0510
0.3775,0.4029,0.0570,0.6928,0.3609,0.0510
0.3700,0.3866,0.0547,0.6928,0.3609,0.0510
0.3560,0.3973,0.0562,0.6928,0.3609,0.0510
0.3735,0.4110,0.0581,0.6928,0.3609,0.0510
0.4319,0.4343,0.0614,0.6928,0.3609,0.0510
0.3914,0.4298,0.0608,0.6928,0.3609,0.0510
0.3394,0.3921,0.0554,0.6928,0.3609,0.0510
0.3570,0.4132,0.0584,0.6928,0.3609,0.0510
0.3255,0.3739,0.0529,0.6928,0.3609,0.0510
0.3090,0.3870,0.0547,0.6928,0.3609,0.0510
0.3964,0.4176,0.0591,0.6928,0.3609,0.0510
0.3701,0.3971,0.0562,0.6928,0.3609,0.0510
0.3396,0.3921,0.0555,0.6928,0.3609,0.0510
0.3052,0.3435,0.0486,0.6928,0.3609,0.0510
0.3125,0.3777,0.0534,0.6928,0.3609,0.0510
0.3833,0.4126,0.0584,0.6928,0.3609,0.0510
0.2403,0.3114,0.0440,0.6928,0.3609,0.0510
0.3388,0.4000,0.0566,0.6928,0.3609,0.0510
0.3675,0.4154,0.0587,0.6928,0.3609,0.0510
0.3612,0.4096,0.0579,0.6928,0.3609,0.0510
0.3387,0.3946,0.0558,0.6928,0.3609,0.0510
0.3131,0.3429,0.0485,0.6928,0.3609,0.0510
0.3852,0.4081,0.0577,0.6928,0.3609,0.0510
0.4081,0.4305,0.0609,0.6928,0.3609,0.0510
0.4031,0.4043,0.0572,0.6928,0.3609,0.0510
0.3694,0.3894,0.0551,0.6928,0.3609,0.0510
0.3268,0.3804,0.0538,0.6928,0.3609,0.0510
0.4087,0.4078,0.0577,0.6928,0.3609,0.0510
0.3376,0.4045,0.0572,0.6928,0.3609,0.0510
0.3762,0.4106,0.0581,0.6928,0.3609,0.0510
0.3746,0.3897,0.0551,0.6928,0.3609,0.0510
0.3078,0.3786,0.0535,0.6928,0.3609,0.0510
0.3636,0.4103,0.0580,0.6928,0.3609,0.0510
0.3381,0.3798,0.0537,0.6928,0.3609,0.0510
0.3498,0.4178,0.0591,0.6928,0.3609,0.0510
0.3991,0.3946,0.0558,0.6928,0.3609,0.0510
0.4512,0.4496,0.0636,0.7078,0.3577,0.0506
0.3711,0.4047,0.0572,0.7078,0.3577,0.0506
0.3904,0.4014,0.0568,0.7078,0.3577,0.0506
0.3398,0.3698,0.0523,0.7078,0.3577,0.0506
0.3493,0.3833,0.0542,0.7078,0.3577,0.0506
0.3363,0.3947,0.0558,0.7078,0.3577,0.0506
0.3395,0.3749,0.0530,0.7078,0.3577,0.0506
0.4092,0.4301,0.0608,0.7078,0.3577,0.0506
0.3789,0.4030,0.0570,0.7078,0.3577,0.0506
0.3743,0.4120,0.0583,0.7078,0.3577,0.0506
0.3403,0.3904,0.0552,0.7078,0.3577,0.0506
0.3686,0.3839,0.0543,0.7078,0.3577,0.0506
0.3981,0.4180,0.0591,0.7078,0.3577,0.0506
0.2947,0.3608,0.0510,0.7078,0.3577,0.0506
0.3765,0.4000,0.0566,0.7078,0.3577,0.0506
0.3661,0.4138,0.0585,0.7078,0.3577,0.0506
0.4048,0.4309,0.0609,0.7078,0.3577,0.0506
0.4115,0.4213,0.0596,0.7078,0.3577,0.0506
0.3160,0.3875,0.0548,0.7078,0.3577,0.0506
0.3369,0.3884,0.0549,0.7078,0.3577,0.0506
0.3266,0.3743,0.0529,0.7078,0.3577,0.0506
0.3436,0.3919,0.0554,0.7078,0.3577,0.0506
0.3922,0.3955,0.0559,0.7078,0.3577,0.0506
0.3554,0.3862,0.0546,0.7078,0.3577,0.0506
0.3012,0.3847,0.0544,0.7078,0.3577,0.0506
0.3802,0.4127,0.0584,0.7078,0.3577,0.0506
0.3220,0.3896,0.0551,0.7078,0.3577,0.0506
0.3664,0.3977,0.0562,0.7086,0.3583,0.0507
0.3506,0.3840,0.0543,0.7086,0.3583,0.0507
0.3179,0.3668,0.0519,0.7086,0.3583,0.0507
0.3567,0.3957,0.0560,0.7086,0.3583,0.0507
0.3580,0.4043,0.0572,0.7086,0.3583,0.0507
0.3685,0.3983,0.0563,0.7086,0.3583,0.0507
0.3160,0.3578,0.0506,0.7086,0.3583,0.0507
0.3004,0.3625,0.0513,0.7086,0.3583,0.0507
0.3832,0.4269,0.0604,0.7086,0.3583,0.0507
0.3445,0.4075,0.0576,0.7086,0.3583,0.0507
0.3448,0.4070,0.0576,0.7086,0.3583,0.0507
0.3974,0.4291,0.0607,0.7086,0.3583,0.0507
0.3667,0.4042,0.0572,0.7086,0.3583,0.0507
0.3164,0.3749,0.0530,0.7086,0.3583,0.0507
0.3829,0.4206,0.0595,0.7086,0.3583,0.0507
0.4051,0.4063,0.0575,0.7086,0.3583,0.0507
0.3352,0.3701,0.0523,0.7086,0.3583,0.0507
0.3385,0.3699,0.0523,0.7086,0.3583,0.0507
0.2873,0.3424,0.0484,0.7086,0.3583,0.0507
0.3371,0.3778,0.0534,0.7086,0.3583,0.0507
0.3049,0.3678,0.0520,0.7086,0.3583,0.0507
0.3397,0.3890,0.0550,0.7086,0.3583,0.0507
0.3783,0.4136,0.0585,0.7086,0.3583,0.0507
0.3441,0.3671,0.0519,0.7086,0.3583,0.0507
0.3122,0.3542,0.0501,0.7086,0.3583,0.0507
0.3004,0.3603,0.0509,0.7086,0.3583,0.0507
0.3108,0.3604,0.0510,0.7086,0.3583,0.0507
0.3137,0.3797,0.0537,0.7086,0.3583,0.0507
0.3922,0.4249,0.0601,0.7086,0.3583,0.0507
0.4120,0.4235,0.0599,0.7086,0.3583,0.0507
0.3295,0.3862,0.0546,0.7086,0.3583,0.0507
0.2950,0.3550,0.0502,0.7086,0.3583,0.0507
0.3358,0.3798,0.0537,0.7086,0.3583,0.0507
0.3165,0.3957,0.0560,0.7086,0.3583,0.0507
0.3257,0.3713,0.0525,0.7086,0.3583,0.0507
0.3384,0.3902,0.0552,0.7086,0.3583,0.0507
0.3460,0.4123,0.0583,0.7086,0.3583,0.0507
0.3351,0.4141,0.0586,0.7086,0.3583,0.0507
0.3120,0.3965,0.0561,0.7086,0.3583,0.0507
0.3987,0.4336,0.0613,0.7086,0.3583,0.0507
0.2912,0.3579,0.0506,0.7086,0.3583,0.0507
0.3764,0.4153,0.0587,0.7086,0.3583,0.0507
0.3142,0.3696,0.0523,0.7086,0.3583,0.0507
0.3685,0.4162,0.0589,0.7087,0.3581,0.0506
0.3248,0.3772,0.0533,0.7087,0.3581,0.0506
0.2572,0.3467,0.0490,0.7087,0.3581,0.0506
0.2818,0.3362,0.0475,0.7087,0.3581,0.0506
0.3526,0.3825,0.0541,0.7087,0.3581,0.0506
0.3536,0.3951,0.0559,0.7087,0.3581,0.0506
0.2963,0.3798,0.0537,0.7087,0.3581,0.0506
0.3127,0.4009,0.0567,0.7087,0.3581,0.0506
0.3613,0.3970,0.0561,0.7087,0.3581,0.0506
0.3462,0.4019,0.0568,0.7087,0.3581,0.0506
0.3460,0.3914,0.0554,0.7087,0.3581,0.0506
0.3414,0.4101,0.0580,0.7087,0.3581,0.0506
0.3074,0.3659,0.0518,0.7087,0.3581,0.0506
0.3278,0.3769,0.0533,0.7087,0.3581,0.0506
0.2928,0.3529,0.0499,0.7087,0.3581,0.0506
0.3504,0.3984,0.0563,0.7087,0.3581,0.0506
0.3495,0.3893,0.0551,0.7087,0.3581,0.0506
0.3919,0.4017,0.0568,0.7087,0.3581,0.0506
0.4248,0.4298,0.0608,0.7087,0.3581,0.0506
0.3732,0.4264,0.0603,0.7087,0.3581,0.0506
0.2964,0.3747,0.0530,0.7087,0.3581,0.0506
0.3736,0.4074,0.0576,0.7087,0.3581,0.0506
0.3130,0.3491,0.0494,0.7087,0.3581,0.0506
0.3630,0.4043,0.0572,0.7087,0.3581,0.0506
0.3635,0.4209,0.0595,0.7087,0.3581,0.0506
0.3254,0.3956,0.0560,0.7087,0.3581,0.0506
0.3015,0.3654,0.0517,0.7087,0.3581,0.0506
0.3127,0.3820,0.0540,0.7091,0.3584,0.0507
0.3630,0.4174,0.0590,0.7091,0.3584,0.0507
0.2707,0.3563,0.0504,0.7091,0.3584,0.0507
0.4137,0.4148,0.0587,0.7091,0.3584,0.0507
0.3422,0.3812,0.0539,0.7091,0.3584,0.0507
0.3106,0.3593,0.0508,0.7091,0.3584,0.0507
0.3609,0.4168,0.0589,0.7091,0.3584,0.0507
0.3276,0.3865,0.0547,0.7091,0.3584,0.0507
0.3844,0.4177,0.0591,0.7091,0.3584,0.0507
0.3769,0.3969,0.0561,0.7091,0.3584,0.0507
0.3248,0.3553,0.0502,0.7091,0.3584,0.0507
0.4113,0.4289,0.0607,0.7091,0.3584,0.0507
0.2820,0.3341,0.0473,0.7091,0.3584,0.0507
0.3381,0.3971,0.0562,0.7091,0.3584,0.0507
0.3208,0.3648,0.0516,0.7091,0.3584,0.0507
0.2906,0.3536,0.0500,0.7091,0.3584,0.0507
0.4242,0.4102,0.0580,0.7091,0.3584,0.0507
0.3565,0.3939,0.0557,0.7091,0.3584,0.0507
0.3775,0.3898,0.0551,0.7091,0.3584,0.0507
0.3422,0.3794,0.0537,0.7091,0.3584,0.0507
0.3777,0.3934,0.0556,0.7091,0.3584,0.0507
0.2516,0.3205,0.0453,0.7091,0.3584,0.0507
0.3423,0.3935,0.0557,0.7091,0.3584,0.0507
0.3569,0.3935,0.0556,0.7091,0.3584,0.0507
0.3444,0.3927,0.0555,0.7091,0.3584,0.0507
0.3723,0.4306,0.0609,0.7091,0.3584,0.0507
0.3353,0.3892,0.0550,0.7091,0.3584,0.0507
0.3486,0.3564,0.0504,0.7092,0.3583,0.0507
0.3338,0.4063,0.0575,0.7092,0.3583,0.0507
0.3396,0.4029,0.0570,0.7092,0.3583,0.0507
0.3222,0.3879,0.0549,0.7092,0.3583,0.0507
0.3909,0.4271,0.0604,0.7092,0.3583,0.0507
0.3553,0.3920,0.0554,0.7092,0.3583,0.0507
0.3595,0.3910,0.0553,0.7092,0.3583,0.0507
0.3049,0.3613,0.0511,0.7092,0.3583,0.0507
0.3504,0.3862,0.0546,0.7092,0.3583,0.0507
0.3938,0.4381,0.0620,0.7092,0.3583,0.0507
0.3388,0.3935,0.0556,0.7092,0.3583,0.0507
0.3734,0.3946,0.0558,0.7092,0.3583,0.0507
0.3764,0.4134,0.0585,0.7095,0.3580,0.0506
0.4380,0.4230,0.0598,0.7095,0.3580,0.0506
0.3708,0.4240,0.0600,0.7095,0.3580,0.0506
0.4042,0.4374,0.0619,0.7095,0.3580,0.0506
0.3878,0.4143,0.0586,0.7095,0.3580,0.0506
0.4468,0.4353,0.0616,0.7095,0.3580,0.0506
0.3704,0.4143,0.0586,0.7095,0.3580,0.0506
0.3084,0.3500,0.0495,0.7108,0.3562,0.0504
0.3975,0.3890,0.0550,0.7108,0.3562,0.0504
0.3518,0.3851,0.0545,0.7108,0.3562,0.0504
0.3660,0.3968,0.0561,0.7121,0.3546,0.0501
0.3586,0.4133,0.0585,0.7121,0.3546,0.0501
0.2909,0.3398,0.0481,0.7121,0.3546,0.0501
0.4184,0.4308,0.0609,0.7121,0.3546,0.0501
0.3423,0.3832,0.0542,0.7121,0.3546,0.0501
0.3446,0.3872,0.0548,0.7121,0.3546,0.0501
0.3124,0.3778,0.0534,0.7121,0.3546,0.0501
0.3559,0.3807,0.0538,0.7121,0.3546,0.0501
0.3749,0.3892,0.0550,0.7121,0.3546,0.0501
0.3118,0.3799,0.0537,0.7121,0.3546,0.0501
0.3882,0.4056,0.0574,0.7121,0.3546,0.0501
0.3807,0.4234,0.0599,0.7121,0.3546,0.0501
0.3970,0.4113,0.0582,0.7121,0.3546,0.0501
0.3700,0.3983,0.0563,0.7121,0.3546,0.0501
0.3767,0.4130,0.0584,0.7121,0.3546,0.0501
0.3689,0.4164,0.0589,0.7121,0.3546,0.0501
0.2983,0.3586,0.0507,0.7121,0.3546,0.0501
0.3102,0.3282,0.0464,0.7121,0.3546,0.0501
0.3506,0.4018,0.0568,0.7121,0.3546,0.0501
0.3503,0.3977,0.0562,0.7121,0.3546,0.0501
0.3319,0.4020,0.0568,0.7121,0.3546,0.0501
0.3855,0.4166,0.0589,0.7121,0.3546,0.0501
0.3552,0.4000,0.0566,0.7121,0.3546,0.0501
0.2991,0.3302,0.0467,0.7121,0.3546,0.0501
0.3425,0.3717,0.0526,0.7121,0.3546,0.0501
0.3720,0.4275,0.0605,0.7121,0.3546,0.0501
0.3120,0.3723,0.0527,0.7121,0.3546,0.0501
0.4059,0.4195,0.0593,0.7121,0.3546,0.0501
0.3324,0.3641,0.0515,0.7121,0.3546,0.0501
0.4026,0.4288,0.0606,0.7121,0.3546,0.0501
0.3809,0.4230,0.0598,0.7121,0.3546,0.0501
0.3188,0.3654,0.0517,0.7121,0.3546,0.0501
0.3593,0.3952,0.0559,0.7121,0.3546,0.0501
0.3399,0.3859,0.0546,0.7129,0.3553,0.0503
0.3026,0.3641,0.0515,0.7129,0.3553,0.0503
0.3243,0.3911,0.0553,0.7129,0.3553,0.0503
0.3139,0.3668,0.0519,0.7129,0.3553,0.0503
0.3644,0.4006,0.0566,0.7129,0.3553,0.0503
0.3797,0.3978,0.0563,0.7279,0.3513,0.0497
0.4508,0.4239,0.0600,0.7279,0.3513,0.0497
0.3854,0.4249,0.0601,0.7279,0.3513,0.0497
0.4023,0.4024,0.0569,0.7279,0.3513,0.0497
0.3926,0.4136,0.0585,0.7279,0.3513,0.0497
0.3744,0.4034,0.0570,0.7279,0.3513,0.0497
0.3631,0.4185,0.0592,0.7279,0.3513,0.0497
0.3824,0.4247,0.0601,0.7279,0.3513,0.0497
0.3467,0.3945,0.0558,0.7279,0.3513,0.0497
0.3484,0.4015,0.0568,0.7279,0.3513,0.0497
0.2993,0.3472,0.0491,0.7279,0.3513,0.0497
0.4091,0.4273,0.0604,0.7279,0.3513,0.0497
0.3736,0.4039,0.0571,0.7279,0.3513,0.0497
0.3850,0.4137,0.0585,0.7279,0.3513,0.0497
0.3876,0.4256,0.0602,0.7279,0.3513,0.0497
0.3677,0.4133,0.0585,0.7279,0.3513,0.0497
0.3467,0.3970,0.0561,0.7279,0.3513,0.0497
0.3863,0.3986,0.0564,0.7279,0.3513,0.0497
0.3546,0.4002,0.0566,0.7279,0.3513,0.0497
0.3860,0.4134,0.0585,0.7279,0.3513,0.0497
0.3419,0.3933,0.0556,0.7279,0.3513,0.0497
0.3551,0.3736,0.0528,0.7279,0.3513,0.0497
0.3169,0.3683,0.0521,0.7380,0.3517,0.0497
0.3612,0.4082,0.0577,0.7380,0.3517,0.0497
0.3736,0.3763,0.0532,0.7380,0.3517,0.0497
0.3281,0.4045,0.0572,0.7380,0.3517,0.0497
0.2809,0.3379,0.0478,0.7380,0.3517,0.0497
0.3459,0.3858,0.0546,0.7380,0.3517,0.0497
0.3643,0.3906,0.0552,0.7380,0.3517,0.0497
0.3571,0.4037,0.0571,0.7380,0.3517,0.0497
0.3397,0.3892,0.0550,0.7380,0.3517,0.0497
0.3300,0.3650,0.0516,0.7380,0.3517,0.0497
0.3801,0.4016,0.0568,0.7380,0.3517,0.0497
0.3985,0.4293,0.0607,0.7380,0.3517,0.0497
0.4149,0.4261,0.0603,0.7380,0.3517,0.0497
0.3483,0.4035,0.0571,0.7380,0.3517,0.0497
0.3563,0.3948,0.0558,0.7380,0.3517,0.0497
0.2649,0.3240,0.0458,0.7380,0.3517,0.0497
0.3567,0.4326,0.0612,0.7380,0.3517,0.0497
0.3200,0.3769,0.0533,0.7380,0.3517,0.0497
0.3918,0.4237,0.0599,0.7380,0.3517,0.0497
0.3426,0.3962,0.0560,0.7380,0.3517,0.0497
0.3689,0.4135,0.0585,0.7380,0.3517,0.0497
0.3177,0.3828,0.0541,0.7380,0.3517,0.0497
0.3402,0.3835,0.0542,0.7380,0.3517,0.0497
0.3883,0.3915,0.0554,0.7380,0.3517,0.0497
0.3685,0.4004,0.0566,0.7380,0.3517,0.0497
0.3189,0.3842,0.0543,0.7380,0.3517,0.0497
0.2925,0.3680,0.0520,0.7380,0.3517,0.0497
0.4434,0.4366,0.0617,0.7380,0.3517,0.0497
0.3366,0.3944,0.0558,0.7380,0.3517,0.0497
0.3723,0.3945,0.0558,0.7380,0.3517,0.0497
0.3591,0.3988,0.0564,0.7380,0.3517,0.0497
0.3657,0.3855,0.0545,0.7380,0.3517,0.0497
0.3517,0.3987,0.0564,0.7380,0.3517,0.0497
0.3825,0.4089,0.0578,0.7380,0.3517,0.0497
0.3737,0.4083,0.0577,0.7380,0.3517,0.0497
0.4006,0.4059,0.0574,0.7380,0.3517,0.0497
0.3286,0.3628,0.0513,0.7380,0.3517,0.0497
0.3476,0.3891,0.0550,0.7380,0.3517,0.0497
0.3311,0.3833,0.0542,0.7380,0.3517,0.0497
0.3599,0.4061,0.0574,0.7380,0.3517,0.0497
0.3091,0.3808,0.0539,0.7380,0.3517,0.0497
0.3181,0.3762,0.0532,0.7380,0.3517,0.0497
0.3664,0.3831,0.0542,0.7380,0.3517,0.0497
0.3802,0.4341,0.0614,0.7380,0.3517,0.0497
0.3646,0.4233,0.0599,0.7380,0.3517,0.0497
0.3211,0.3798,0.0537,0.7380,0.3517,0.0497
0.3533,0.3894,0.0551,0.7380,0.3517,0.0497
0.4089,0.4368,0.0618,0.7380,0.3517,0.0497
0.3948,0.4136,0.0585,0.7380,0.3517,0.0497
0.3205,0.3669,0.0519,0.7380,0.3517,0.0497
0.3462,0.3904,0.0552,0.7380,0.3517,0.0497
0.3483,0.4048,0.0572,0.7380,0.3517,0.0497
0.3325,0.3940,0.0557,0.7380,0.3517,0.0497
0.3820,0.4103,0.0580,0.7380,0.3517,0.0497
0.3599,0.3861,0.0546,0.7380,0.3517,0.0497
0.3723,0.4024,0.0569,0.7380,0.3517,0.0497
0.3420,0.3983,0.0563,0.7380,0.3517,0.0497
0.3682,0.3968,0.0561,0.7380,0.3517,0.0497
0.3326,0.3699,0.0523,0.7380,0.3517,0.0497
0.2996,0.3494,0.0494,0.7380,0.3517,0.0497
0.3803,0.4238,0.0599,0.7380,0.3517,0.0497
0.4020,0.4195,0.0593,0.7380,0.3517,0.0497
0.3989,0.4347,0.0615,0.7380,0.3517,0.0497
0.3196,0.3717,0.0526,0.7380,0.3517,0.0497
0.3633,0.4168,0.0589,0.7380,0.3517,0.0497
0.3587,0.4026,0.0569,0.7380,0.3517,0.0497
0.3873,0.4224,0.0597,0.7380,0.3517,0.0497
0.3996,0.4339,0.0614,0.7380,0.3517,0.0497
0.3009,0.3884,0.0549,0.7380,0.3517,0.0497
0.3656,0.4015,0.0568,0.7380,0.3517,0.0497
0.3207,0.3762,0.0532,0.7380,0.3517,0.0497
0.3583,0.4091,0.0579,0.7380,0.3517,0.0497
0.3575,0.3954,0.0559,0.7380,0.3517,0.0497
0.3964,0.4330,0.0612,0.7380,0.3517,0.0497
0.3266,0.3886,0.0550,0.7380,0.3517,0.0497
0.3523,0.4036,0.0571,0.7380,0.3517,0.0497
0.3566,0.3871,0.0547,0.7380,0.3517,0.0497
0.3752,0.3908,0.0553,0.7380,0.3517,0.0497
0.3996,0.4262,0.0603,0.7380,0.3517,0.0497
0.3259,0.3908,0.0553,0.7380,0.3517,0.0497
0.4049,0.4266,0.0603,0.7380,0.3517,0.0497
0.3553,0.3999,0.0565,0.7380,0.3517,0.0497
0.3198,0.3824,0.0541,0.7380,0.3517,0.0497
0.3797,0.4102,0.0580,0.7380,0.3517,0.0497
0.3336,0.3905,0.0552,0.7380,0.3517,0.0497
0.3881,0.4085,0.0578,0.7380,0.3517,0.0497
0.2596,0.3383,0.0478,0.7380,0.3517,0.0497
0.3859,0.4047,0.0572,0.7380,0.3517,0.0497
0.3635,0.4042,0.0572,0.7380,0.3517,0.0497
0.3942,0.4215,0.0596,0.7380,0.3517,0.0497
0.3136,0.3541,0.0501,0.7380,0.3517,0.0497
0.4248,0.4279,0.0605,0.7380,0.3517,0.0497
0.3398,0.3754,0.0531,0.7380,0.3517,0.0497
0.3333,0.3816,0.0540,0.7380,0.3517,0.0497
0.3290,0.3844,0.0544,0.7380,0.3517,0.0497
0.3279,0.3746,0.0530,0.7380,0.3517,0.0497
0.3382,0.4014,0.0568,0.7380,0.3517,0.0497
0.3979,0.4179,0.0591,0.7380,0.3517,0.0497
0.3330,0.3883,0.0549,0.7380,0.3517,0.0497
0.3045,0.3672,0.0519,0.7380,0.3517,0.0497
0.3133,0.3622,0.0512,0.7380,0.3517,0.0497
0.3484,0.4177,0.0591,0.7380,0.3517,0.0497
0.4150,0.4290,0.0607,0.7380,0.3517,0.0497
0.3474,0.3773,0.0534,0.7380,0.3517,0.0497
0.3227,0.3713,0.0525,0.7380,0.3517,0.0497
0.3156,0.3734,0.0528,0.7380,0.3517,0.0497
0.3120,0.3575,0.0506,0.7380,0.3517,0.0497
0.3484,0.3925,0.0555,0.7380,0.3517,0.0497
0.3067,0.3715,0.0525,0.7380,0.3517,0.0497
0.2537,0.3169,0.0448,0.7380,0.3517,0.0497
0.3419,0.3972,0.0562,0.7380,0.3517,0.0497
0.3154,0.3552,0.0502,0.7380,0.3517,0.0497
0.3596,0.4303,0.0609,0.7380,0.3517,0.0497
0.3183,0.3710,0.0525,0.7380,0.3517,0.0497
0.3153,0.3563,0.0504,0.7380,0.3517,0.0497
0.3879,0.4213,0.0596,0.7380,0.3517,0.0497
0.3781,0.4021,0.0569,0.7380,0.3517,0.0497
0.3285,0.3729,0.0527,0.7380,0.3517,0.0497
0.3143,0.3593,0.0508,0.7380,0.3517,0.0497
0.3944,0.4214,0.0596,0.7380,0.3517,0.0497
0.3876,0.4257,0.0602,0.7380,0.3517,0.0497
0.3712,0.3858,0.0546,0.7380,0.3517,0.0497
0.3643,0.3730,0.0528,0.7380,0.3517,0.0497
0.3880,0.4096,0.0579,0.7380,0.3517,0.0497
0.3241,0.3983,0.0563,0.7530,0.3465,0.0490
0.3529,0.3869,0.0547,0.7530,0.3465,0.0490
0.2905,0.3583,0.0507,0.7530,0.3465,0.0490
0.3366,0.3716,0.0526,0.7530,0.3465,0.0490
0.3761,0.4055,0.0573,0.7530,0.3465,0.0490
0.3319,0.3789,0.0536,0.7530,0.3465,0.0490
0.3767,0.3999,0.0566,0.7530,0.3465,0.0490
0.3775,0.4225,0.0597,0.7530,0.3465,0.0490
0.3814,0.4173,0.0590,0.7530,0.3465,0.0490
0.3064,0.3557,0.0503,0.7530,0.3465,0.0490
0.3448,0.3812,0.0539,0.7530,0.3465,0.0490
0.3338,0.3667,0.0519,0.7530,0.3465,0.0490
0.3753,0.3979,0.0563,0.7530,0.3465,0.0490
