# Mean fitness, Standard deviation of fitness, Standard error of the mean fitness, Mean best fitness, Standard deviation of best fitness, Standard error of the mean best fitness
0.4335,0.3797,0.0537,0.7697,0.3295,0.0466
0.4536,0.3765,0.0532,0.7697,0.3295,0.0466
0.4291,0.3712,0.0525,0.7697,0.3295,0.0466
0.4666,0.3828,0.0541,0.7697,0.3295,0.0466
0.4051,0.3477,0.0492,0.7697,0.3295,0.0466
0.4390,0.3713,0.0525,0.7697,0.3295,0.0466
0.4099,0.3685,0.0521,0.7697,0.3295,0.0466
0.4276,0.3604,0.0510,0.7697,0.3295,0.0466
0.4717,0.3806,0.0538,0.7697,0.3295,0.0466
0.4778,0.3825,0.0541,0.7697,0.3295,0.0466
0.3941,0.3447,0.0488,0.7697,0.3295,0.0466
0.4944,0.3867,0.0547,0.7697,0.3295,0.0466
0.4318,0.3591,0.0508,0.7697,0.3295,0.0466
0.4276,0.3756,0.0531,0.7697,0.3295,0.0466
0.4708,0.3925,0.0555,0.7697,0.3295,0.0466
0.4329,0.3729,0.0527,0.7697,0.3295,0.0466
0.4816,0.3752,0.0531,0.7697,0.3295,0.0466
0.4495,0.3835,0.0542,0.7697,0.3295,0.0466
0.4823,0.3892,0.0550,0.7697,0.3295,0.0466
0.4464,0.3654,0.0517,0.7697,0.3295,0.0466
0.4134,0.3667,0.0519,0.7697,0.3295,0.0466
0.4429,0.3667,0.0519,0.7697,0.3295,0.0466
0.4637,0.3798,0.0537,0.7697,0.3295,0.0466
0.4701,0.3892,0.0550,0.7697,0.3295,0.0466
0.4605,0.3809,0.0539,0.7697,0.3295,0.0466
0.5106,0.3878,0.0548,0.7697,0.3295,0.0466
0.4426,0.3646,0.0516,0.7697,0.3295,0.0466
0.5045,0.3938,0.0557,0.7697,0.3295,0.0466
0.4164,0.3686,0.0521,0.7697,0.3295,0.0466
0.4331,0.3691,0.0522,0.7697,0.3295,0.0466
0.4502,0.3751,0.0530,0.7697,0.3295,0.0466
0.4611,0.3775,0.0534,0.7697,0.3295,0.0466
0.4522,0.3857,0.0545,0.7697,0.3295,0.0466
0.4941,0.3887,0.0550,0.7697,0.3295,0.0466
0.4855,0.3797,0.0537,0.7697,0.3295,0.0466
0.4753,0.3824,0.0541,0.7697,0.3295,0.0466
0.4355,0.3658,0.0517,0.7697,0.3295,0.0466
0.4341,0.3746,0.0530,0.7697,0.3295,0.0466
0.4483,0.3715,0.0525,0.7697,0.3295,0.0466
